analysis_sample,weighting,method,matrix_name,d_det,d_hamming,n_prototypes_used,n_bootstraps,n_unique_patterns,final_covered_pct,first_prototype_covered_pct,last_prototype_increment_pct,max_possible_hamming,effective_hamming_radius,min_common_determinants,min_common_pct,radius_can_cover_any_pattern
WHY_LATAM,equal_candidate,EFA,matrix_32_raw_0_1,11,2,12,100,1728,42.99452380952271,11.170476190475904,0.5549999999999858,22,2,10,90.9090909090909,FALSE
WHY_LATAM,equal_candidate,EFA,matrix_32_raw_0_1,11,4,12,100,1728,74.39857142856957,14.729999999999627,1.6297619047618634,22,4,9,81.81818181818181,FALSE
WHY_LATAM,equal_candidate,EFA,matrix_32_raw_0_1,11,6,12,100,1728,88.59785714285493,16.75714285714243,0.3340476190476105,22,6,8,72.72727272727273,FALSE
WHY_LATAM,equal_candidate,EFA,matrix_32_raw_0_1,11,8,12,100,1728,96.33238095237849,17.860714285713826,0.15357142857142464,22,8,7,63.63636363636363,FALSE
WHY_LATAM,equal_candidate,EFA,matrix_32_raw_0_1,11,10,12,100,1728,99.88809523809266,21.034523809523257,0.3440476190476102,22,10,6,54.54545454545455,FALSE
WHY_LATAM,equal_candidate,EFA,matrix_32_raw_0_1,12,0,12,100,1927,13.553571428571086,2.1459523809523255,0.49666666666665404,24,0,12,100,FALSE
WHY_LATAM,equal_candidate,EFA,matrix_32_raw_0_1,12,2,12,100,1927,36.466904761903855,10.01904761904737,1.086190476190449,24,2,11,91.66666666666667,FALSE
WHY_LATAM,equal_candidate,EFA,matrix_32_raw_0_1,12,4,12,100,1927,61.33642857142704,13.401190476190138,0.7957142857142655,24,4,10,83.33333333333333,FALSE
WHY_LATAM,equal_candidate,EFA,matrix_32_raw_0_1,12,6,12,100,1927,83.4671428571408,16.105238095237702,1.1257142857142577,24,6,9,75,FALSE
WHY_LATAM,equal_candidate,EFA,matrix_32_raw_0_1,12,8,12,100,1927,94.43047619047385,17.585714285713845,1.0399999999999736,24,8,8,66.66666666666667,FALSE
WHY_LATAM,equal_candidate,EFA,matrix_32_raw_0_1,12,10,12,100,1927,99.5857142857117,20.535714285713762,0.13571428571428226,24,10,7,58.333333333333336,FALSE
WHY_LATAM,equal_candidate,EFA,matrix_32_raw_0_1,13,0,12,100,2069,11.56119047619018,2.161904761904705,0.4592857142857025,26,0,13,100,FALSE
WHY_LATAM,equal_candidate,EFA,matrix_32_raw_0_1,13,2,12,100,2069,31.51857142857062,6.39476190476174,0.8295238095237881,26,2,12,92.3076923076923,FALSE
WHY_LATAM,equal_candidate,EFA,matrix_32_raw_0_1,13,4,12,100,2069,54.893571428570034,11.825714285713987,2.502142857142792,26,4,11,84.61538461538461,FALSE
WHY_LATAM,equal_candidate,EFA,matrix_32_raw_0_1,13,6,12,100,2069,73.04166666666478,14.81857142857103,1.3935714285713927,26,6,10,76.92307692307692,FALSE
WHY_LATAM,equal_candidate,EFA,matrix_32_raw_0_1,13,8,12,100,2069,88.67476190475968,17.331666666666223,1.797142857142812,26,8,9,69.23076923076923,FALSE
WHY_LATAM,equal_candidate,EFA,matrix_32_raw_0_1,13,10,12,100,2069,98.92976190475936,21.270714285713744,0.5202380952380818,26,10,8,61.53846153846154,FALSE
WHY_LATAM,equal_candidate,EFA,matrix_32_raw_0_1,14,0,12,100,2241,9.219761904761633,2.063809523809463,0.3866666666666554,28,0,14,100,FALSE
WHY_LATAM,equal_candidate,EFA,matrix_32_raw_0_1,14,2,12,100,2241,27.267142857142055,5.504047619047456,0.7504761904761685,28,2,13,92.85714285714286,FALSE
WHY_LATAM,equal_candidate,EFA,matrix_32_raw_0_1,14,4,12,100,2241,49.25095238095095,10.561666666666373,1.4199999999999595,28,4,12,85.71428571428571,FALSE
WHY_LATAM,equal_candidate,EFA,matrix_32_raw_0_1,14,6,12,100,2241,69.03761904761706,14.382380952380512,0.4626190476190341,28,6,11,78.57142857142857,FALSE
WHY_LATAM,equal_candidate,EFA,matrix_32_raw_0_1,14,8,12,100,2241,87.32095238094995,17.9542857142852,1.0530952380952072,28,8,10,71.42857142857143,FALSE
WHY_LATAM,equal_candidate,EFA,matrix_32_raw_0_1,14,10,12,100,2241,97.16857142856857,23.614285714285042,0.49047619047617613,28,10,9,64.28571428571429,FALSE
WHY_LATAM,equal_candidate,EFA,matrix_32_raw_0_1,15,0,12,100,2379,6.459047619047421,0.9499999999999711,0.2907142857142769,30,0,15,100,FALSE
WHY_LATAM,equal_candidate,EFA,matrix_32_raw_0_1,15,2,12,100,2379,23.205714285713587,3.0649999999999067,0.613809523809505,30,2,14,93.33333333333333,FALSE
WHY_LATAM,equal_candidate,EFA,matrix_32_raw_0_1,15,4,12,100,2379,41.17166666666542,4.389047619047485,1.3238095238094847,30,4,13,86.66666666666667,FALSE
WHY_LATAM,equal_candidate,EFA,matrix_32_raw_0_1,15,6,12,100,2379,67.42595238095033,6.415476190475994,4.936666666666517,30,6,12,80,FALSE
WHY_LATAM,equal_candidate,EFA,matrix_32_raw_0_1,15,8,12,100,2379,85.33761904761647,12.02166666666633,1.9252380952380368,30,8,11,73.33333333333333,FALSE
WHY_LATAM,equal_candidate,EFA,matrix_32_raw_0_1,15,10,12,100,2379,95.52404761904486,25.398095238094516,0.6399999999999805,30,10,10,66.66666666666667,FALSE
WHY_LATAM,equal_candidate,EFA,matrix_32_z_abs,8,0,12,100,1719,17.75642857142816,7.222619047618877,0.48738095238094087,16,0,8,100,FALSE
WHY_LATAM,equal_candidate,EFA,matrix_32_z_abs,8,2,12,100,1719,40.89857142857046,15.317142857142494,1.2638095238094944,16,2,7,87.5,FALSE
WHY_LATAM,equal_candidate,EFA,matrix_32_z_abs,8,4,12,100,1719,67.91452380952224,17.463095238094823,2.690952380952315,16,4,6,75,FALSE
WHY_LATAM,equal_candidate,EFA,matrix_32_z_abs,8,6,12,100,1719,87.75428571428368,18.24047619047575,1.174047619047592,16,6,5,62.5,FALSE
WHY_LATAM,equal_candidate,EFA,matrix_32_z_abs,8,8,12,100,1719,99.10595238095013,19.285952380951912,0.40928571428570465,16,8,4,50,FALSE
WHY_LATAM,equal_candidate,EFA,matrix_32_z_abs,8,10,8,100,1719,99.99999999999741,22.728809523808966,0.028571428571427897,16,10,3,37.5,FALSE
WHY_LATAM,equal_candidate,EFA,matrix_32_z_abs,9,0,12,100,1942,13.916666666666359,2.6097619047618457,0.43714285714284745,18,0,9,100,FALSE
WHY_LATAM,equal_candidate,EFA,matrix_32_z_abs,9,2,12,100,1942,33.33809523809451,14.224523809523497,0.9930952380952166,18,2,8,88.88888888888889,FALSE
WHY_LATAM,equal_candidate,EFA,matrix_32_z_abs,9,4,12,100,1942,57.57999999999876,17.236190476190107,2.047619047619003,18,4,7,77.77777777777777,FALSE
WHY_LATAM,equal_candidate,EFA,matrix_32_z_abs,9,6,12,100,1942,80.14666666666501,17.76904761904724,3.919761904761813,18,6,6,66.66666666666667,FALSE
WHY_LATAM,equal_candidate,EFA,matrix_32_z_abs,9,8,12,100,1942,96.99238095237895,18.582380952380543,0.5178571428571314,18,8,5,55.55555555555556,FALSE
WHY_LATAM,equal_candidate,EFA,matrix_32_z_abs,9,10,12,100,1942,99.99999999999784,20.785714285713812,0.0499999999999989,18,10,4,44.44444444444444,FALSE
WHY_LATAM,equal_candidate,EFA,matrix_32_z_abs,10,0,12,100,2122,10.15523809523783,1.877619047618999,0.4885714285714157,20,0,10,100,FALSE
WHY_LATAM,equal_candidate,EFA,matrix_32_z_abs,10,2,12,100,2122,27.31357142857072,11.02142857142829,1.0478571428571157,20,2,9,90,FALSE
WHY_LATAM,equal_candidate,EFA,matrix_32_z_abs,10,4,12,100,2122,46.97523809523686,17.235714285713826,1.1940476190475886,20,4,8,80,FALSE
WHY_LATAM,equal_candidate,EFA,matrix_32_z_abs,10,6,12,100,2122,64.98714285714115,17.665476190475715,1.404047619047583,20,6,7,70,FALSE
WHY_LATAM,equal_candidate,EFA,matrix_32_z_abs,10,8,12,100,2122,89.26761904761682,17.989285714285227,2.2319047619047043,20,8,6,60,FALSE
WHY_LATAM,equal_candidate,EFA,matrix_32_z_abs,10,10,12,100,2122,99.60238095237838,19.870714285713746,0.3771428571428473,20,10,5,50,FALSE
WHY_LATAM,equal_candidate,EFA,matrix_32_z_abs,11,0,12,100,2277,8.692142857142597,1.3107142857142466,0.3533333333333227,22,0,11,100,FALSE
WHY_LATAM,equal_candidate,EFA,matrix_32_z_abs,11,2,12,100,2277,23.53309523809453,9.099761904761635,0.6102380952380768,22,2,10,90.9090909090909,FALSE
WHY_LATAM,equal_candidate,EFA,matrix_32_z_abs,11,4,12,100,2277,43.89452380952248,15.906190476189995,1.0352380952380644,22,4,9,81.81818181818181,FALSE
WHY_LATAM,equal_candidate,EFA,matrix_32_z_abs,11,6,12,100,2277,64.74309523809333,17.45833333333281,0.5807142857142682,22,6,8,72.72727272727273,FALSE
WHY_LATAM,equal_candidate,EFA,matrix_32_z_abs,11,8,12,100,2277,86.71833333333079,17.90904761904708,1.6421428571428078,22,8,7,63.63636363636363,FALSE
WHY_LATAM,equal_candidate,EFA,matrix_32_z_abs,11,10,12,100,2277,98.40214285713996,19.506904761904163,0.2107142857142794,22,10,6,54.54545454545455,FALSE
WHY_LATAM,equal_candidate,EFA,matrix_32_z_abs,12,0,12,100,2381,7.31166666666645,1.14380952380949,0.30380952380951476,24,0,12,100,FALSE
WHY_LATAM,equal_candidate,EFA,matrix_32_z_abs,12,2,12,100,2381,20.85190476190414,6.312142857142668,0.5885714285714111,24,2,11,91.66666666666667,FALSE
WHY_LATAM,equal_candidate,EFA,matrix_32_z_abs,12,4,12,100,2381,37.39761904761793,13.47261904761866,0.3954761904761787,24,4,10,83.33333333333333,FALSE
WHY_LATAM,equal_candidate,EFA,matrix_32_z_abs,12,6,12,100,2381,59.55476190476016,17.11238095238044,1.879285714285659,24,6,9,75,FALSE
WHY_LATAM,equal_candidate,EFA,matrix_32_z_abs,12,8,12,100,2381,80.17595238094991,17.826190476189936,0.7057142857142645,24,8,8,66.66666666666667,FALSE
WHY_LATAM,equal_candidate,EFA,matrix_32_z_abs,12,10,12,100,2381,96.31714285713998,19.54809523809464,0.5983333333333154,24,10,7,58.333333333333336,FALSE
WHY_LATAM,equal_candidate,EFA,matrix_32_z_abs,13,0,12,100,2490,5.462142857142668,1.1690476190475787,0.25999999999999096,26,0,13,100,FALSE
WHY_LATAM,equal_candidate,EFA,matrix_32_z_abs,13,2,12,100,2490,16.570714285713716,7.082142857142614,0.6726190476190242,26,2,12,92.3076923076923,FALSE
WHY_LATAM,equal_candidate,EFA,matrix_32_z_abs,13,4,12,100,2490,34.37119047618928,13.492380952380485,0.5559523809523617,26,4,11,84.61538461538461,FALSE
WHY_LATAM,equal_candidate,EFA,matrix_32_z_abs,13,6,12,100,2490,52.91119047618866,16.906428571428005,0.5288095238095055,26,6,10,76.92307692307692,FALSE
WHY_LATAM,equal_candidate,EFA,matrix_32_z_abs,13,8,12,100,2490,73.43976190475938,17.769047619047015,1.3188095238094784,26,8,9,69.23076923076923,FALSE
WHY_LATAM,equal_candidate,EFA,matrix_32_z_abs,13,10,12,100,2490,93.65714285713963,19.277619047618384,0.7333333333333079,26,10,8,61.53846153846154,FALSE
WHY_LATAM,equal_candidate,EFA,matrix_32_z_abs,14,0,12,100,2589,5.361666666666475,1.1273809523809122,0.19190476190475506,28,0,14,100,FALSE
WHY_LATAM,equal_candidate,EFA,matrix_32_z_abs,14,2,12,100,2589,14.103571428570923,5.6285714285712265,0.2538095238095147,28,2,13,92.85714285714286,FALSE
WHY_LATAM,equal_candidate,EFA,matrix_32_z_abs,14,4,12,100,2589,30.452619047617965,12.452619047618619,1.4007142857142363,28,4,12,85.71428571428571,FALSE
WHY_LATAM,equal_candidate,EFA,matrix_32_z_abs,14,6,12,100,2589,49.74785714285538,16.321190476189894,0.875476190476159,28,6,11,78.57142857142857,FALSE
WHY_LATAM,equal_candidate,EFA,matrix_32_z_abs,14,8,12,100,2589,70.32238095237854,17.82976190476128,0.6271428571428347,28,8,10,71.42857142857143,FALSE
WHY_LATAM,equal_candidate,EFA,matrix_32_z_abs,14,10,12,100,2589,92.20571428571104,19.135952380951707,1.8014285714285083,28,10,9,64.28571428571429,FALSE
WHY_LATAM,equal_candidate,EFA,matrix_32_z_abs,15,0,12,100,2617,5.014523809523632,0.8216666666666378,0.2419047619047534,30,0,15,100,FALSE
WHY_LATAM,equal_candidate,EFA,matrix_32_z_abs,15,2,12,100,2617,14.35857142857092,5.671666666666468,0.20547619047618323,30,2,14,93.33333333333333,FALSE
WHY_LATAM,equal_candidate,EFA,matrix_32_z_abs,15,4,12,100,2617,26.542619047618132,11.950238095237692,0.5069047619047441,30,4,13,86.66666666666667,FALSE
WHY_LATAM,equal_candidate,EFA,matrix_32_z_abs,15,6,12,100,2617,47.94714285714118,16.08047619047564,0.7023809523809275,30,6,12,80,FALSE
WHY_LATAM,equal_candidate,EFA,matrix_32_z_abs,15,8,12,100,2617,62.978333333331186,17.75761904761844,1.7690476190475584,30,8,11,73.33333333333333,FALSE
WHY_LATAM,equal_candidate,EFA,matrix_32_z_abs,15,10,12,100,2617,86.6140476190446,19.37547619047552,3.4683333333332103,30,10,10,66.66666666666667,FALSE
WHY_LATAM,equal_candidate,KMEANS,matrix_32_ext_0_1,8,0,12,100,1213,21.671904761904443,8.676190476190351,0.7202380952380844,16,0,8,100,FALSE
WHY_LATAM,equal_candidate,KMEANS,matrix_32_ext_0_1,8,2,12,100,1213,62.599523809522886,16.16023809523786,1.5804761904761668,16,2,7,87.5,FALSE
WHY_LATAM,equal_candidate,KMEANS,matrix_32_ext_0_1,8,4,12,100,1213,94.27928571428428,18.883809523809244,0.12333333333333146,16,4,6,75,FALSE
WHY_LATAM,equal_candidate,KMEANS,matrix_32_ext_0_1,8,6,12,100,1213,99.4821428571409,24.53285714285676,0.05714285714285627,16,6,5,62.5,FALSE
WHY_LATAM,equal_candidate,KMEANS,matrix_32_ext_0_1,8,8,11,100,1213,99.99999999999781,43.30690476190384,0.04999999999999924,16,8,4,50,FALSE
WHY_LATAM,equal_candidate,KMEANS,matrix_32_ext_0_1,8,10,4,100,1213,99.99999999999866,60.3816666666662,0.02499999999999962,16,10,3,37.5,FALSE
WHY_LATAM,equal_candidate,KMEANS,matrix_32_ext_0_1,9,0,12,100,1359,21.573809523809103,6.401904761904635,0.7942857142856989,18,0,9,100,FALSE
WHY_LATAM,equal_candidate,KMEANS,matrix_32_ext_0_1,9,2,12,100,1359,61.12666666666547,16.377380952380626,0.9388095238095058,18,2,8,88.88888888888889,FALSE
WHY_LATAM,equal_candidate,KMEANS,matrix_32_ext_0_1,9,4,12,100,1359,91.0047619047602,18.71595238095201,0.9288095238095058,18,4,7,77.77777777777777,FALSE
WHY_LATAM,equal_candidate,KMEANS,matrix_32_ext_0_1,9,6,12,100,1359,98.93690476190258,27.47999999999946,0.10833333333333123,18,6,6,66.66666666666667,FALSE
WHY_LATAM,equal_candidate,KMEANS,matrix_32_ext_0_1,9,8,12,100,1359,99.9499999999973,45.397619047617845,0.024999999999999516,18,8,5,55.55555555555556,FALSE
WHY_LATAM,equal_candidate,KMEANS,matrix_32_ext_0_1,9,10,5,100,1359,99.99999999999858,63.513809523809044,0.024999999999999516,18,10,4,44.44444444444444,FALSE
WHY_LATAM,equal_candidate,KMEANS,matrix_32_ext_0_1,10,0,12,100,1435,17.887380952380568,6.260238095237961,0.7102380952380802,20,0,10,100,FALSE
WHY_LATAM,equal_candidate,KMEANS,matrix_32_ext_0_1,10,2,12,100,1435,53.72571428571315,14.935238095237779,1.6692857142856798,20,2,9,90,FALSE
WHY_LATAM,equal_candidate,KMEANS,matrix_32_ext_0_1,10,4,12,100,1435,88.87357142856956,18.68095238095198,1.0407142857142635,20,4,8,80,FALSE
WHY_LATAM,equal_candidate,KMEANS,matrix_32_ext_0_1,10,6,12,100,1435,98.06809523809297,23.329285714285213,0.35595238095237336,20,6,7,70,FALSE
WHY_LATAM,equal_candidate,KMEANS,matrix_32_ext_0_1,10,8,12,100,1435,99.82499999999729,36.46023809523706,0.02499999999999947,20,8,6,60,FALSE
WHY_LATAM,equal_candidate,KMEANS,matrix_32_ext_0_1,10,10,5,100,1435,99.99999999999693,52.70285714285558,0.02499999999999947,20,10,5,50,FALSE
WHY_LATAM,equal_candidate,KMEANS,matrix_32_ext_0_1,11,0,12,100,1520,14.11642857142826,3.1638095238094524,0.7388095238095076,22,0,11,100,FALSE
WHY_LATAM,equal_candidate,KMEANS,matrix_32_ext_0_1,11,2,12,100,1520,49.53452380952272,13.672142857142553,2.264047619047568,22,2,10,90.9090909090909,FALSE
WHY_LATAM,equal_candidate,KMEANS,matrix_32_ext_0_1,11,4,12,100,1520,87.09690476190288,17.892857142856748,1.0095238095237873,22,4,9,81.81818181818181,FALSE
WHY_LATAM,equal_candidate,KMEANS,matrix_32_ext_0_1,11,6,12,100,1520,97.74928571428325,22.83333333333282,0.4104761904761814,22,6,8,72.72727272727273,FALSE
WHY_LATAM,equal_candidate,KMEANS,matrix_32_ext_0_1,11,8,12,100,1520,99.7999999999969,36.32738095237987,0.07857142857142685,22,8,7,63.63636363636363,FALSE
WHY_LATAM,equal_candidate,KMEANS,matrix_32_ext_0_1,11,10,8,100,1520,99.99999999999686,50.02738095237939,0.02499999999999945,22,10,6,54.54545454545455,FALSE
WHY_LATAM,equal_candidate,KMEANS,matrix_32_ext_0_1,12,0,12,100,1662,11.195952380952113,2.2147619047618514,0.5740476190476054,24,0,12,100,FALSE
WHY_LATAM,equal_candidate,KMEANS,matrix_32_ext_0_1,12,2,12,100,1662,45.90238095237986,10.606190476190225,1.0642857142856887,24,2,11,91.66666666666667,FALSE
WHY_LATAM,equal_candidate,KMEANS,matrix_32_ext_0_1,12,4,12,100,1662,81.60261904761714,17.254999999999583,1.9107142857142414,24,4,10,83.33333333333333,FALSE
WHY_LATAM,equal_candidate,KMEANS,matrix_32_ext_0_1,12,6,12,100,1662,96.79928571428309,23.098571428570864,0.23690476190475623,24,6,9,75,FALSE
WHY_LATAM,equal_candidate,KMEANS,matrix_32_ext_0_1,12,8,12,100,1662,99.50714285713974,36.39690476190364,0.08333333333333134,24,8,8,66.66666666666667,FALSE
WHY_LATAM,equal_candidate,KMEANS,matrix_32_ext_0_1,12,10,11,100,1662,99.99999999999648,51.253333333331554,0.024999999999999405,24,10,7,58.333333333333336,FALSE
WHY_LATAM,equal_candidate,KMEANS,matrix_32_ext_0_1,13,0,12,100,1732,9.479999999999764,1.2085714285713982,0.5709523809523667,26,0,13,100,FALSE
WHY_LATAM,equal_candidate,KMEANS,matrix_32_ext_0_1,13,2,12,100,1732,42.5414285714275,7.716904761904567,1.3788095238094902,26,2,12,92.3076923076923,FALSE
WHY_LATAM,equal_candidate,KMEANS,matrix_32_ext_0_1,13,4,12,100,1732,79.75285714285518,15.573809523809135,3.069999999999919,26,4,11,84.61538461538461,FALSE
WHY_LATAM,equal_candidate,KMEANS,matrix_32_ext_0_1,13,6,12,100,1732,95.02309523809274,26.360238095237435,0.1566666666666627,26,6,10,76.92307692307692,FALSE
WHY_LATAM,equal_candidate,KMEANS,matrix_32_ext_0_1,13,8,12,100,1732,99.4428571428538,40.568571428570024,0.11071428571428293,26,8,9,69.23076923076923,FALSE
WHY_LATAM,equal_candidate,KMEANS,matrix_32_ext_0_1,13,10,12,100,1732,99.92499999999636,55.79976190475981,0.024999999999999373,26,10,8,61.53846153846154,FALSE
WHY_LATAM,equal_candidate,KMEANS,matrix_32_ext_0_1,14,0,12,100,1797,10.216904761904487,1.8457142857142355,0.5504761904761757,28,0,14,100,FALSE
WHY_LATAM,equal_candidate,KMEANS,matrix_32_ext_0_1,14,2,12,100,1797,41.37071428571316,7.683095238095031,2.023333333333278,28,2,13,92.85714285714286,FALSE
WHY_LATAM,equal_candidate,KMEANS,matrix_32_ext_0_1,14,4,12,100,1797,73.99904761904567,16.222857142856707,1.2699999999999663,28,4,12,85.71428571428571,FALSE
WHY_LATAM,equal_candidate,KMEANS,matrix_32_ext_0_1,14,6,12,100,1797,93.67595238094957,29.893809523808702,1.0416666666666383,28,6,11,78.57142857142857,FALSE
WHY_LATAM,equal_candidate,KMEANS,matrix_32_ext_0_1,14,8,12,100,1797,98.78333333332965,43.67809523809357,0.18690476190475683,28,8,10,71.42857142857143,FALSE
WHY_LATAM,equal_candidate,KMEANS,matrix_32_ext_0_1,14,10,12,100,1797,99.92499999999626,58.51714285714064,0.04999999999999864,28,10,9,64.28571428571429,FALSE
WHY_LATAM,equal_candidate,KMEANS,matrix_32_ext_0_1,15,0,12,100,1880,11.392619047618739,1.7807142857142373,0.5302380952380809,30,0,15,100,FALSE
WHY_LATAM,equal_candidate,KMEANS,matrix_32_ext_0_1,15,2,12,100,1880,38.25404761904658,8.775714285714049,1.1659523809523493,30,2,14,93.33333333333333,FALSE
WHY_LATAM,equal_candidate,KMEANS,matrix_32_ext_0_1,15,4,12,100,1880,68.53071428571246,15.782380952380532,0.6785714285714101,30,4,13,86.66666666666667,FALSE
WHY_LATAM,equal_candidate,KMEANS,matrix_32_ext_0_1,15,6,12,100,1880,91.11214285714004,24.90428571428505,1.1695238095237777,30,6,12,80,FALSE
WHY_LATAM,equal_candidate,KMEANS,matrix_32_ext_0_1,15,8,12,100,1880,98.42857142856778,40.786190476188885,0.09523809523809262,30,8,11,73.33333333333333,FALSE
WHY_LATAM,equal_candidate,KMEANS,matrix_32_ext_0_1,15,10,12,100,1880,99.8999999999962,57.587619047616684,0.049999999999998636,30,10,10,66.66666666666667,FALSE
WHY_LATAM,equal_candidate,KMEANS,matrix_32_pos_0_1,8,0,12,100,788,29.86404761904734,4.709285714285669,1.4930952380952252,16,0,8,100,FALSE
WHY_LATAM,equal_candidate,KMEANS,matrix_32_pos_0_1,8,2,12,100,788,77.02571428571358,26.80904761904735,0.8795238095238016,16,2,7,87.5,FALSE
WHY_LATAM,equal_candidate,KMEANS,matrix_32_pos_0_1,8,4,12,100,788,96.55523809523743,61.26309523809489,0.3190476190476162,16,4,6,75,FALSE
WHY_LATAM,equal_candidate,KMEANS,matrix_32_pos_0_1,8,6,12,100,788,99.92499999999967,83.76666666666647,0.0535714285714281,16,6,5,62.5,FALSE
WHY_LATAM,equal_candidate,KMEANS,matrix_32_pos_0_1,8,8,7,100,788,99.99999999999991,96.41380952380946,0.02499999999999978,16,8,4,50,FALSE
WHY_LATAM,equal_candidate,KMEANS,matrix_32_pos_0_1,8,10,3,100,788,99.99999999999997,99.66785714285712,0.2738095238095214,16,10,3,37.5,FALSE
WHY_LATAM,equal_candidate,KMEANS,matrix_32_pos_0_1,9,0,12,100,817,31.01357142857107,5.145238095238036,1.1773809523809393,18,0,9,100,FALSE
WHY_LATAM,equal_candidate,KMEANS,matrix_32_pos_0_1,9,2,12,100,817,76.2411904761896,27.622619047618727,0.5316666666666606,18,2,8,88.88888888888889,FALSE
WHY_LATAM,equal_candidate,KMEANS,matrix_32_pos_0_1,9,4,12,100,817,96.57880952380869,59.20785714285675,0.7295238095238012,18,4,7,77.77777777777777,FALSE
WHY_LATAM,equal_candidate,KMEANS,matrix_32_pos_0_1,9,6,12,100,817,99.7392857142853,88.06428571428543,0.23571428571428304,18,6,6,66.66666666666667,FALSE
WHY_LATAM,equal_candidate,KMEANS,matrix_32_pos_0_1,9,8,6,100,817,99.99999999999986,97.14809523809512,0.028571428571428244,18,8,5,55.55555555555556,FALSE
WHY_LATAM,equal_candidate,KMEANS,matrix_32_pos_0_1,9,10,3,100,817,99.99999999999993,99.1766666666666,0.028571428571428244,18,10,4,44.44444444444444,FALSE
WHY_LATAM,equal_candidate,KMEANS,matrix_32_pos_0_1,10,0,12,100,855,28.15404761904731,4.207142857142811,1.2590476190476065,20,0,10,100,FALSE
WHY_LATAM,equal_candidate,KMEANS,matrix_32_pos_0_1,10,2,12,100,855,73.64047619047544,17.098333333333155,1.9314285714285506,20,2,9,90,FALSE
WHY_LATAM,equal_candidate,KMEANS,matrix_32_pos_0_1,10,4,12,100,855,96.44761904761792,34.69738095238052,0.17214285714285538,20,4,8,80,FALSE
WHY_LATAM,equal_candidate,KMEANS,matrix_32_pos_0_1,10,6,12,100,855,99.77142857142798,62.308571428571184,0.1857142857142838,20,6,7,70,FALSE
WHY_LATAM,equal_candidate,KMEANS,matrix_32_pos_0_1,10,8,7,100,855,99.99999999999966,83.70190476190461,0.02499999999999974,20,8,6,60,FALSE
WHY_LATAM,equal_candidate,KMEANS,matrix_32_pos_0_1,10,10,4,100,855,99.99999999999993,97.15119047619041,0.08690476190476101,20,10,5,50,FALSE
WHY_LATAM,equal_candidate,KMEANS,matrix_32_pos_0_1,11,0,12,100,884,28.016904761904446,5.790476190476124,1.2864285714285577,22,0,11,100,FALSE
WHY_LATAM,equal_candidate,KMEANS,matrix_32_pos_0_1,11,2,12,100,884,75.01095238095154,18.775952380952166,1.486904761904746,22,2,10,90.9090909090909,FALSE
WHY_LATAM,equal_candidate,KMEANS,matrix_32_pos_0_1,11,4,12,100,884,95.25119047618921,35.54499999999947,0.6214285714285644,22,4,9,81.81818181818181,FALSE
WHY_LATAM,equal_candidate,KMEANS,matrix_32_pos_0_1,11,6,12,100,884,99.6607142857133,56.77809523809486,0.03333333333333296,22,6,8,72.72727272727273,FALSE
WHY_LATAM,equal_candidate,KMEANS,matrix_32_pos_0_1,11,8,8,100,884,99.99999999999964,81.26690476190461,0.04999999999999944,22,8,7,63.63636363636363,FALSE
WHY_LATAM,equal_candidate,KMEANS,matrix_32_pos_0_1,11,10,4,100,884,99.99999999999989,97.64571428571419,0.12023809523809388,22,10,6,54.54545454545455,FALSE
WHY_LATAM,equal_candidate,KMEANS,matrix_32_pos_0_1,12,0,12,100,900,27.205714285714,6.058333333333267,1.2973809523809394,24,0,12,100,FALSE
WHY_LATAM,equal_candidate,KMEANS,matrix_32_pos_0_1,12,2,12,100,900,74.68476190476113,14.471904761904614,1.5457142857142696,24,2,11,91.66666666666667,FALSE
WHY_LATAM,equal_candidate,KMEANS,matrix_32_pos_0_1,12,4,12,100,900,94.38809523809408,30.494047619047244,0.37738095238094843,24,4,10,83.33333333333333,FALSE
WHY_LATAM,equal_candidate,KMEANS,matrix_32_pos_0_1,12,6,12,100,900,99.56190476190358,54.64666666666616,0.24119047619047362,24,6,9,75,FALSE
WHY_LATAM,equal_candidate,KMEANS,matrix_32_pos_0_1,12,8,8,100,900,99.99999999999963,77.03238095238079,0.024999999999999738,24,8,8,66.66666666666667,FALSE
WHY_LATAM,equal_candidate,KMEANS,matrix_32_pos_0_1,12,10,7,100,900,99.99999999999984,95.81238095238083,0.024999999999999738,24,10,7,58.333333333333336,FALSE
WHY_LATAM,equal_candidate,KMEANS,matrix_32_pos_0_1,13,0,12,100,898,28.689761904761607,4.869761904761854,1.3933333333333202,26,0,13,100,FALSE
WHY_LATAM,equal_candidate,KMEANS,matrix_32_pos_0_1,13,2,12,100,898,74.65523809523735,24.312857142856902,2.4230952380952133,26,2,12,92.3076923076923,FALSE
WHY_LATAM,equal_candidate,KMEANS,matrix_32_pos_0_1,13,4,12,100,898,94.045238095237,44.017142857142275,0.21499999999999786,26,4,11,84.61538461538461,FALSE
WHY_LATAM,equal_candidate,KMEANS,matrix_32_pos_0_1,13,6,12,100,898,99.4702380952375,63.03666666666648,0.03333333333333299,26,6,10,76.92307692307692,FALSE
WHY_LATAM,equal_candidate,KMEANS,matrix_32_pos_0_1,13,8,9,100,898,99.99999999999972,82.22833333333323,0.02499999999999975,26,8,9,69.23076923076923,FALSE
WHY_LATAM,equal_candidate,KMEANS,matrix_32_pos_0_1,13,10,5,100,898,99.99999999999991,96.3373809523809,0.02499999999999975,26,10,8,61.53846153846154,FALSE
