analysis_sample,weighting,method,matrix_name,d_det,d_hamming,coverage_threshold,first_prototype_reaching_threshold,max_coverage_available,max_possible_hamming,effective_hamming_radius,min_common_determinants,min_common_pct,radius_can_cover_any_pattern
WHY_LATAM,equal_element,KMEANS,matrix_32_pos_0_1,12,6,80,2,99.13333333333334,24,6,9,75,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_pos_0_1,12,6,85,2,99.13333333333334,24,6,9,75,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_pos_0_1,12,6,90,2,99.13333333333334,24,6,9,75,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_pos_0_1,12,6,95,4,99.13333333333334,24,6,9,75,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_pos_0_1,12,8,80,2,100,24,8,8,66.66666666666667,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_pos_0_1,12,8,85,2,100,24,8,8,66.66666666666667,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_pos_0_1,12,8,90,2,100,24,8,8,66.66666666666667,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_pos_0_1,12,8,95,2,100,24,8,8,66.66666666666667,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_pos_0_1,12,10,80,1,100,24,10,7,58.333333333333336,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_pos_0_1,12,10,85,1,100,24,10,7,58.333333333333336,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_pos_0_1,12,10,90,1,100,24,10,7,58.333333333333336,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_pos_0_1,12,10,95,1,100,24,10,7,58.333333333333336,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_pos_0_1,13,0,80,NA,26.166666666666668,26,0,13,100,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_pos_0_1,13,0,85,NA,26.166666666666668,26,0,13,100,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_pos_0_1,13,0,90,NA,26.166666666666668,26,0,13,100,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_pos_0_1,13,0,95,NA,26.166666666666668,26,0,13,100,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_pos_0_1,13,2,80,NA,71.96666666666667,26,2,12,92.3076923076923,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_pos_0_1,13,2,85,NA,71.96666666666667,26,2,12,92.3076923076923,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_pos_0_1,13,2,90,NA,71.96666666666667,26,2,12,92.3076923076923,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_pos_0_1,13,2,95,NA,71.96666666666667,26,2,12,92.3076923076923,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_pos_0_1,13,4,80,4,93.36666666666666,26,4,11,84.61538461538461,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_pos_0_1,13,4,85,6,93.36666666666666,26,4,11,84.61538461538461,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_pos_0_1,13,4,90,8,93.36666666666666,26,4,11,84.61538461538461,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_pos_0_1,13,4,95,NA,93.36666666666666,26,4,11,84.61538461538461,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_pos_0_1,13,6,80,2,99.26666666666667,26,6,10,76.92307692307692,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_pos_0_1,13,6,85,2,99.26666666666667,26,6,10,76.92307692307692,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_pos_0_1,13,6,90,3,99.26666666666667,26,6,10,76.92307692307692,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_pos_0_1,13,6,95,4,99.26666666666667,26,6,10,76.92307692307692,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_pos_0_1,13,8,80,1,100,26,8,9,69.23076923076923,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_pos_0_1,13,8,85,2,100,26,8,9,69.23076923076923,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_pos_0_1,13,8,90,2,100,26,8,9,69.23076923076923,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_pos_0_1,13,8,95,2,100,26,8,9,69.23076923076923,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_pos_0_1,13,10,80,1,100,26,10,8,61.53846153846154,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_pos_0_1,13,10,85,1,100,26,10,8,61.53846153846154,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_pos_0_1,13,10,90,1,100,26,10,8,61.53846153846154,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_pos_0_1,13,10,95,1,100,26,10,8,61.53846153846154,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_pos_0_1,14,0,80,NA,26,28,0,14,100,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_pos_0_1,14,0,85,NA,26,28,0,14,100,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_pos_0_1,14,0,90,NA,26,28,0,14,100,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_pos_0_1,14,0,95,NA,26,28,0,14,100,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_pos_0_1,14,2,80,NA,70.3,28,2,13,92.85714285714286,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_pos_0_1,14,2,85,NA,70.3,28,2,13,92.85714285714286,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_pos_0_1,14,2,90,NA,70.3,28,2,13,92.85714285714286,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_pos_0_1,14,2,95,NA,70.3,28,2,13,92.85714285714286,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_pos_0_1,14,4,80,4,92.66666666666667,28,4,12,85.71428571428571,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_pos_0_1,14,4,85,5,92.66666666666667,28,4,12,85.71428571428571,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_pos_0_1,14,4,90,9,92.66666666666667,28,4,12,85.71428571428571,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_pos_0_1,14,4,95,NA,92.66666666666667,28,4,12,85.71428571428571,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_pos_0_1,14,6,80,2,98.8,28,6,11,78.57142857142857,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_pos_0_1,14,6,85,2,98.8,28,6,11,78.57142857142857,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_pos_0_1,14,6,90,2,98.8,28,6,11,78.57142857142857,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_pos_0_1,14,6,95,4,98.8,28,6,11,78.57142857142857,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_pos_0_1,14,8,80,1,100,28,8,10,71.42857142857143,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_pos_0_1,14,8,85,2,100,28,8,10,71.42857142857143,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_pos_0_1,14,8,90,2,100,28,8,10,71.42857142857143,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_pos_0_1,14,8,95,2,100,28,8,10,71.42857142857143,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_pos_0_1,14,10,80,1,100,28,10,9,64.28571428571429,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_pos_0_1,14,10,85,1,100,28,10,9,64.28571428571429,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_pos_0_1,14,10,90,1,100,28,10,9,64.28571428571429,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_pos_0_1,14,10,95,2,100,28,10,9,64.28571428571429,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_pos_0_1,15,0,80,NA,28.166666666666668,30,0,15,100,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_pos_0_1,15,0,85,NA,28.166666666666668,30,0,15,100,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_pos_0_1,15,0,90,NA,28.166666666666668,30,0,15,100,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_pos_0_1,15,0,95,NA,28.166666666666668,30,0,15,100,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_pos_0_1,15,2,80,NA,69.36666666666666,30,2,14,93.33333333333333,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_pos_0_1,15,2,85,NA,69.36666666666666,30,2,14,93.33333333333333,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_pos_0_1,15,2,90,NA,69.36666666666666,30,2,14,93.33333333333333,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_pos_0_1,15,2,95,NA,69.36666666666666,30,2,14,93.33333333333333,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_pos_0_1,15,4,80,4,92.96666666666667,30,4,13,86.66666666666667,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_pos_0_1,15,4,85,6,92.96666666666667,30,4,13,86.66666666666667,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_pos_0_1,15,4,90,8,92.96666666666667,30,4,13,86.66666666666667,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_pos_0_1,15,4,95,NA,92.96666666666667,30,4,13,86.66666666666667,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_pos_0_1,15,6,80,2,99.06666666666666,30,6,12,80,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_pos_0_1,15,6,85,2,99.06666666666666,30,6,12,80,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_pos_0_1,15,6,90,2,99.06666666666666,30,6,12,80,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_pos_0_1,15,6,95,3,99.06666666666666,30,6,12,80,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_pos_0_1,15,8,80,1,100,30,8,11,73.33333333333333,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_pos_0_1,15,8,85,2,100,30,8,11,73.33333333333333,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_pos_0_1,15,8,90,2,100,30,8,11,73.33333333333333,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_pos_0_1,15,8,95,2,100,30,8,11,73.33333333333333,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_pos_0_1,15,10,80,1,100,30,10,10,66.66666666666667,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_pos_0_1,15,10,85,1,100,30,10,10,66.66666666666667,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_pos_0_1,15,10,90,1,100,30,10,10,66.66666666666667,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_pos_0_1,15,10,95,1,100,30,10,10,66.66666666666667,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,8,0,80,NA,19.6,16,0,8,100,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,8,0,85,NA,19.6,16,0,8,100,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,8,0,90,NA,19.6,16,0,8,100,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,8,0,95,NA,19.6,16,0,8,100,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,8,2,80,NA,70.46666666666667,16,2,7,87.5,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,8,2,85,NA,70.46666666666667,16,2,7,87.5,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,8,2,90,NA,70.46666666666667,16,2,7,87.5,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,8,2,95,NA,70.46666666666667,16,2,7,87.5,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,8,4,80,5,94.63333333333334,16,4,6,75,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,8,4,85,5,94.63333333333334,16,4,6,75,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,8,4,90,7,94.63333333333334,16,4,6,75,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,8,4,95,NA,94.63333333333334,16,4,6,75,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,8,6,80,2,98.86666666666666,16,6,5,62.5,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,8,6,85,3,98.86666666666666,16,6,5,62.5,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,8,6,90,3,98.86666666666666,16,6,5,62.5,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,8,6,95,3,98.86666666666666,16,6,5,62.5,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,8,8,80,2,100,16,8,4,50,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,8,8,85,2,100,16,8,4,50,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,8,8,90,2,100,16,8,4,50,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,8,8,95,2,100,16,8,4,50,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,8,10,80,2,100,16,10,3,37.5,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,8,10,85,2,100,16,10,3,37.5,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,8,10,90,2,100,16,10,3,37.5,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,8,10,95,2,100,16,10,3,37.5,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,9,0,80,NA,17,18,0,9,100,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,9,0,85,NA,17,18,0,9,100,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,9,0,90,NA,17,18,0,9,100,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,9,0,95,NA,17,18,0,9,100,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,9,2,80,NA,64.33333333333333,18,2,8,88.88888888888889,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,9,2,85,NA,64.33333333333333,18,2,8,88.88888888888889,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,9,2,90,NA,64.33333333333333,18,2,8,88.88888888888889,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,9,2,95,NA,64.33333333333333,18,2,8,88.88888888888889,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,9,4,80,5,92.2,18,4,7,77.77777777777777,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,9,4,85,7,92.2,18,4,7,77.77777777777777,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,9,4,90,10,92.2,18,4,7,77.77777777777777,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,9,4,95,NA,92.2,18,4,7,77.77777777777777,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,9,6,80,3,98.8,18,6,6,66.66666666666667,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,9,6,85,3,98.8,18,6,6,66.66666666666667,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,9,6,90,3,98.8,18,6,6,66.66666666666667,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,9,6,95,4,98.8,18,6,6,66.66666666666667,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,9,8,80,2,99.93333333333334,18,8,5,55.55555555555556,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,9,8,85,2,99.93333333333334,18,8,5,55.55555555555556,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,9,8,90,2,99.93333333333334,18,8,5,55.55555555555556,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,9,8,95,3,99.93333333333334,18,8,5,55.55555555555556,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,9,10,80,2,100,18,10,4,44.44444444444444,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,9,10,85,2,100,18,10,4,44.44444444444444,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,9,10,90,2,100,18,10,4,44.44444444444444,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,9,10,95,2,100,18,10,4,44.44444444444444,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,10,0,80,NA,15.833333333333334,20,0,10,100,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,10,0,85,NA,15.833333333333334,20,0,10,100,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,10,0,90,NA,15.833333333333334,20,0,10,100,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,10,0,95,NA,15.833333333333334,20,0,10,100,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,10,2,80,NA,65.03333333333333,20,2,9,90,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,10,2,85,NA,65.03333333333333,20,2,9,90,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,10,2,90,NA,65.03333333333333,20,2,9,90,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,10,2,95,NA,65.03333333333333,20,2,9,90,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,10,4,80,6,91.93333333333334,20,4,8,80,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,10,4,85,7,91.93333333333334,20,4,8,80,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,10,4,90,9,91.93333333333334,20,4,8,80,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,10,4,95,NA,91.93333333333334,20,4,8,80,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,10,6,80,3,98.26666666666667,20,6,7,70,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,10,6,85,4,98.26666666666667,20,6,7,70,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,10,6,90,4,98.26666666666667,20,6,7,70,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,10,6,95,5,98.26666666666667,20,6,7,70,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,10,8,80,2,99.76666666666667,20,8,6,60,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,10,8,85,2,99.76666666666667,20,8,6,60,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,10,8,90,3,99.76666666666667,20,8,6,60,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,10,8,95,3,99.76666666666667,20,8,6,60,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,10,10,80,1,100,20,10,5,50,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,10,10,85,1,100,20,10,5,50,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,10,10,90,1,100,20,10,5,50,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,10,10,95,2,100,20,10,5,50,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,11,0,80,NA,14.733333333333333,22,0,11,100,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,11,0,85,NA,14.733333333333333,22,0,11,100,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,11,0,90,NA,14.733333333333333,22,0,11,100,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,11,0,95,NA,14.733333333333333,22,0,11,100,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,11,2,80,NA,57.43333333333333,22,2,10,90.9090909090909,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,11,2,85,NA,57.43333333333333,22,2,10,90.9090909090909,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,11,2,90,NA,57.43333333333333,22,2,10,90.9090909090909,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,11,2,95,NA,57.43333333333333,22,2,10,90.9090909090909,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,11,4,80,7,90.03333333333333,22,4,9,81.81818181818181,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,11,4,85,8,90.03333333333333,22,4,9,81.81818181818181,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,11,4,90,12,90.03333333333333,22,4,9,81.81818181818181,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,11,4,95,NA,90.03333333333333,22,4,9,81.81818181818181,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,11,6,80,3,97.46666666666667,22,6,8,72.72727272727273,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,11,6,85,4,97.46666666666667,22,6,8,72.72727272727273,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,11,6,90,4,97.46666666666667,22,6,8,72.72727272727273,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,11,6,95,8,97.46666666666667,22,6,8,72.72727272727273,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,11,8,80,2,99.7,22,8,7,63.63636363636363,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,11,8,85,2,99.7,22,8,7,63.63636363636363,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,11,8,90,3,99.7,22,8,7,63.63636363636363,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,11,8,95,3,99.7,22,8,7,63.63636363636363,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,11,10,80,2,99.93333333333334,22,10,6,54.54545454545455,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,11,10,85,2,99.93333333333334,22,10,6,54.54545454545455,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,11,10,90,2,99.93333333333334,22,10,6,54.54545454545455,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,11,10,95,2,99.93333333333334,22,10,6,54.54545454545455,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,12,0,80,NA,13,24,0,12,100,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,12,0,85,NA,13,24,0,12,100,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,12,0,90,NA,13,24,0,12,100,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,12,0,95,NA,13,24,0,12,100,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,12,2,80,NA,54.4,24,2,11,91.66666666666667,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,12,2,85,NA,54.4,24,2,11,91.66666666666667,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,12,2,90,NA,54.4,24,2,11,91.66666666666667,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,12,2,95,NA,54.4,24,2,11,91.66666666666667,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,12,4,80,7,88.53333333333333,24,4,10,83.33333333333333,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,12,4,85,11,88.53333333333333,24,4,10,83.33333333333333,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,12,4,90,NA,88.53333333333333,24,4,10,83.33333333333333,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,12,4,95,NA,88.53333333333333,24,4,10,83.33333333333333,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,12,6,80,3,97.83333333333333,24,6,9,75,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,12,6,85,3,97.83333333333333,24,6,9,75,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,12,6,90,5,97.83333333333333,24,6,9,75,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,12,6,95,8,97.83333333333333,24,6,9,75,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,12,8,80,2,99.33333333333333,24,8,8,66.66666666666667,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,12,8,85,3,99.33333333333333,24,8,8,66.66666666666667,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,12,8,90,3,99.33333333333333,24,8,8,66.66666666666667,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,12,8,95,5,99.33333333333333,24,8,8,66.66666666666667,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,12,10,80,2,99.96666666666667,24,10,7,58.333333333333336,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,12,10,85,2,99.96666666666667,24,10,7,58.333333333333336,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,12,10,90,2,99.96666666666667,24,10,7,58.333333333333336,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,12,10,95,2,99.96666666666667,24,10,7,58.333333333333336,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,13,0,80,NA,12.933333333333334,26,0,13,100,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,13,0,85,NA,12.933333333333334,26,0,13,100,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,13,0,90,NA,12.933333333333334,26,0,13,100,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,13,0,95,NA,12.933333333333334,26,0,13,100,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,13,2,80,NA,53.36666666666667,26,2,12,92.3076923076923,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,13,2,85,NA,53.36666666666667,26,2,12,92.3076923076923,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,13,2,90,NA,53.36666666666667,26,2,12,92.3076923076923,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,13,2,95,NA,53.36666666666667,26,2,12,92.3076923076923,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,13,4,80,7,88.56666666666666,26,4,11,84.61538461538461,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,13,4,85,11,88.56666666666666,26,4,11,84.61538461538461,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,13,4,90,NA,88.56666666666666,26,4,11,84.61538461538461,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,13,4,95,NA,88.56666666666666,26,4,11,84.61538461538461,FALSE
WHY_LATAM,equal_element,KMEANS,matrix_32_raw_0_1,13,6,80,3,97.46666666666667,26,6,10,76.92307692307692,FALSE
