analysis_sample,method,matrix_name,score_rank,mean_score,median_score,q25_score,q75_score
COMPLETE,KMEANS,matrix_32_raw_0_1,31,0.03656774400702579,0.026863343140223317,0.013035932680704632,0.05443462690019994
COMPLETE,KMEANS,matrix_32_raw_0_1,32,0.018394299988092652,0.011515140197264878,0.004188430838988455,0.026709165160799853
COMPLETE,KMEANS,matrix_32_z_abs,1,1.1994252802664644,1.260307985387755,1.0024580100794442,1.4543295363964424
COMPLETE,KMEANS,matrix_32_z_abs,2,1.1267457948667956,1.1795870410658207,0.9574650257660937,1.355689917469994
COMPLETE,KMEANS,matrix_32_z_abs,3,1.0747381711697006,1.1229630970635285,0.9293197400997721,1.2664382180650002
COMPLETE,KMEANS,matrix_32_z_abs,4,1.0452838929099821,1.085454233970903,0.9036035485247758,1.2254048158421866
COMPLETE,KMEANS,matrix_32_z_abs,5,1.0216141000099532,1.0605764322893267,0.8824038478088448,1.193920716378119
COMPLETE,KMEANS,matrix_32_z_abs,6,1.0014715844873192,1.0374027602686495,0.864213534406744,1.1629704183355662
COMPLETE,KMEANS,matrix_32_z_abs,7,0.982877421163053,1.014910130136516,0.8474783384573409,1.1359683608650453
COMPLETE,KMEANS,matrix_32_z_abs,8,0.9634941135448886,0.9832128917310864,0.8303212163134842,1.1108210795803166
COMPLETE,KMEANS,matrix_32_z_abs,9,0.94665849077508335,0.9618467143446439,0.8111509663906117,1.0901931639643065
COMPLETE,KMEANS,matrix_32_z_abs,10,0.9305484368241439,0.9423505447644231,0.79567757633827485,1.067905826397265
COMPLETE,KMEANS,matrix_32_z_abs,11,0.9165624032098963,0.9241276968778827,0.7806013235743114,1.0528305255860122
COMPLETE,KMEANS,matrix_32_z_abs,12,0.9037646270358527,0.9071589660412226,0.7676027225121714,1.0359016079811072
COMPLETE,KMEANS,matrix_32_z_abs,13,0.8917890165211169,0.8953009627164923,0.7556499372164993,1.0214780872471625
COMPLETE,KMEANS,matrix_32_z_abs,14,0.8798582474161962,0.8806623017991798,0.7412125874239173,1.0079224678510466
COMPLETE,KMEANS,matrix_32_z_abs,15,0.8685328292993437,0.8661446604103367,0.7318294824837049,0.9943909794948793
COMPLETE,KMEANS,matrix_32_z_abs,16,0.8573683458898539,0.8556673897519227,0.7195521075002909,0.9808725607711599
COMPLETE,KMEANS,matrix_32_z_abs,17,0.8467862420537353,0.8409467105331403,0.7080713163502033,0.966468453487445
COMPLETE,KMEANS,matrix_32_z_abs,18,0.8359328498766528,0.8297425961521938,0.6976170772213539,0.9524964763789096
COMPLETE,KMEANS,matrix_32_z_abs,19,0.8251564867898865,0.8206790031447755,0.6888180845892797,0.936106840724081
COMPLETE,KMEANS,matrix_32_z_abs,20,0.8146239917160217,0.8080998470481706,0.6790586631425523,0.9212658885279055
COMPLETE,KMEANS,matrix_32_z_abs,21,0.8039298381832606,0.7965282432480996,0.6700119548803604,0.9064575054649455
COMPLETE,KMEANS,matrix_32_z_abs,22,0.7934783713380064,0.785138666653903,0.6616326735723673,0.8932437689480781
COMPLETE,KMEANS,matrix_32_z_abs,23,0.7821973367349917,0.7727049783421289,0.6499456864689335,0.8777502205472951
COMPLETE,KMEANS,matrix_32_z_abs,24,0.7705275880440207,0.7616323552106741,0.6378394777348542,0.8618936883223639
COMPLETE,KMEANS,matrix_32_z_abs,25,0.7580179612064514,0.7452497813524274,0.6275009476021423,0.843662124085046
COMPLETE,KMEANS,matrix_32_z_abs,26,0.7455191542613786,0.7326377487019299,0.6136437207268027,0.8286214528309682
COMPLETE,KMEANS,matrix_32_z_abs,27,0.7318321130319175,0.7126760613082503,0.6008565413945826,0.8100388327220004
COMPLETE,KMEANS,matrix_32_z_abs,28,0.7167220683055564,0.6953010395070176,0.5875391328348889,0.7917600313034511
COMPLETE,KMEANS,matrix_32_z_abs,29,0.7000730608171674,0.67624123527157,0.5707353040264382,0.7727157368502283
COMPLETE,KMEANS,matrix_32_z_abs,30,0.6796872071395775,0.6486444639193683,0.5500518098573642,0.749955308811034
COMPLETE,KMEANS,matrix_32_z_abs,31,0.6543346084715937,0.6195528982124474,0.521543707891796,0.7249372367986121
COMPLETE,KMEANS,matrix_32_z_abs,32,0.6148460694174503,0.5778508105272562,0.47872963265271345,0.6876397022947724
EUROPE,EFA,matrix_32_ext_0_1,1,0.5545556589016101,0.5689621095585297,0.4637785281131679,0.6547055918594697
EUROPE,EFA,matrix_32_ext_0_1,2,0.4500793761654933,0.450354228177741,0.3431623711505851,0.5481939773429556
EUROPE,EFA,matrix_32_ext_0_1,3,0.35600544440678134,0.3218756717760081,0.2502995935876492,0.44398583632691785
EUROPE,EFA,matrix_32_ext_0_1,4,0.3121007634439011,0.26771740092115703,0.21423991293202188,0.38979154350156975
EUROPE,EFA,matrix_32_ext_0_1,5,0.2798608231269011,0.23515303540897697,0.1881184918296386,0.3547107214384137
EUROPE,EFA,matrix_32_ext_0_1,6,0.2472176338508746,0.2083893214494848,0.1689844069584654,0.3229838617190394
EUROPE,EFA,matrix_32_ext_0_1,7,0.21351383248381992,0.18836844008285156,0.1526781846221143,0.2573487495382741
EUROPE,EFA,matrix_32_ext_0_1,8,0.18832437160173307,0.169636496405207,0.13913605719620387,0.21286207480090397
EUROPE,EFA,matrix_32_ext_0_1,9,0.1708481833244023,0.15329251179158027,0.12731503208534906,0.18678010314105606
EUROPE,EFA,matrix_32_ext_0_1,10,0.15625171498066454,0.13920650829972836,0.11709562052773366,0.16661968059737686
EUROPE,EFA,matrix_32_ext_0_1,11,0.14373916634187517,0.12652542581508938,0.10790878785042142,0.15225126668985642
EUROPE,EFA,matrix_32_ext_0_1,12,0.13215370922217182,0.11595510893116673,0.09898141187677105,0.14026547328404837
EUROPE,EFA,matrix_32_ext_0_1,13,0.12184587250712178,0.1067737663991844,0.09165429328908711,0.12915584694864482
EUROPE,EFA,matrix_32_ext_0_1,14,0.11150274483221345,0.09835908613408767,0.08412671828197367,0.11854323078657747
EUROPE,EFA,matrix_32_ext_0_1,15,0.10232444701304431,0.09108223832266034,0.07750686930890564,0.1090549898776721
EUROPE,EFA,matrix_32_ext_0_1,16,0.09400745924453548,0.08433987276569022,0.0705778050122402,0.1011545255762451
EUROPE,EFA,matrix_32_ext_0_1,17,0.08566642013739097,0.07756971367157464,0.06455645623849868,0.09232259122002091
EUROPE,EFA,matrix_32_ext_0_1,18,0.07789576133787098,0.07124695210878419,0.05930171887366847,0.0851284620510817
EUROPE,EFA,matrix_32_ext_0_1,19,0.06984958477620883,0.06468912967891503,0.05387791646557857,0.07859344961555802
EUROPE,EFA,matrix_32_ext_0_1,20,0.06279226583877642,0.058815446520396414,0.049005629245670645,0.07108105503419196
EUROPE,EFA,matrix_32_ext_0_1,21,0.056513242203513205,0.053228794731316836,0.04402024535204356,0.06496413347947161
EUROPE,EFA,matrix_32_ext_0_1,22,0.05089496827249033,0.04814419915034187,0.03913943367611214,0.05915458715984005
EUROPE,EFA,matrix_32_ext_0_1,23,0.045411759673761216,0.04334314515207263,0.03475714839933595,0.05355180584965786
EUROPE,EFA,matrix_32_ext_0_1,24,0.04023367240016617,0.03869285391200074,0.030584717868966015,0.04782308786939924
EUROPE,EFA,matrix_32_ext_0_1,25,0.03501096446056262,0.03371000742406108,0.02572653155012788,0.04199849035504429
EUROPE,EFA,matrix_32_ext_0_1,26,0.03022062247243328,0.028985176942714495,0.021832122241990524,0.03664781466281698
EUROPE,EFA,matrix_32_ext_0_1,27,0.025504204862066077,0.024264740130391163,0.017942299434858526,0.03139265470132588
EUROPE,EFA,matrix_32_ext_0_1,28,0.021144947933896877,0.019816999052625,0.014236742630724573,0.02675400676728482
EUROPE,EFA,matrix_32_ext_0_1,29,0.01679632164512132,0.01535485424585787,0.010711483865932191,0.02153361444867578
EUROPE,EFA,matrix_32_ext_0_1,30,0.012545051491773339,0.011272806468015036,0.00737452403106058,0.016429354718052035
EUROPE,EFA,matrix_32_ext_0_1,31,0.008293557336010891,0.006998133193583135,0.00407760331731148,0.011253922033178564
EUROPE,EFA,matrix_32_ext_0_1,32,0.004136049754082875,0.0028612067051652697,0.0011749064242735075,0.005823463759250794
EUROPE,EFA,matrix_32_pos_0_1,1,0.6117814266008551,0.6336151627057227,0.548658242566708,0.6931373781711978
EUROPE,EFA,matrix_32_pos_0_1,2,0.5282816485682971,0.5595067680331186,0.4518315571831444,0.6110747163600618
EUROPE,EFA,matrix_32_pos_0_1,3,0.40177697592611633,0.3919564747825489,0.32154105910240294,0.49532077587964085
EUROPE,EFA,matrix_32_pos_0_1,4,0.33523565310816233,0.3142065323262473,0.24736670688660498,0.4308279580509553
EUROPE,EFA,matrix_32_pos_0_1,5,0.2962415840341976,0.2722972935267649,0.211562639638791,0.3810697286396568
EUROPE,EFA,matrix_32_pos_0_1,6,0.2568247947184413,0.23824998288465105,0.18517044157164736,0.31582733958868126
EUROPE,EFA,matrix_32_pos_0_1,7,0.23085389726281427,0.21475785595788932,0.16522277103381583,0.27835849055603196
EUROPE,EFA,matrix_32_pos_0_1,8,0.21024857685063536,0.19506261352786455,0.15006337294131622,0.25537028342026713
EUROPE,EFA,matrix_32_pos_0_1,9,0.19148164053549557,0.17692185683419925,0.13719397118051696,0.23052096283662918
EUROPE,EFA,matrix_32_pos_0_1,10,0.17272949842035462,0.16081494884603886,0.12520542065038703,0.20568189859557157
EUROPE,EFA,matrix_32_pos_0_1,11,0.1574634604167513,0.14680522739255444,0.1147575285242043,0.1852840549363342
EUROPE,EFA,matrix_32_pos_0_1,12,0.14460460600734013,0.13426430785384624,0.10630015939530583,0.16878323081088922
EUROPE,EFA,matrix_32_pos_0_1,13,0.1328610641095828,0.12327624475127053,0.09716732404107568,0.15497771804887672
EUROPE,EFA,matrix_32_pos_0_1,14,0.12204270698182358,0.11318035075773941,0.08950382599420179,0.14226462545924462
EUROPE,EFA,matrix_32_pos_0_1,15,0.11158446927762859,0.10320514772299759,0.0824298197534476,0.12931366758591406
EUROPE,EFA,matrix_32_pos_0_1,16,0.10188604608966265,0.09433970936502378,0.07610002635563358,0.11792069953090249
EUROPE,EFA,matrix_32_pos_0_1,17,0.09243734731127541,0.08514423147929293,0.06924793057809643,0.10594027762782143
EUROPE,EFA,matrix_32_pos_0_1,18,0.08395694216642423,0.07841146286631265,0.06353091598604531,0.0967814741731648
EUROPE,EFA,matrix_32_pos_0_1,19,0.07526485925694756,0.07053028175961369,0.05710996805966712,0.08705174353271172
EUROPE,EFA,matrix_32_pos_0_1,20,0.06709578234058966,0.06389065150354274,0.0514834510622519,0.07833328788355352
EUROPE,EFA,matrix_32_pos_0_1,21,0.060267565922757234,0.05770591778830647,0.046520168573495176,0.07090142810717637
EUROPE,EFA,matrix_32_pos_0_1,22,0.05396745565100016,0.051609053948685854,0.04153462934439949,0.06343279396660173
EUROPE,EFA,matrix_32_pos_0_1,23,0.04799616220733961,0.04591741237782933,0.036540733120916574,0.05666520366581404
EUROPE,EFA,matrix_32_pos_0_1,24,0.042508450206811585,0.04058912518358604,0.03216104650617035,0.051050468342915406
EUROPE,EFA,matrix_32_pos_0_1,25,0.0373138669592647,0.0354058624147766,0.02795623845846637,0.044961153579036905
EUROPE,EFA,matrix_32_pos_0_1,26,0.032168153561242356,0.030541216784466335,0.023706745978487397,0.03916978686688815
EUROPE,EFA,matrix_32_pos_0_1,27,0.02735131484172505,0.025938251459411015,0.01968061462007275,0.0336237754691178
EUROPE,EFA,matrix_32_pos_0_1,28,0.022510498519786426,0.021166056802580695,0.015401185089755947,0.028103968207472643
EUROPE,EFA,matrix_32_pos_0_1,29,0.017844149986751198,0.01645657008295385,0.011448063290257667,0.022943134369760684
EUROPE,EFA,matrix_32_pos_0_1,30,0.01327084671915725,0.011978758865942294,0.00789743436977876,0.01711435487862426
EUROPE,EFA,matrix_32_pos_0_1,31,0.008709013212547868,0.007556351692915665,0.004376410735994433,0.01163094990684755
EUROPE,EFA,matrix_32_pos_0_1,32,0.004382373540422429,0.0031884608990154903,0.0013387697380084949,0.006104690360640692
EUROPE,EFA,matrix_32_raw_0_1,1,0.6372588089210975,0.6780587193003931,0.5727681615977818,0.7282933239790066
EUROPE,EFA,matrix_32_raw_0_1,2,0.557070626041556,0.6037588472111735,0.4465446015537861,0.6560760198756143
EUROPE,EFA,matrix_32_raw_0_1,3,0.4344477798135008,0.42296105466377654,0.3274726706645077,0.5561595992346191
EUROPE,EFA,matrix_32_raw_0_1,4,0.36311814483362165,0.3160978060845384,0.24366214309017642,0.5128363286973986
EUROPE,EFA,matrix_32_raw_0_1,5,0.3196257548418195,0.2803198392230714,0.2038338996262646,0.44322280063163194
EUROPE,EFA,matrix_32_raw_0_1,6,0.27323406530078076,0.24373568877000307,0.17862648382887042,0.33705223569471726
EUROPE,EFA,matrix_32_raw_0_1,7,0.2448265101054849,0.2183446308765574,0.1602050649396224,0.3037504378714694
EUROPE,EFA,matrix_32_raw_0_1,8,0.220344617749843,0.1983333963642686,0.14452369777796106,0.27252757750907625
EUROPE,EFA,matrix_32_raw_0_1,9,0.19309905817022116,0.18141375670835203,0.13044745097836394,0.2435142351636212
EUROPE,EFA,matrix_32_raw_0_1,10,0.17296264322250432,0.16372618823105473,0.11844649643692076,0.21541083203598976
EUROPE,EFA,matrix_32_raw_0_1,11,0.15669777881142957,0.14851008923716075,0.1087911250083193,0.19392472927724613
EUROPE,EFA,matrix_32_raw_0_1,12,0.14340575145501372,0.13592046903213573,0.10054280434299337,0.17495051359752517
EUROPE,EFA,matrix_32_raw_0_1,13,0.13176662543810516,0.12460287220674522,0.09226080954997744,0.1600845836259323
EUROPE,EFA,matrix_32_raw_0_1,14,0.12080816248676252,0.11246502535279176,0.08516751396751075,0.1457929427728516
EUROPE,EFA,matrix_32_raw_0_1,15,0.1104978057438102,0.10246165892689747,0.07857678466726391,0.13227187580041755
EUROPE,EFA,matrix_32_raw_0_1,16,0.10053707489218051,0.09267243451811294,0.07178721918602837,0.12028902569039025
EUROPE,EFA,matrix_32_raw_0_1,17,0.09133054944921914,0.08423293262501419,0.06593097090030792,0.1088897107446436
EUROPE,EFA,matrix_32_raw_0_1,18,0.0823576305873899,0.07582497226183421,0.060234675605130045,0.09734930674633582
EUROPE,EFA,matrix_32_raw_0_1,19,0.07385406517054241,0.06859591590484454,0.054407334925094,0.08730906763042154
EUROPE,EFA,matrix_32_raw_0_1,20,0.0655813902559461,0.061883367879622786,0.04961984917294845,0.07868990487472047
EUROPE,EFA,matrix_32_raw_0_1,21,0.058802783512116874,0.05571221015483027,0.044547651643275205,0.07026896936058405
EUROPE,EFA,matrix_32_raw_0_1,22,0.05244684602171614,0.04989047567592178,0.03963778819014305,0.06273055664042607
EUROPE,EFA,matrix_32_raw_0_1,23,0.04653448648986411,0.04417366621919394,0.035265766503566234,0.055314749692621346
EUROPE,EFA,matrix_32_raw_0_1,24,0.04103313164225442,0.039217731006912754,0.031047175180834326,0.0494014138123318
EUROPE,EFA,matrix_32_raw_0_1,25,0.03583854218477042,0.034270198165926094,0.02666506863241541,0.043456289330505986
EUROPE,EFA,matrix_32_raw_0_1,26,0.03081073934223766,0.02930851679362241,0.022359855836836976,0.0377570234477486
EUROPE,EFA,matrix_32_raw_0_1,27,0.025990752941187335,0.02467336527267447,0.018317326840361456,0.032098051870749975
EUROPE,EFA,matrix_32_raw_0_1,28,0.02141038435487827,0.019820015613776176,0.014432913503659633,0.02656674320244972
EUROPE,EFA,matrix_32_raw_0_1,29,0.016920735620596993,0.015546028891996331,0.010787424755340069,0.021531245191711363
EUROPE,EFA,matrix_32_raw_0_1,30,0.012581850349966268,0.011185417977267255,0.0072634031015533975,0.016367548447988767
EUROPE,EFA,matrix_32_raw_0_1,31,0.008348890877873187,0.0069063275456725595,0.0039822405133822045,0.011222351900437688
EUROPE,EFA,matrix_32_raw_0_1,32,0.004158848791515544,0.00281188380634734,0.001138077953256445,0.005592260118496935
EUROPE,EFA,matrix_32_z_abs,1,0.5513558420792897,0.5510117371410752,0.46596986113013933,0.6333278664261168
EUROPE,EFA,matrix_32_z_abs,2,0.43714679937900913,0.439817615384058,0.3447547980579607,0.5318813719930566
EUROPE,EFA,matrix_32_z_abs,3,0.33961787005589567,0.3280810032339488,0.26400051131105556,0.4149922811141847
EUROPE,EFA,matrix_32_z_abs,4,0.2881160662985281,0.266928947497856,0.21372231163046412,0.3545469273963914
EUROPE,EFA,matrix_32_z_abs,5,0.24815189535931773,0.22636569391422268,0.17315450295527934,0.31639308777573744
EUROPE,EFA,matrix_32_z_abs,6,0.2204298313302795,0.20193709704080487,0.15273659943362614,0.2811184345867018
EUROPE,EFA,matrix_32_z_abs,7,0.19024533066320348,0.1785608192989069,0.13771650558209503,0.23077817367319478
EUROPE,EFA,matrix_32_z_abs,8,0.17026820222953254,0.15993761176737586,0.12578264951524257,0.20383695926091672
EUROPE,EFA,matrix_32_z_abs,9,0.15306148941136194,0.14351007725508858,0.11337136333276725,0.18038200905285917
EUROPE,EFA,matrix_32_z_abs,10,0.13909218973343443,0.13129628278353012,0.10390790408719326,0.16222141277331967
EUROPE,EFA,matrix_32_z_abs,11,0.12688415593947308,0.11963925487601326,0.0948534186197937,0.1465081944237609
EUROPE,EFA,matrix_32_z_abs,12,0.11577956871209945,0.10906517428428758,0.08678511025638001,0.13340225280915696
EUROPE,EFA,matrix_32_z_abs,13,0.10601651447539169,0.09930307916372914,0.0800754569435952,0.1214941808560223
EUROPE,EFA,matrix_32_z_abs,14,0.09707016086296728,0.09066184718718906,0.0730765733238544,0.11072163958104209
EUROPE,EFA,matrix_32_z_abs,15,0.08902916784265813,0.08277793908751113,0.06729517832669683,0.10173846969303275
EUROPE,EFA,matrix_32_z_abs,16,0.08158684699100596,0.0752941206549961,0.061201758880413445,0.09334537701941803
EUROPE,EFA,matrix_32_z_abs,17,0.07452788799461353,0.06899749985915954,0.05600685778590865,0.0857089608720886
EUROPE,EFA,matrix_32_z_abs,18,0.06813480817998849,0.06323384980967825,0.05110289396971234,0.07845935281860876
EUROPE,EFA,matrix_32_z_abs,19,0.061934809753397206,0.05786207148266087,0.04618637980602876,0.07156667135648684
EUROPE,EFA,matrix_32_z_abs,20,0.05622280075206142,0.05199704033456551,0.042058887717911,0.06513649456135047
EUROPE,EFA,matrix_32_z_abs,21,0.050604209553538254,0.0469207231920646,0.03759189872037355,0.059029986730435205
EUROPE,EFA,matrix_32_z_abs,22,0.04542740812708185,0.042182202054068155,0.0336068478884088,0.05322672371998301
EUROPE,EFA,matrix_32_z_abs,23,0.040412378806161386,0.03782499767558047,0.029772442220683957,0.0477953694083685
EUROPE,EFA,matrix_32_z_abs,24,0.03562165306204254,0.03339912798879303,0.025936898089797128,0.04288441160675882
EUROPE,EFA,matrix_32_z_abs,25,0.031132873576614366,0.029221547272034364,0.022310160117363132,0.03766208317451042
EUROPE,EFA,matrix_32_z_abs,26,0.02695670051071226,0.025310390342623675,0.018796867110757412,0.033127527925384884
EUROPE,EFA,matrix_32_z_abs,27,0.022924299432579235,0.021383694022370225,0.015611583247217002,0.028391092217501315
EUROPE,EFA,matrix_32_z_abs,28,0.018933804770620784,0.017586284701473116,0.012499067615088523,0.02357886251977223
EUROPE,EFA,matrix_32_z_abs,29,0.015063818999722565,0.013714915978389535,0.009255103020061767,0.019374125328534712
EUROPE,EFA,matrix_32_z_abs,30,0.011146586601777852,0.009734552158543765,0.006019239753767157,0.014786667242235608
EUROPE,EFA,matrix_32_z_abs,31,0.007421672216891518,0.006028538568394155,0.003316270651347855,0.010078595425169288
EUROPE,EFA,matrix_32_z_abs,32,0.003686820890960597,0.00243932494230483,9.946193806514955e-4,0.004962460916392013
EUROPE,KMEANS,matrix_32_ext_0_1,1,0.6545794849782716,0.7151348282356225,0.5026699621367542,0.8246837545656709
EUROPE,KMEANS,matrix_32_ext_0_1,2,0.6147440884776578,0.6714233892649998,0.47004386491925254,0.7994123385050009
EUROPE,KMEANS,matrix_32_ext_0_1,3,0.5836674311603269,0.6168067082476035,0.4450296466399517,0.7732396569787481
EUROPE,KMEANS,matrix_32_ext_0_1,4,0.559807492860789,0.5777175317216159,0.42773420210969915,0.7444398438032621
EUROPE,KMEANS,matrix_32_ext_0_1,5,0.5384438222514263,0.5439225949708361,0.4105413416043334,0.7181850864243909
EUROPE,KMEANS,matrix_32_ext_0_1,6,0.5152284775184511,0.5035895552394698,0.3989724591099692,0.6865776652143841
EUROPE,KMEANS,matrix_32_ext_0_1,7,0.495864387899671,0.4796437369953219,0.3863211974450051,0.6582894283551306
EUROPE,KMEANS,matrix_32_ext_0_1,8,0.48023559637605634,0.45767333051388115,0.37249452786762904,0.638226002372116
EUROPE,KMEANS,matrix_32_ext_0_1,9,0.46594197679790833,0.4396905691867472,0.3588851707830376,0.6178664210263722
EUROPE,KMEANS,matrix_32_ext_0_1,10,0.4527281692965232,0.4230991889445874,0.3467374535072278,0.6004459223266754
EUROPE,KMEANS,matrix_32_ext_0_1,11,0.4406286007445965,0.40912399864156335,0.3331397317158149,0.5808101068654322
EUROPE,KMEANS,matrix_32_ext_0_1,12,0.4290242188349576,0.39541032234561374,0.3217620953735072,0.5648738060779628
EUROPE,KMEANS,matrix_32_ext_0_1,13,0.4177191376298968,0.3843782300377225,0.31073740009584616,0.5460402183097945
EUROPE,KMEANS,matrix_32_ext_0_1,14,0.4065679412672869,0.37512355353345567,0.3011222748296688,0.527564461488224
