method,matrix_name,d_det,d_hamming,coverage_threshold,first_prototype_reaching_threshold,max_coverage_available
KMEANS,matrix_32_pos_0_1,14,6,90,3,98.95476190476022
KMEANS,matrix_32_pos_0_1,14,6,95,4,98.95476190476022
KMEANS,matrix_32_pos_0_1,14,7,80,2,98.95476190476022
KMEANS,matrix_32_pos_0_1,14,7,85,3,98.95476190476022
KMEANS,matrix_32_pos_0_1,14,7,90,3,98.95476190476022
KMEANS,matrix_32_pos_0_1,14,7,95,4,98.95476190476022
KMEANS,matrix_32_pos_0_1,14,8,80,2,99.89999999999857
KMEANS,matrix_32_pos_0_1,14,8,85,2,99.89999999999857
KMEANS,matrix_32_pos_0_1,14,8,90,2,99.89999999999857
KMEANS,matrix_32_pos_0_1,14,8,95,4,99.89999999999857
KMEANS,matrix_32_pos_0_1,14,9,80,2,99.89999999999857
KMEANS,matrix_32_pos_0_1,14,9,85,2,99.89999999999857
KMEANS,matrix_32_pos_0_1,14,9,90,2,99.89999999999857
KMEANS,matrix_32_pos_0_1,14,9,95,4,99.89999999999857
KMEANS,matrix_32_pos_0_1,14,10,80,2,99.9999999999993
KMEANS,matrix_32_pos_0_1,14,10,85,2,99.9999999999993
KMEANS,matrix_32_pos_0_1,14,10,90,2,99.9999999999993
KMEANS,matrix_32_pos_0_1,14,10,95,2,99.9999999999993
KMEANS,matrix_32_pos_0_1,15,0,80,NA,33.122142857142414
KMEANS,matrix_32_pos_0_1,15,0,85,NA,33.122142857142414
KMEANS,matrix_32_pos_0_1,15,0,90,NA,33.122142857142414
KMEANS,matrix_32_pos_0_1,15,0,95,NA,33.122142857142414
KMEANS,matrix_32_pos_0_1,15,1,80,NA,33.122142857142414
KMEANS,matrix_32_pos_0_1,15,1,85,NA,33.122142857142414
KMEANS,matrix_32_pos_0_1,15,1,90,NA,33.122142857142414
KMEANS,matrix_32_pos_0_1,15,1,95,NA,33.122142857142414
KMEANS,matrix_32_pos_0_1,15,2,80,NA,73.36571428571331
KMEANS,matrix_32_pos_0_1,15,2,85,NA,73.36571428571331
KMEANS,matrix_32_pos_0_1,15,2,90,NA,73.36571428571331
KMEANS,matrix_32_pos_0_1,15,2,95,NA,73.36571428571331
KMEANS,matrix_32_pos_0_1,15,3,80,NA,73.36571428571331
KMEANS,matrix_32_pos_0_1,15,3,85,NA,73.36571428571331
KMEANS,matrix_32_pos_0_1,15,3,90,NA,73.36571428571331
KMEANS,matrix_32_pos_0_1,15,3,95,NA,73.36571428571331
KMEANS,matrix_32_pos_0_1,15,4,80,5,92.05261904761781
KMEANS,matrix_32_pos_0_1,15,4,85,6,92.05261904761781
KMEANS,matrix_32_pos_0_1,15,4,90,8,92.05261904761781
KMEANS,matrix_32_pos_0_1,15,4,95,NA,92.05261904761781
KMEANS,matrix_32_pos_0_1,15,5,80,5,92.05261904761781
KMEANS,matrix_32_pos_0_1,15,5,85,6,92.05261904761781
KMEANS,matrix_32_pos_0_1,15,5,90,8,92.05261904761781
KMEANS,matrix_32_pos_0_1,15,5,95,NA,92.05261904761781
KMEANS,matrix_32_pos_0_1,15,6,80,2,98.60238095237925
KMEANS,matrix_32_pos_0_1,15,6,85,2,98.60238095237925
KMEANS,matrix_32_pos_0_1,15,6,90,3,98.60238095237925
KMEANS,matrix_32_pos_0_1,15,6,95,4,98.60238095237925
KMEANS,matrix_32_pos_0_1,15,7,80,2,98.60238095237925
KMEANS,matrix_32_pos_0_1,15,7,85,2,98.60238095237925
KMEANS,matrix_32_pos_0_1,15,7,90,3,98.60238095237925
KMEANS,matrix_32_pos_0_1,15,7,95,4,98.60238095237925
KMEANS,matrix_32_pos_0_1,15,8,80,2,99.89999999999897
KMEANS,matrix_32_pos_0_1,15,8,85,2,99.89999999999897
KMEANS,matrix_32_pos_0_1,15,8,90,2,99.89999999999897
KMEANS,matrix_32_pos_0_1,15,8,95,2,99.89999999999897
KMEANS,matrix_32_pos_0_1,15,9,80,2,99.89999999999897
KMEANS,matrix_32_pos_0_1,15,9,85,2,99.89999999999897
KMEANS,matrix_32_pos_0_1,15,9,90,2,99.89999999999897
KMEANS,matrix_32_pos_0_1,15,9,95,2,99.89999999999897
KMEANS,matrix_32_pos_0_1,15,10,80,1,99.99999999999946
KMEANS,matrix_32_pos_0_1,15,10,85,2,99.99999999999946
KMEANS,matrix_32_pos_0_1,15,10,90,2,99.99999999999946
KMEANS,matrix_32_pos_0_1,15,10,95,2,99.99999999999946
KMEANS,matrix_32_raw_0_1,8,0,80,NA,22.132142857142597
KMEANS,matrix_32_raw_0_1,8,0,85,NA,22.132142857142597
KMEANS,matrix_32_raw_0_1,8,0,90,NA,22.132142857142597
KMEANS,matrix_32_raw_0_1,8,0,95,NA,22.132142857142597
KMEANS,matrix_32_raw_0_1,8,1,80,NA,22.132142857142597
KMEANS,matrix_32_raw_0_1,8,1,85,NA,22.132142857142597
KMEANS,matrix_32_raw_0_1,8,1,90,NA,22.132142857142597
KMEANS,matrix_32_raw_0_1,8,1,95,NA,22.132142857142597
KMEANS,matrix_32_raw_0_1,8,2,80,NA,65.95952380952303
KMEANS,matrix_32_raw_0_1,8,2,85,NA,65.95952380952303
KMEANS,matrix_32_raw_0_1,8,2,90,NA,65.95952380952303
KMEANS,matrix_32_raw_0_1,8,2,95,NA,65.95952380952303
KMEANS,matrix_32_raw_0_1,8,3,80,NA,65.95952380952303
KMEANS,matrix_32_raw_0_1,8,3,85,NA,65.95952380952303
KMEANS,matrix_32_raw_0_1,8,3,90,NA,65.95952380952303
KMEANS,matrix_32_raw_0_1,8,3,95,NA,65.95952380952303
KMEANS,matrix_32_raw_0_1,8,4,80,5,94.90071428571305
KMEANS,matrix_32_raw_0_1,8,4,85,7,94.90071428571305
KMEANS,matrix_32_raw_0_1,8,4,90,8,94.90071428571305
KMEANS,matrix_32_raw_0_1,8,4,95,NA,94.90071428571305
KMEANS,matrix_32_raw_0_1,8,5,80,5,94.90071428571305
KMEANS,matrix_32_raw_0_1,8,5,85,7,94.90071428571305
KMEANS,matrix_32_raw_0_1,8,5,90,8,94.90071428571305
KMEANS,matrix_32_raw_0_1,8,5,95,NA,94.90071428571305
KMEANS,matrix_32_raw_0_1,8,6,80,2,99.61428571428424
KMEANS,matrix_32_raw_0_1,8,6,85,3,99.61428571428424
KMEANS,matrix_32_raw_0_1,8,6,90,4,99.61428571428424
KMEANS,matrix_32_raw_0_1,8,6,95,4,99.61428571428424
KMEANS,matrix_32_raw_0_1,8,7,80,2,99.61428571428424
KMEANS,matrix_32_raw_0_1,8,7,85,3,99.61428571428424
KMEANS,matrix_32_raw_0_1,8,7,90,4,99.61428571428424
KMEANS,matrix_32_raw_0_1,8,7,95,4,99.61428571428424
KMEANS,matrix_32_raw_0_1,8,8,80,2,99.99999999999834
KMEANS,matrix_32_raw_0_1,8,8,85,2,99.99999999999834
KMEANS,matrix_32_raw_0_1,8,8,90,2,99.99999999999834
KMEANS,matrix_32_raw_0_1,8,8,95,2,99.99999999999834
KMEANS,matrix_32_raw_0_1,8,9,80,2,99.99999999999834
KMEANS,matrix_32_raw_0_1,8,9,85,2,99.99999999999834
KMEANS,matrix_32_raw_0_1,8,9,90,2,99.99999999999834
KMEANS,matrix_32_raw_0_1,8,9,95,2,99.99999999999834
KMEANS,matrix_32_raw_0_1,8,10,80,2,99.99999999999912
KMEANS,matrix_32_raw_0_1,8,10,85,2,99.99999999999912
KMEANS,matrix_32_raw_0_1,8,10,90,2,99.99999999999912
KMEANS,matrix_32_raw_0_1,8,10,95,2,99.99999999999912
KMEANS,matrix_32_raw_0_1,9,0,80,NA,21.498333333333044
KMEANS,matrix_32_raw_0_1,9,0,85,NA,21.498333333333044
KMEANS,matrix_32_raw_0_1,9,0,90,NA,21.498333333333044
KMEANS,matrix_32_raw_0_1,9,0,95,NA,21.498333333333044
KMEANS,matrix_32_raw_0_1,9,1,80,NA,21.498333333333044
KMEANS,matrix_32_raw_0_1,9,1,85,NA,21.498333333333044
KMEANS,matrix_32_raw_0_1,9,1,90,NA,21.498333333333044
KMEANS,matrix_32_raw_0_1,9,1,95,NA,21.498333333333044
KMEANS,matrix_32_raw_0_1,9,2,80,NA,69.3507142857134
KMEANS,matrix_32_raw_0_1,9,2,85,NA,69.3507142857134
KMEANS,matrix_32_raw_0_1,9,2,90,NA,69.3507142857134
KMEANS,matrix_32_raw_0_1,9,2,95,NA,69.3507142857134
KMEANS,matrix_32_raw_0_1,9,3,80,NA,69.3507142857134
KMEANS,matrix_32_raw_0_1,9,3,85,NA,69.3507142857134
KMEANS,matrix_32_raw_0_1,9,3,90,NA,69.3507142857134
KMEANS,matrix_32_raw_0_1,9,3,95,NA,69.3507142857134
KMEANS,matrix_32_raw_0_1,9,4,80,6,92.34452380952263
KMEANS,matrix_32_raw_0_1,9,4,85,7,92.34452380952263
KMEANS,matrix_32_raw_0_1,9,4,90,9,92.34452380952263
KMEANS,matrix_32_raw_0_1,9,4,95,NA,92.34452380952263
KMEANS,matrix_32_raw_0_1,9,5,80,6,92.34452380952263
KMEANS,matrix_32_raw_0_1,9,5,85,7,92.34452380952263
KMEANS,matrix_32_raw_0_1,9,5,90,9,92.34452380952263
KMEANS,matrix_32_raw_0_1,9,5,95,NA,92.34452380952263
KMEANS,matrix_32_raw_0_1,9,6,80,3,99.33571428571273
KMEANS,matrix_32_raw_0_1,9,6,85,4,99.33571428571273
KMEANS,matrix_32_raw_0_1,9,6,90,4,99.33571428571273
KMEANS,matrix_32_raw_0_1,9,6,95,5,99.33571428571273
KMEANS,matrix_32_raw_0_1,9,7,80,3,99.33571428571273
KMEANS,matrix_32_raw_0_1,9,7,85,4,99.33571428571273
KMEANS,matrix_32_raw_0_1,9,7,90,4,99.33571428571273
KMEANS,matrix_32_raw_0_1,9,7,95,5,99.33571428571273
KMEANS,matrix_32_raw_0_1,9,8,80,2,99.99999999999824
KMEANS,matrix_32_raw_0_1,9,8,85,2,99.99999999999824
KMEANS,matrix_32_raw_0_1,9,8,90,2,99.99999999999824
KMEANS,matrix_32_raw_0_1,9,8,95,3,99.99999999999824
KMEANS,matrix_32_raw_0_1,9,9,80,2,99.99999999999824
KMEANS,matrix_32_raw_0_1,9,9,85,2,99.99999999999824
KMEANS,matrix_32_raw_0_1,9,9,90,2,99.99999999999824
KMEANS,matrix_32_raw_0_1,9,9,95,3,99.99999999999824
KMEANS,matrix_32_raw_0_1,9,10,80,2,99.99999999999908
KMEANS,matrix_32_raw_0_1,9,10,85,2,99.99999999999908
KMEANS,matrix_32_raw_0_1,9,10,90,2,99.99999999999908
KMEANS,matrix_32_raw_0_1,9,10,95,2,99.99999999999908
KMEANS,matrix_32_raw_0_1,10,0,80,NA,22.335714285713948
KMEANS,matrix_32_raw_0_1,10,0,85,NA,22.335714285713948
KMEANS,matrix_32_raw_0_1,10,0,90,NA,22.335714285713948
KMEANS,matrix_32_raw_0_1,10,0,95,NA,22.335714285713948
KMEANS,matrix_32_raw_0_1,10,1,80,NA,22.335714285713948
KMEANS,matrix_32_raw_0_1,10,1,85,NA,22.335714285713948
KMEANS,matrix_32_raw_0_1,10,1,90,NA,22.335714285713948
KMEANS,matrix_32_raw_0_1,10,1,95,NA,22.335714285713948
KMEANS,matrix_32_raw_0_1,10,2,80,NA,65.62309523809427
KMEANS,matrix_32_raw_0_1,10,2,85,NA,65.62309523809427
KMEANS,matrix_32_raw_0_1,10,2,90,NA,65.62309523809427
KMEANS,matrix_32_raw_0_1,10,2,95,NA,65.62309523809427
KMEANS,matrix_32_raw_0_1,10,3,80,NA,65.62309523809427
KMEANS,matrix_32_raw_0_1,10,3,85,NA,65.62309523809427
KMEANS,matrix_32_raw_0_1,10,3,90,NA,65.62309523809427
KMEANS,matrix_32_raw_0_1,10,3,95,NA,65.62309523809427
KMEANS,matrix_32_raw_0_1,10,4,80,6,91.90952380952244
KMEANS,matrix_32_raw_0_1,10,4,85,8,91.90952380952244
KMEANS,matrix_32_raw_0_1,10,4,90,11,91.90952380952244
KMEANS,matrix_32_raw_0_1,10,4,95,NA,91.90952380952244
KMEANS,matrix_32_raw_0_1,10,5,80,6,91.90952380952244
KMEANS,matrix_32_raw_0_1,10,5,85,8,91.90952380952244
KMEANS,matrix_32_raw_0_1,10,5,90,11,91.90952380952244
KMEANS,matrix_32_raw_0_1,10,5,95,NA,91.90952380952244
KMEANS,matrix_32_raw_0_1,10,6,80,4,98.98023809523637
KMEANS,matrix_32_raw_0_1,10,6,85,4,98.98023809523637
KMEANS,matrix_32_raw_0_1,10,6,90,4,98.98023809523637
KMEANS,matrix_32_raw_0_1,10,6,95,6,98.98023809523637
KMEANS,matrix_32_raw_0_1,10,7,80,4,98.98023809523637
KMEANS,matrix_32_raw_0_1,10,7,85,4,98.98023809523637
KMEANS,matrix_32_raw_0_1,10,7,90,4,98.98023809523637
KMEANS,matrix_32_raw_0_1,10,7,95,6,98.98023809523637
KMEANS,matrix_32_raw_0_1,10,8,80,2,99.94999999999807
KMEANS,matrix_32_raw_0_1,10,8,85,2,99.94999999999807
KMEANS,matrix_32_raw_0_1,10,8,90,3,99.94999999999807
KMEANS,matrix_32_raw_0_1,10,8,95,3,99.94999999999807
KMEANS,matrix_32_raw_0_1,10,9,80,2,99.94999999999807
KMEANS,matrix_32_raw_0_1,10,9,85,2,99.94999999999807
KMEANS,matrix_32_raw_0_1,10,9,90,3,99.94999999999807
KMEANS,matrix_32_raw_0_1,10,9,95,3,99.94999999999807
KMEANS,matrix_32_raw_0_1,10,10,80,2,99.99999999999896
KMEANS,matrix_32_raw_0_1,10,10,85,2,99.99999999999896
KMEANS,matrix_32_raw_0_1,10,10,90,2,99.99999999999896
KMEANS,matrix_32_raw_0_1,10,10,95,2,99.99999999999896
KMEANS,matrix_32_raw_0_1,11,0,80,NA,24.149523809523423
KMEANS,matrix_32_raw_0_1,11,0,85,NA,24.149523809523423
KMEANS,matrix_32_raw_0_1,11,0,90,NA,24.149523809523423
KMEANS,matrix_32_raw_0_1,11,0,95,NA,24.149523809523423
KMEANS,matrix_32_raw_0_1,11,1,80,NA,24.149523809523423
KMEANS,matrix_32_raw_0_1,11,1,85,NA,24.149523809523423
KMEANS,matrix_32_raw_0_1,11,1,90,NA,24.149523809523423
KMEANS,matrix_32_raw_0_1,11,1,95,NA,24.149523809523423
KMEANS,matrix_32_raw_0_1,11,2,80,NA,63.741666666665665
KMEANS,matrix_32_raw_0_1,11,2,85,NA,63.741666666665665
KMEANS,matrix_32_raw_0_1,11,2,90,NA,63.741666666665665
KMEANS,matrix_32_raw_0_1,11,2,95,NA,63.741666666665665
KMEANS,matrix_32_raw_0_1,11,3,80,NA,63.741666666665665
KMEANS,matrix_32_raw_0_1,11,3,85,NA,63.741666666665665
KMEANS,matrix_32_raw_0_1,11,3,90,NA,63.741666666665665
KMEANS,matrix_32_raw_0_1,11,3,95,NA,63.741666666665665
KMEANS,matrix_32_raw_0_1,11,4,80,7,90.39952380952226
KMEANS,matrix_32_raw_0_1,11,4,85,9,90.39952380952226
KMEANS,matrix_32_raw_0_1,11,4,90,12,90.39952380952226
KMEANS,matrix_32_raw_0_1,11,4,95,NA,90.39952380952226
KMEANS,matrix_32_raw_0_1,11,5,80,7,90.39952380952226
KMEANS,matrix_32_raw_0_1,11,5,85,9,90.39952380952226
KMEANS,matrix_32_raw_0_1,11,5,90,12,90.39952380952226
KMEANS,matrix_32_raw_0_1,11,5,95,NA,90.39952380952226
KMEANS,matrix_32_raw_0_1,11,6,80,4,97.9714285714267
KMEANS,matrix_32_raw_0_1,11,6,85,4,97.9714285714267
KMEANS,matrix_32_raw_0_1,11,6,90,5,97.9714285714267
KMEANS,matrix_32_raw_0_1,11,6,95,7,97.9714285714267
KMEANS,matrix_32_raw_0_1,11,7,80,4,97.9714285714267
KMEANS,matrix_32_raw_0_1,11,7,85,4,97.9714285714267
KMEANS,matrix_32_raw_0_1,11,7,90,5,97.9714285714267
KMEANS,matrix_32_raw_0_1,11,7,95,7,97.9714285714267
KMEANS,matrix_32_raw_0_1,11,8,80,2,99.7249999999979
KMEANS,matrix_32_raw_0_1,11,8,85,2,99.7249999999979
KMEANS,matrix_32_raw_0_1,11,8,90,3,99.7249999999979
KMEANS,matrix_32_raw_0_1,11,8,95,3,99.7249999999979
KMEANS,matrix_32_raw_0_1,11,9,80,2,99.7249999999979
KMEANS,matrix_32_raw_0_1,11,9,85,2,99.7249999999979
KMEANS,matrix_32_raw_0_1,11,9,90,3,99.7249999999979
KMEANS,matrix_32_raw_0_1,11,9,95,3,99.7249999999979
KMEANS,matrix_32_raw_0_1,11,10,80,2,99.99999999999774
KMEANS,matrix_32_raw_0_1,11,10,85,2,99.99999999999774
KMEANS,matrix_32_raw_0_1,11,10,90,2,99.99999999999774
KMEANS,matrix_32_raw_0_1,11,10,95,2,99.99999999999774
KMEANS,matrix_32_raw_0_1,12,0,80,NA,21.305238095237794
KMEANS,matrix_32_raw_0_1,12,0,85,NA,21.305238095237794
KMEANS,matrix_32_raw_0_1,12,0,90,NA,21.305238095237794
KMEANS,matrix_32_raw_0_1,12,0,95,NA,21.305238095237794
KMEANS,matrix_32_raw_0_1,12,1,80,NA,21.305238095237794
KMEANS,matrix_32_raw_0_1,12,1,85,NA,21.305238095237794
KMEANS,matrix_32_raw_0_1,12,1,90,NA,21.305238095237794
KMEANS,matrix_32_raw_0_1,12,1,95,NA,21.305238095237794
KMEANS,matrix_32_raw_0_1,12,2,80,NA,62.674523809522924
KMEANS,matrix_32_raw_0_1,12,2,85,NA,62.674523809522924
KMEANS,matrix_32_raw_0_1,12,2,90,NA,62.674523809522924
KMEANS,matrix_32_raw_0_1,12,2,95,NA,62.674523809522924
KMEANS,matrix_32_raw_0_1,12,3,80,NA,62.674523809522924
KMEANS,matrix_32_raw_0_1,12,3,85,NA,62.674523809522924
KMEANS,matrix_32_raw_0_1,12,3,90,NA,62.674523809522924
KMEANS,matrix_32_raw_0_1,12,3,95,NA,62.674523809522924
KMEANS,matrix_32_raw_0_1,12,4,80,7,90.21690476190348
KMEANS,matrix_32_raw_0_1,12,4,85,10,90.21690476190348
KMEANS,matrix_32_raw_0_1,12,4,90,12,90.21690476190348
KMEANS,matrix_32_raw_0_1,12,4,95,NA,90.21690476190348
KMEANS,matrix_32_raw_0_1,12,5,80,7,90.21690476190348
KMEANS,matrix_32_raw_0_1,12,5,85,10,90.21690476190348
KMEANS,matrix_32_raw_0_1,12,5,90,12,90.21690476190348
KMEANS,matrix_32_raw_0_1,12,5,95,NA,90.21690476190348
KMEANS,matrix_32_raw_0_1,12,6,80,3,97.73261904761735
KMEANS,matrix_32_raw_0_1,12,6,85,3,97.73261904761735
KMEANS,matrix_32_raw_0_1,12,6,90,5,97.73261904761735
KMEANS,matrix_32_raw_0_1,12,6,95,8,97.73261904761735
KMEANS,matrix_32_raw_0_1,12,7,80,3,97.73261904761735
KMEANS,matrix_32_raw_0_1,12,7,85,3,97.73261904761735
KMEANS,matrix_32_raw_0_1,12,7,90,5,97.73261904761735
KMEANS,matrix_32_raw_0_1,12,7,95,8,97.73261904761735
KMEANS,matrix_32_raw_0_1,12,8,80,2,99.74999999999811
KMEANS,matrix_32_raw_0_1,12,8,85,2,99.74999999999811
KMEANS,matrix_32_raw_0_1,12,8,90,3,99.74999999999811
KMEANS,matrix_32_raw_0_1,12,8,95,3,99.74999999999811
KMEANS,matrix_32_raw_0_1,12,9,80,2,99.74999999999811
KMEANS,matrix_32_raw_0_1,12,9,85,2,99.74999999999811
KMEANS,matrix_32_raw_0_1,12,9,90,3,99.74999999999811
KMEANS,matrix_32_raw_0_1,12,9,95,3,99.74999999999811
KMEANS,matrix_32_raw_0_1,12,10,80,2,99.99999999999801
KMEANS,matrix_32_raw_0_1,12,10,85,2,99.99999999999801
KMEANS,matrix_32_raw_0_1,12,10,90,2,99.99999999999801
KMEANS,matrix_32_raw_0_1,12,10,95,3,99.99999999999801
KMEANS,matrix_32_raw_0_1,13,0,80,NA,18.625952380952086
KMEANS,matrix_32_raw_0_1,13,0,85,NA,18.625952380952086
KMEANS,matrix_32_raw_0_1,13,0,90,NA,18.625952380952086
KMEANS,matrix_32_raw_0_1,13,0,95,NA,18.625952380952086
KMEANS,matrix_32_raw_0_1,13,1,80,NA,18.625952380952086
KMEANS,matrix_32_raw_0_1,13,1,85,NA,18.625952380952086
KMEANS,matrix_32_raw_0_1,13,1,90,NA,18.625952380952086
KMEANS,matrix_32_raw_0_1,13,1,95,NA,18.625952380952086
KMEANS,matrix_32_raw_0_1,13,2,80,NA,61.587619047618084
KMEANS,matrix_32_raw_0_1,13,2,85,NA,61.587619047618084
KMEANS,matrix_32_raw_0_1,13,2,90,NA,61.587619047618084
KMEANS,matrix_32_raw_0_1,13,2,95,NA,61.587619047618084
KMEANS,matrix_32_raw_0_1,13,3,80,NA,61.587619047618084
KMEANS,matrix_32_raw_0_1,13,3,85,NA,61.587619047618084
KMEANS,matrix_32_raw_0_1,13,3,90,NA,61.587619047618084
KMEANS,matrix_32_raw_0_1,13,3,95,NA,61.587619047618084
KMEANS,matrix_32_raw_0_1,13,4,80,7,89.70785714285564
KMEANS,matrix_32_raw_0_1,13,4,85,8,89.70785714285564
KMEANS,matrix_32_raw_0_1,13,4,90,NA,89.70785714285564
KMEANS,matrix_32_raw_0_1,13,4,95,NA,89.70785714285564
KMEANS,matrix_32_raw_0_1,13,5,80,7,89.70785714285564
KMEANS,matrix_32_raw_0_1,13,5,85,8,89.70785714285564
KMEANS,matrix_32_raw_0_1,13,5,90,NA,89.70785714285564
KMEANS,matrix_32_raw_0_1,13,5,95,NA,89.70785714285564
KMEANS,matrix_32_raw_0_1,13,6,80,4,98.32380952380777
KMEANS,matrix_32_raw_0_1,13,6,85,4,98.32380952380777
KMEANS,matrix_32_raw_0_1,13,6,90,5,98.32380952380777
KMEANS,matrix_32_raw_0_1,13,6,95,7,98.32380952380777
KMEANS,matrix_32_raw_0_1,13,7,80,4,98.32380952380777
KMEANS,matrix_32_raw_0_1,13,7,85,4,98.32380952380777
KMEANS,matrix_32_raw_0_1,13,7,90,5,98.32380952380777
KMEANS,matrix_32_raw_0_1,13,7,95,7,98.32380952380777
KMEANS,matrix_32_raw_0_1,13,8,80,2,99.69999999999798
KMEANS,matrix_32_raw_0_1,13,8,85,3,99.69999999999798
KMEANS,matrix_32_raw_0_1,13,8,90,3,99.69999999999798
KMEANS,matrix_32_raw_0_1,13,8,95,4,99.69999999999798
KMEANS,matrix_32_raw_0_1,13,9,80,2,99.69999999999798
KMEANS,matrix_32_raw_0_1,13,9,85,3,99.69999999999798
KMEANS,matrix_32_raw_0_1,13,9,90,3,99.69999999999798
KMEANS,matrix_32_raw_0_1,13,9,95,4,99.69999999999798
KMEANS,matrix_32_raw_0_1,13,10,80,2,99.99999999999783
KMEANS,matrix_32_raw_0_1,13,10,85,2,99.99999999999783
KMEANS,matrix_32_raw_0_1,13,10,90,2,99.99999999999783
KMEANS,matrix_32_raw_0_1,13,10,95,3,99.99999999999783
KMEANS,matrix_32_raw_0_1,14,0,80,NA,18.125476190475926
KMEANS,matrix_32_raw_0_1,14,0,85,NA,18.125476190475926
KMEANS,matrix_32_raw_0_1,14,0,90,NA,18.125476190475926
KMEANS,matrix_32_raw_0_1,14,0,95,NA,18.125476190475926
KMEANS,matrix_32_raw_0_1,14,1,80,NA,18.125476190475926
KMEANS,matrix_32_raw_0_1,14,1,85,NA,18.125476190475926
KMEANS,matrix_32_raw_0_1,14,1,90,NA,18.125476190475926
KMEANS,matrix_32_raw_0_1,14,1,95,NA,18.125476190475926
KMEANS,matrix_32_raw_0_1,14,2,80,NA,62.09595238095147
KMEANS,matrix_32_raw_0_1,14,2,85,NA,62.09595238095147
KMEANS,matrix_32_raw_0_1,14,2,90,NA,62.09595238095147
KMEANS,matrix_32_raw_0_1,14,2,95,NA,62.09595238095147
KMEANS,matrix_32_raw_0_1,14,3,80,NA,62.09595238095147
KMEANS,matrix_32_raw_0_1,14,3,85,NA,62.09595238095147
KMEANS,matrix_32_raw_0_1,14,3,90,NA,62.09595238095147
KMEANS,matrix_32_raw_0_1,14,3,95,NA,62.09595238095147
KMEANS,matrix_32_raw_0_1,14,4,80,7,90.45595238095108
KMEANS,matrix_32_raw_0_1,14,4,85,8,90.45595238095108
KMEANS,matrix_32_raw_0_1,14,4,90,12,90.45595238095108
KMEANS,matrix_32_raw_0_1,14,4,95,NA,90.45595238095108
KMEANS,matrix_32_raw_0_1,14,5,80,7,90.45595238095108
KMEANS,matrix_32_raw_0_1,14,5,85,8,90.45595238095108
KMEANS,matrix_32_raw_0_1,14,5,90,12,90.45595238095108
KMEANS,matrix_32_raw_0_1,14,5,95,NA,90.45595238095108
KMEANS,matrix_32_raw_0_1,14,6,80,4,97.7116666666651
KMEANS,matrix_32_raw_0_1,14,6,85,4,97.7116666666651
KMEANS,matrix_32_raw_0_1,14,6,90,5,97.7116666666651
KMEANS,matrix_32_raw_0_1,14,6,95,8,97.7116666666651
KMEANS,matrix_32_raw_0_1,14,7,80,4,97.7116666666651
KMEANS,matrix_32_raw_0_1,14,7,85,4,97.7116666666651
KMEANS,matrix_32_raw_0_1,14,7,90,5,97.7116666666651
KMEANS,matrix_32_raw_0_1,14,7,95,8,97.7116666666651
KMEANS,matrix_32_raw_0_1,14,8,80,3,99.52142857142681
KMEANS,matrix_32_raw_0_1,14,8,85,3,99.52142857142681
KMEANS,matrix_32_raw_0_1,14,8,90,3,99.52142857142681
KMEANS,matrix_32_raw_0_1,14,8,95,4,99.52142857142681
KMEANS,matrix_32_raw_0_1,14,9,80,3,99.52142857142681
KMEANS,matrix_32_raw_0_1,14,9,85,3,99.52142857142681
KMEANS,matrix_32_raw_0_1,14,9,90,3,99.52142857142681
KMEANS,matrix_32_raw_0_1,14,9,95,4,99.52142857142681
KMEANS,matrix_32_raw_0_1,14,10,80,2,99.99999999999794
KMEANS,matrix_32_raw_0_1,14,10,85,2,99.99999999999794
KMEANS,matrix_32_raw_0_1,14,10,90,3,99.99999999999794
KMEANS,matrix_32_raw_0_1,14,10,95,4,99.99999999999794
KMEANS,matrix_32_raw_0_1,15,0,80,NA,18.586666666666385
KMEANS,matrix_32_raw_0_1,15,0,85,NA,18.586666666666385
KMEANS,matrix_32_raw_0_1,15,0,90,NA,18.586666666666385
KMEANS,matrix_32_raw_0_1,15,0,95,NA,18.586666666666385
KMEANS,matrix_32_raw_0_1,15,1,80,NA,18.586666666666385
KMEANS,matrix_32_raw_0_1,15,1,85,NA,18.586666666666385
KMEANS,matrix_32_raw_0_1,15,1,90,NA,18.586666666666385
KMEANS,matrix_32_raw_0_1,15,1,95,NA,18.586666666666385
KMEANS,matrix_32_raw_0_1,15,2,80,NA,60.5795238095229
KMEANS,matrix_32_raw_0_1,15,2,85,NA,60.5795238095229
KMEANS,matrix_32_raw_0_1,15,2,90,NA,60.5795238095229
KMEANS,matrix_32_raw_0_1,15,2,95,NA,60.5795238095229
KMEANS,matrix_32_raw_0_1,15,3,80,NA,60.5795238095229
KMEANS,matrix_32_raw_0_1,15,3,85,NA,60.5795238095229
KMEANS,matrix_32_raw_0_1,15,3,90,NA,60.5795238095229
KMEANS,matrix_32_raw_0_1,15,3,95,NA,60.5795238095229
KMEANS,matrix_32_raw_0_1,15,4,80,7,89.27119047618915
KMEANS,matrix_32_raw_0_1,15,4,85,9,89.27119047618915
KMEANS,matrix_32_raw_0_1,15,4,90,NA,89.27119047618915
KMEANS,matrix_32_raw_0_1,15,4,95,NA,89.27119047618915
KMEANS,matrix_32_raw_0_1,15,5,80,7,89.27119047618915
KMEANS,matrix_32_raw_0_1,15,5,85,9,89.27119047618915
KMEANS,matrix_32_raw_0_1,15,5,90,NA,89.27119047618915
