analysis_sample,weighting,method,matrix_name,d_hamming,prototype,center_pattern_key,center_signature_size,center_active_determinants,center_weight,center_weight_pct,n_unique_patterns_in_ball,incremental_covered_weight,incremental_covered_pct,cumulative_covered_weight,cumulative_covered_pct,weighted_mean_hamming,max_hamming_in_ball,total_weight,n_unique_patterns
WHY_EUROPE,equal_candidate,EFA,matrix_32_pos_0_1,9,3,00010100001001011000001000000001,8,det_04_added_value; det_06_climate_protection; det_11_knowledge; det_14_environmental_concerns; det_16_commitment; det_17_adherence; det_23_support; det_32_own_significance,0.2543154761904762,0.05086309523809206,3158,81.94732142857006,16.38946428571299,262.66517857142026,52.53303571428077,6.6847877011583305,9,500.0000000000312,20674
WHY_EUROPE,equal_candidate,EFA,matrix_32_pos_0_1,9,4,00100100100001000111000000100000,8,det_03_risk_profile; det_06_climate_protection; det_09_safety; det_14_environmental_concerns; det_18_autonomy; det_19_wellbeing; det_20_coziness; det_27_fun,0.11056547619047619,0.022113095238093856,2053,49.53764880952467,9.907529761904316,312.20282738094494,62.44056547618509,7.637156683979392,9,500.0000000000312,20674
WHY_EUROPE,equal_candidate,EFA,matrix_32_pos_0_1,9,5,10111010110010011101100000000001,14,det_01_profits; det_03_risk_profile; det_04_added_value; det_05_frugality; det_07_legal; det_09_safety; det_10_cost_efficiency; det_13_technical_fit; det_16_commitment; det_17_adherence; det_18_autonomy; det_20_coziness; det_21_rights_and_duties; det_32_own_significance,0.09494047619047619,0.01898809523809405,333,7.884226190476209,1.5768452380951432,320.08705357142117,64.01741071428023,7.430108338681051,9,500.0000000000312,20674
WHY_EUROPE,equal_candidate,EFA,matrix_32_pos_0_1,9,6,00000110010111001000110010000000,10,det_06_climate_protection; det_07_legal; det_10_cost_efficiency; det_12_own_competence; det_13_technical_fit; det_14_environmental_concerns; det_17_adherence; det_21_rights_and_duties; det_22_peer_pressure; det_25_agreement,0.08973214285714286,0.017946428571427454,1011,23.913541666666706,4.7827083333330425,344.0005952380879,68.8001190476133,7.494004318632932,9,500.0000000000312,20674
WHY_EUROPE,equal_candidate,EFA,matrix_32_pos_0_1,9,7,11001010001110000000100111011000,13,det_01_profits; det_02_credit_score; det_05_frugality; det_07_legal; det_11_knowledge; det_12_own_competence; det_13_technical_fit; det_21_rights_and_duties; det_24_socialising; det_25_agreement; det_26_novelty; det_28_recognition; det_29_trends,0.07931547619047619,0.015863095238094246,152,3.5062499999999965,0.7012499999999555,347.5068452380879,69.50136904761325,7.499193616840677,9,500.0000000000312,20674
WHY_EUROPE,equal_candidate,EFA,matrix_32_pos_0_1,9,8,00000001000010111011000000100001,9,det_08_trust; det_13_technical_fit; det_15_self_satisfaction; det_16_commitment; det_17_adherence; det_19_wellbeing; det_20_coziness; det_27_fun; det_32_own_significance,0.07708333333333334,0.015416666666665706,762,17.70312500000006,3.540624999999791,365.209970238088,73.04199404761304,7.404816542680621,9,500.0000000000312,20674
WHY_EUROPE,equal_candidate,EFA,matrix_32_pos_0_1,9,9,00000011000000001000101001001100,8,det_07_legal; det_08_trust; det_17_adherence; det_21_rights_and_duties; det_23_support; det_26_novelty; det_29_trends; det_30_authority,0.07708333333333334,0.015416666666665706,301,6.718452380952404,1.3436904761903967,371.92842261904036,74.38568452380343,7.696021972180364,9,500.0000000000312,20674
WHY_EUROPE,equal_candidate,EFA,matrix_32_pos_0_1,9,10,01000111010001010000100000000101,10,det_02_credit_score; det_06_climate_protection; det_07_legal; det_08_trust; det_10_cost_efficiency; det_14_environmental_concerns; det_16_commitment; det_21_rights_and_duties; det_30_authority; det_32_own_significance,0.06994047619047619,0.013988095238094366,164,3.6992559523809483,0.7398511904761436,375.6276785714213,75.12553571427958,7.28130656904944,9,500.0000000000312,20674
WHY_EUROPE,equal_candidate,EFA,matrix_32_pos_0_1,9,11,00000010100000010111010010001100,10,det_07_legal; det_09_safety; det_16_commitment; det_18_autonomy; det_19_wellbeing; det_20_coziness; det_22_peer_pressure; det_25_agreement; det_29_trends; det_30_authority,0.06369047619047619,0.012738095238094441,431,9.668154761904777,1.9336309523808348,385.2958333333261,77.0591666666604,7.7326920116976945,9,500.0000000000312,20674
WHY_EUROPE,equal_candidate,EFA,matrix_32_pos_0_1,9,12,10100010011001000100100000001010,10,det_01_profits; det_03_risk_profile; det_07_legal; det_10_cost_efficiency; det_11_knowledge; det_14_environmental_concerns; det_18_autonomy; det_21_rights_and_duties; det_29_trends; det_31_approval,0.06369047619047619,0.012738095238094441,132,3.0014880952380913,0.6002976190475807,388.29732142856415,77.65946428570798,7.349429846306406,9,500.0000000000312,20674
WHY_EUROPE,equal_candidate,EFA,matrix_32_pos_0_1,10,1,00000000000000000000010101111110,8,det_22_peer_pressure; det_24_socialising; det_26_novelty; det_27_fun; det_28_recognition; det_29_trends; det_30_authority; det_31_approval,0.942261904761905,0.18845238095236924,4007,103.55997023808885,20.711994047616475,103.55997023808885,20.711994047616475,6.45443964346673,10,500.0000000000312,20674
WHY_EUROPE,equal_candidate,EFA,matrix_32_pos_0_1,10,2,11101001011110111100000000000000,13,det_01_profits; det_02_credit_score; det_03_risk_profile; det_05_frugality; det_08_trust; det_10_cost_efficiency; det_11_knowledge; det_12_own_competence; det_13_technical_fit; det_15_self_satisfaction; det_16_commitment; det_17_adherence; det_18_autonomy,0.33809523809523806,0.06761904761904339,4364,113.08005952380363,22.616011904759315,216.6400297618925,43.3280059523758,7.183356187278208,10,500.0000000000312,20674
WHY_EUROPE,equal_candidate,EFA,matrix_32_pos_0_1,10,3,00010100001001011000001000000001,8,det_04_added_value; det_06_climate_protection; det_11_knowledge; det_14_environmental_concerns; det_16_commitment; det_17_adherence; det_23_support; det_32_own_significance,0.2543154761904762,0.05086309523809206,3865,97.47589285713775,19.495178571426333,314.11592261903024,62.82318452380213,7.256878226912468,10,500.0000000000312,20674
WHY_EUROPE,equal_candidate,EFA,matrix_32_pos_0_1,10,4,00100100100001000111000000100000,8,det_03_risk_profile; det_06_climate_protection; det_09_safety; det_14_environmental_concerns; det_18_autonomy; det_19_wellbeing; det_20_coziness; det_27_fun,0.11056547619047619,0.022113095238093856,2528,60.10982142857338,12.021964285713928,374.2257440476036,74.84514880951605,8.242480281627127,10,500.0000000000312,20674
WHY_EUROPE,equal_candidate,EFA,matrix_32_pos_0_1,10,5,10111010110010011101100000000001,14,det_01_profits; det_03_risk_profile; det_04_added_value; det_05_frugality; det_07_legal; det_09_safety; det_10_cost_efficiency; det_13_technical_fit; det_16_commitment; det_17_adherence; det_18_autonomy; det_20_coziness; det_21_rights_and_duties; det_32_own_significance,0.09494047619047619,0.01898809523809405,398,9.040625000000023,1.8081249999998918,383.26636904760363,76.65327380951595,8.490049874080293,10,500.0000000000312,20674
WHY_EUROPE,equal_candidate,EFA,matrix_32_pos_0_1,10,6,00000110010111001000110010000000,10,det_06_climate_protection; det_07_legal; det_10_cost_efficiency; det_12_own_competence; det_13_technical_fit; det_14_environmental_concerns; det_17_adherence; det_21_rights_and_duties; det_22_peer_pressure; det_25_agreement,0.08973214285714286,0.017946428571427454,993,22.59672619047626,4.51934523809497,405.8630952380799,81.17261904761092,8.189081330260047,10,500.0000000000312,20674
WHY_EUROPE,equal_candidate,EFA,matrix_32_pos_0_1,10,7,11001010001110000000100111011000,13,det_01_profits; det_02_credit_score; det_05_frugality; det_07_legal; det_11_knowledge; det_12_own_competence; det_13_technical_fit; det_21_rights_and_duties; det_24_socialising; det_25_agreement; det_26_novelty; det_28_recognition; det_29_trends,0.07931547619047619,0.015863095238094246,193,4.356250000000001,0.8712499999999459,410.2193452380799,82.04386904761087,8.546218487394944,10,500.0000000000312,20674
WHY_EUROPE,equal_candidate,EFA,matrix_32_pos_0_1,10,8,00000001000010111011000000100001,9,det_08_trust; det_13_technical_fit; det_15_self_satisfaction; det_16_commitment; det_17_adherence; det_19_wellbeing; det_20_coziness; det_27_fun; det_32_own_significance,0.07708333333333334,0.015416666666665706,649,14.529017857142867,2.905803571428392,424.74836309522277,84.94967261903925,8.401403185333137,10,500.0000000000312,20674
WHY_EUROPE,equal_candidate,EFA,matrix_32_pos_0_1,10,9,00000011000000001100101001001101,10,det_07_legal; det_08_trust; det_17_adherence; det_18_autonomy; det_21_rights_and_duties; det_23_support; det_26_novelty; det_29_trends; det_30_authority; det_32_own_significance,0.07708333333333334,0.015416666666665706,221,4.794494047619047,0.9588988095237495,429.5428571428418,85.90857142856301,8.390235575281654,10,500.0000000000312,20674
WHY_EUROPE,equal_candidate,EFA,matrix_32_pos_0_1,10,10,10100010011001000100100000001010,10,det_01_profits; det_03_risk_profile; det_07_legal; det_10_cost_efficiency; det_11_knowledge; det_14_environmental_concerns; det_18_autonomy; det_21_rights_and_duties; det_29_trends; det_31_approval,0.06369047619047619,0.012738095238094441,151,3.3519345238095184,0.6703869047618618,432.8947916666513,86.57895833332485,8.351431742508328,10,500.0000000000312,20674
WHY_EUROPE,equal_candidate,EFA,matrix_32_pos_0_1,10,11,10101110110010000011000110010000,13,det_01_profits; det_03_risk_profile; det_05_frugality; det_06_climate_protection; det_07_legal; det_09_safety; det_10_cost_efficiency; det_13_technical_fit; det_19_wellbeing; det_20_coziness; det_24_socialising; det_25_agreement; det_28_recognition,0.06369047619047619,0.012738095238094441,162,3.779464285714287,0.7558928571428102,436.6742559523656,87.33485119046767,9.105874478305363,10,500.0000000000312,20674
WHY_EUROPE,equal_candidate,EFA,matrix_32_pos_0_1,10,12,11101000110000001110010010100101,14,det_01_profits; det_02_credit_score; det_03_risk_profile; det_05_frugality; det_09_safety; det_10_cost_efficiency; det_17_adherence; det_18_autonomy; det_19_wellbeing; det_22_peer_pressure; det_25_agreement; det_27_fun; det_30_authority; det_32_own_significance,0.06369047619047619,0.012738095238094441,201,4.188541666666662,0.8377083333332802,440.8627976190323,88.17255952380096,8.549472412690514,10,500.0000000000312,20674
WHY_EUROPE,equal_element,EFA,matrix_32_pos_0_1,0,1,00000000000000000000010101111110,8,det_22_peer_pressure; det_24_socialising; det_26_novelty; det_27_fun; det_28_recognition; det_29_trends; det_30_authority; det_31_approval,4.625,0.15416666666666667,1,4.625,0.15416666666666667,4.625,0.15416666666666667,0,0,3000,20674
WHY_EUROPE,equal_element,EFA,matrix_32_pos_0_1,0,2,11101001011110111100000000000000,13,det_01_profits; det_02_credit_score; det_03_risk_profile; det_05_frugality; det_08_trust; det_10_cost_efficiency; det_11_knowledge; det_12_own_competence; det_13_technical_fit; det_15_self_satisfaction; det_16_commitment; det_17_adherence; det_18_autonomy,2,0.06666666666666667,1,2,0.06666666666666667,6.625,0.22083333333333333,0,0,3000,20674
WHY_EUROPE,equal_element,EFA,matrix_32_pos_0_1,0,3,00000000001000000000000101111110,8,det_11_knowledge; det_24_socialising; det_26_novelty; det_27_fun; det_28_recognition; det_29_trends; det_30_authority; det_31_approval,1.375,0.04583333333333333,1,1.375,0.04583333333333333,8,0.26666666666666666,0,0,3000,20674
WHY_EUROPE,equal_element,EFA,matrix_32_pos_0_1,0,4,00000000000000000000010111111110,9,det_22_peer_pressure; det_24_socialising; det_25_agreement; det_26_novelty; det_27_fun; det_28_recognition; det_29_trends; det_30_authority; det_31_approval,1.25,0.041666666666666664,1,1.25,0.041666666666666664,9.25,0.30833333333333335,0,0,3000,20674
WHY_EUROPE,equal_element,EFA,matrix_32_pos_0_1,0,5,00010100001001011000001000000001,8,det_04_added_value; det_06_climate_protection; det_11_knowledge; det_14_environmental_concerns; det_16_commitment; det_17_adherence; det_23_support; det_32_own_significance,1.25,0.041666666666666664,1,1.25,0.041666666666666664,10.5,0.35,0,0,3000,20674
WHY_EUROPE,equal_element,EFA,matrix_32_pos_0_1,0,6,00010100000001111000001000000001,8,det_04_added_value; det_06_climate_protection; det_14_environmental_concerns; det_15_self_satisfaction; det_16_commitment; det_17_adherence; det_23_support; det_32_own_significance,1.125,0.0375,1,1.125,0.0375,11.625,0.3875,0,0,3000,20674
