analysis_sample,weighting,method,matrix_name,matrix,d_hamming,prototype,incremental_covered_pct,cumulative_covered_pct,center_signature_size,center_active_determinants
LATAM,equal_element,KMEANS,matrix_32_pos_0_1,POS,9,5,0.041666666666666664,99.6125,10,det_01_profits; det_05_frugality; det_07_legal; det_11_knowledge; det_13_technical_fit; det_15_self_satisfaction; det_17_adherence; det_18_autonomy; det_19_wellbeing; det_25_agreement
LATAM,equal_element,KMEANS,matrix_32_pos_0_1,POS,10,5,0.03333333333333333,99.90833333333333,13,det_10_cost_efficiency; det_11_knowledge; det_12_own_competence; det_16_commitment; det_17_adherence; det_19_wellbeing; det_20_coziness; det_21_rights_and_duties; det_23_support; det_24_socialising; det_25_agreement; det_26_novelty; det_27_fun
LATAM,equal_element,KMEANS,matrix_32_pos_0_1,POS,0,6,0.5958333333333333,4.170833333333333,8,det_02_credit_score; det_10_cost_efficiency; det_11_knowledge; det_12_own_competence; det_13_technical_fit; det_15_self_satisfaction; det_17_adherence; det_21_rights_and_duties
LATAM,equal_element,KMEANS,matrix_32_pos_0_1,POS,1,6,3.15,15.929166666666667,9,det_01_profits; det_02_credit_score; det_10_cost_efficiency; det_11_knowledge; det_12_own_competence; det_13_technical_fit; det_15_self_satisfaction; det_17_adherence; det_19_wellbeing
LATAM,equal_element,KMEANS,matrix_32_pos_0_1,POS,2,6,3.966666666666667,36.25416666666667,11,det_02_credit_score; det_06_climate_protection; det_07_legal; det_08_trust; det_10_cost_efficiency; det_11_knowledge; det_12_own_competence; det_13_technical_fit; det_15_self_satisfaction; det_17_adherence; det_21_rights_and_duties
LATAM,equal_element,KMEANS,matrix_32_pos_0_1,POS,3,6,3.533333333333333,55.7625,13,det_01_profits; det_02_credit_score; det_03_risk_profile; det_05_frugality; det_08_trust; det_10_cost_efficiency; det_11_knowledge; det_12_own_competence; det_13_technical_fit; det_15_self_satisfaction; det_16_commitment; det_17_adherence; det_18_autonomy
LATAM,equal_element,KMEANS,matrix_32_pos_0_1,POS,4,6,1.7625,76.65416666666667,13,det_01_profits; det_02_credit_score; det_03_risk_profile; det_05_frugality; det_08_trust; det_10_cost_efficiency; det_11_knowledge; det_12_own_competence; det_13_technical_fit; det_15_self_satisfaction; det_16_commitment; det_17_adherence; det_18_autonomy
LATAM,equal_element,KMEANS,matrix_32_pos_0_1,POS,5,6,1.2291666666666667,85.53333333333333,12,det_01_profits; det_02_credit_score; det_05_frugality; det_08_trust; det_10_cost_efficiency; det_11_knowledge; det_12_own_competence; det_13_technical_fit; det_15_self_satisfaction; det_16_commitment; det_17_adherence; det_18_autonomy
LATAM,equal_element,KMEANS,matrix_32_pos_0_1,POS,6,6,0.7041666666666667,94.66666666666667,9,det_01_profits; det_02_credit_score; det_08_trust; det_09_safety; det_10_cost_efficiency; det_15_self_satisfaction; det_18_autonomy; det_19_wellbeing; det_20_coziness
LATAM,equal_element,KMEANS,matrix_32_pos_0_1,POS,7,6,0.6583333333333333,97.02916666666667,8,det_06_climate_protection; det_12_own_competence; det_15_self_satisfaction; det_16_commitment; det_19_wellbeing; det_21_rights_and_duties; det_25_agreement; det_32_own_significance
LATAM,equal_element,KMEANS,matrix_32_pos_0_1,POS,8,6,0.29583333333333334,99.58333333333333,13,det_02_credit_score; det_09_safety; det_10_cost_efficiency; det_12_own_competence; det_13_technical_fit; det_14_environmental_concerns; det_15_self_satisfaction; det_17_adherence; det_19_wellbeing; det_25_agreement; det_26_novelty; det_27_fun; det_32_own_significance
LATAM,equal_element,KMEANS,matrix_32_pos_0_1,POS,9,6,0.1625,99.775,13,det_02_credit_score; det_09_safety; det_10_cost_efficiency; det_12_own_competence; det_13_technical_fit; det_14_environmental_concerns; det_15_self_satisfaction; det_17_adherence; det_19_wellbeing; det_25_agreement; det_26_novelty; det_27_fun; det_32_own_significance
LATAM,equal_element,KMEANS,matrix_32_pos_0_1,POS,10,6,0.07083333333333333,99.97916666666667,10,det_02_credit_score; det_04_added_value; det_05_frugality; det_06_climate_protection; det_11_knowledge; det_13_technical_fit; det_14_environmental_concerns; det_17_adherence; det_18_autonomy; det_23_support
LATAM,equal_element,KMEANS,matrix_32_pos_0_1,POS,0,7,0.5916666666666667,4.7625,13,det_01_profits; det_02_credit_score; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_12_own_competence; det_13_technical_fit; det_15_self_satisfaction; det_16_commitment; det_17_adherence; det_18_autonomy; det_19_wellbeing; det_20_coziness
LATAM,equal_element,KMEANS,matrix_32_pos_0_1,POS,1,7,1.6708333333333334,17.6,14,det_01_profits; det_02_credit_score; det_08_trust; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_12_own_competence; det_13_technical_fit; det_15_self_satisfaction; det_16_commitment; det_17_adherence; det_18_autonomy; det_19_wellbeing; det_20_coziness
LATAM,equal_element,KMEANS,matrix_32_pos_0_1,POS,2,7,2.6041666666666665,38.858333333333334,15,det_01_profits; det_02_credit_score; det_05_frugality; det_08_trust; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_12_own_competence; det_13_technical_fit; det_15_self_satisfaction; det_16_commitment; det_17_adherence; det_18_autonomy; det_19_wellbeing; det_20_coziness
LATAM,equal_element,KMEANS,matrix_32_pos_0_1,POS,3,7,1.8416666666666666,57.604166666666664,8,det_01_profits; det_02_credit_score; det_10_cost_efficiency; det_11_knowledge; det_12_own_competence; det_13_technical_fit; det_15_self_satisfaction; det_16_commitment
LATAM,equal_element,KMEANS,matrix_32_pos_0_1,POS,4,7,1.2791666666666666,77.93333333333334,9,det_06_climate_protection; det_07_legal; det_08_trust; det_10_cost_efficiency; det_11_knowledge; det_12_own_competence; det_13_technical_fit; det_15_self_satisfaction; det_21_rights_and_duties
LATAM,equal_element,KMEANS,matrix_32_pos_0_1,POS,5,7,3.5083333333333333,89.04166666666667,12,det_10_cost_efficiency; det_11_knowledge; det_12_own_competence; det_13_technical_fit; det_15_self_satisfaction; det_16_commitment; det_17_adherence; det_19_wellbeing; det_20_coziness; det_21_rights_and_duties; det_25_agreement; det_26_novelty
LATAM,equal_element,KMEANS,matrix_32_pos_0_1,POS,6,7,0.6791666666666667,95.34583333333333,9,det_01_profits; det_03_risk_profile; det_07_legal; det_10_cost_efficiency; det_11_knowledge; det_12_own_competence; det_15_self_satisfaction; det_17_adherence; det_19_wellbeing
LATAM,equal_element,KMEANS,matrix_32_pos_0_1,POS,7,7,1.2625,98.29166666666667,8,det_02_credit_score; det_06_climate_protection; det_10_cost_efficiency; det_11_knowledge; det_12_own_competence; det_14_environmental_concerns; det_17_adherence; det_21_rights_and_duties
LATAM,equal_element,KMEANS,matrix_32_pos_0_1,POS,8,7,0.029166666666666667,99.6125,9,det_01_profits; det_07_legal; det_11_knowledge; det_13_technical_fit; det_15_self_satisfaction; det_17_adherence; det_18_autonomy; det_19_wellbeing; det_25_agreement
LATAM,equal_element,KMEANS,matrix_32_pos_0_1,POS,9,7,0.05416666666666667,99.82916666666667,10,det_01_profits; det_02_credit_score; det_04_added_value; det_06_climate_protection; det_10_cost_efficiency; det_13_technical_fit; det_14_environmental_concerns; det_15_self_satisfaction; det_17_adherence; det_18_autonomy
LATAM,equal_element,KMEANS,matrix_32_pos_0_1,POS,10,7,0.004166666666666667,99.98333333333333,15,det_02_credit_score; det_03_risk_profile; det_06_climate_protection; det_07_legal; det_09_safety; det_11_knowledge; det_12_own_competence; det_14_environmental_concerns; det_16_commitment; det_17_adherence; det_21_rights_and_duties; det_23_support; det_25_agreement; det_26_novelty; det_32_own_significance
LATAM,equal_element,KMEANS,matrix_32_pos_0_1,POS,0,8,0.5041666666666667,5.266666666666667,9,det_01_profits; det_02_credit_score; det_09_safety; det_10_cost_efficiency; det_12_own_competence; det_15_self_satisfaction; det_18_autonomy; det_19_wellbeing; det_20_coziness
LATAM,equal_element,KMEANS,matrix_32_pos_0_1,POS,1,8,1.3833333333333333,18.983333333333334,12,det_02_credit_score; det_06_climate_protection; det_07_legal; det_08_trust; det_10_cost_efficiency; det_11_knowledge; det_12_own_competence; det_13_technical_fit; det_15_self_satisfaction; det_16_commitment; det_17_adherence; det_21_rights_and_duties
LATAM,equal_element,KMEANS,matrix_32_pos_0_1,POS,2,8,1.6833333333333333,40.541666666666664,15,det_01_profits; det_02_credit_score; det_03_risk_profile; det_05_frugality; det_07_legal; det_08_trust; det_10_cost_efficiency; det_11_knowledge; det_12_own_competence; det_13_technical_fit; det_15_self_satisfaction; det_16_commitment; det_17_adherence; det_18_autonomy; det_21_rights_and_duties
LATAM,equal_element,KMEANS,matrix_32_pos_0_1,POS,3,8,2.4208333333333334,60.025,10,det_06_climate_protection; det_07_legal; det_08_trust; det_10_cost_efficiency; det_11_knowledge; det_12_own_competence; det_13_technical_fit; det_15_self_satisfaction; det_17_adherence; det_21_rights_and_duties
LATAM,equal_element,KMEANS,matrix_32_pos_0_1,POS,4,8,3.2666666666666666,81.2,11,det_02_credit_score; det_09_safety; det_10_cost_efficiency; det_12_own_competence; det_13_technical_fit; det_15_self_satisfaction; det_16_commitment; det_17_adherence; det_19_wellbeing; det_20_coziness; det_25_agreement
LATAM,equal_element,KMEANS,matrix_32_pos_0_1,POS,5,8,1.0083333333333333,90.05,8,det_06_climate_protection; det_07_legal; det_10_cost_efficiency; det_11_knowledge; det_12_own_competence; det_13_technical_fit; det_17_adherence; det_21_rights_and_duties
LATAM,equal_element,KMEANS,matrix_32_pos_0_1,POS,6,8,0.7375,96.08333333333333,8,det_06_climate_protection; det_12_own_competence; det_15_self_satisfaction; det_16_commitment; det_19_wellbeing; det_21_rights_and_duties; det_25_agreement; det_32_own_significance
LATAM,equal_element,KMEANS,matrix_32_pos_0_1,POS,7,8,0.30416666666666664,98.59583333333333,14,det_02_credit_score; det_05_frugality; det_06_climate_protection; det_08_trust; det_10_cost_efficiency; det_11_knowledge; det_12_own_competence; det_13_technical_fit; det_14_environmental_concerns; det_15_self_satisfaction; det_16_commitment; det_17_adherence; det_23_support; det_32_own_significance
LATAM,equal_element,KMEANS,matrix_32_pos_0_1,POS,8,8,0.05416666666666667,99.66666666666667,13,det_01_profits; det_02_credit_score; det_05_frugality; det_06_climate_protection; det_10_cost_efficiency; det_11_knowledge; det_12_own_competence; det_13_technical_fit; det_14_environmental_concerns; det_16_commitment; det_18_autonomy; det_19_wellbeing; det_32_own_significance
LATAM,equal_element,KMEANS,matrix_32_pos_0_1,POS,9,8,0.10833333333333334,99.9375,12,det_07_legal; det_09_safety; det_12_own_competence; det_15_self_satisfaction; det_16_commitment; det_19_wellbeing; det_21_rights_and_duties; det_23_support; det_25_agreement; det_27_fun; det_29_trends; det_32_own_significance
LATAM,equal_element,KMEANS,matrix_32_pos_0_1,POS,10,8,0.016666666666666666,100,9,det_01_profits; det_02_credit_score; det_05_frugality; det_15_self_satisfaction; det_18_autonomy; det_19_wellbeing; det_20_coziness; det_29_trends; det_32_own_significance
LATAM,equal_element,KMEANS,matrix_32_pos_0_1,POS,0,9,0.49583333333333335,5.7625,10,det_02_credit_score; det_07_legal; det_08_trust; det_10_cost_efficiency; det_11_knowledge; det_12_own_competence; det_13_technical_fit; det_15_self_satisfaction; det_17_adherence; det_21_rights_and_duties
LATAM,equal_element,KMEANS,matrix_32_pos_0_1,POS,1,9,1.4125,20.395833333333332,9,det_01_profits; det_03_risk_profile; det_10_cost_efficiency; det_11_knowledge; det_12_own_competence; det_13_technical_fit; det_15_self_satisfaction; det_17_adherence; det_19_wellbeing
LATAM,equal_element,KMEANS,matrix_32_pos_0_1,POS,2,9,2.5125,43.05416666666667,11,det_02_credit_score; det_06_climate_protection; det_10_cost_efficiency; det_11_knowledge; det_12_own_competence; det_13_technical_fit; det_14_environmental_concerns; det_15_self_satisfaction; det_16_commitment; det_17_adherence; det_21_rights_and_duties
LATAM,equal_element,KMEANS,matrix_32_pos_0_1,POS,3,9,4.183333333333334,64.20833333333333,12,det_02_credit_score; det_06_climate_protection; det_08_trust; det_10_cost_efficiency; det_11_knowledge; det_12_own_competence; det_13_technical_fit; det_14_environmental_concerns; det_15_self_satisfaction; det_16_commitment; det_17_adherence; det_21_rights_and_duties
LATAM,equal_element,KMEANS,matrix_32_pos_0_1,POS,4,9,0.7958333333333333,81.99583333333334,15,det_02_credit_score; det_06_climate_protection; det_07_legal; det_08_trust; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_12_own_competence; det_13_technical_fit; det_15_self_satisfaction; det_16_commitment; det_17_adherence; det_18_autonomy; det_21_rights_and_duties; det_23_support
LATAM,equal_element,KMEANS,matrix_32_pos_0_1,POS,5,9,1.5333333333333334,91.58333333333333,10,det_02_credit_score; det_09_safety; det_10_cost_efficiency; det_12_own_competence; det_13_technical_fit; det_15_self_satisfaction; det_16_commitment; det_17_adherence; det_19_wellbeing; det_25_agreement
LATAM,equal_element,KMEANS,matrix_32_pos_0_1,POS,6,9,0.8333333333333334,96.91666666666667,8,det_02_credit_score; det_05_frugality; det_06_climate_protection; det_11_knowledge; det_12_own_competence; det_14_environmental_concerns; det_17_adherence; det_23_support
LATAM,equal_element,KMEANS,matrix_32_pos_0_1,POS,7,9,0.38333333333333336,98.97916666666667,12,det_01_profits; det_02_credit_score; det_03_risk_profile; det_06_climate_protection; det_07_legal; det_10_cost_efficiency; det_11_knowledge; det_13_technical_fit; det_14_environmental_concerns; det_15_self_satisfaction; det_17_adherence; det_18_autonomy
LATAM,equal_element,KMEANS,matrix_32_pos_0_1,POS,8,9,0.17083333333333334,99.8375,11,det_09_safety; det_12_own_competence; det_15_self_satisfaction; det_16_commitment; det_19_wellbeing; det_21_rights_and_duties; det_23_support; det_25_agreement; det_27_fun; det_29_trends; det_32_own_significance
LATAM,equal_element,KMEANS,matrix_32_pos_0_1,POS,9,9,0.016666666666666666,99.95416666666667,12,det_06_climate_protection; det_11_knowledge; det_12_own_competence; det_14_environmental_concerns; det_15_self_satisfaction; det_16_commitment; det_17_adherence; det_18_autonomy; det_19_wellbeing; det_21_rights_and_duties; det_26_novelty; det_32_own_significance
LATAM,equal_element,KMEANS,matrix_32_pos_0_1,POS,0,10,0.49166666666666664,6.254166666666666,9,det_01_profits; det_02_credit_score; det_10_cost_efficiency; det_11_knowledge; det_12_own_competence; det_13_technical_fit; det_15_self_satisfaction; det_17_adherence; det_19_wellbeing
LATAM,equal_element,KMEANS,matrix_32_pos_0_1,POS,1,10,0.8166666666666667,21.2125,10,det_02_credit_score; det_07_legal; det_10_cost_efficiency; det_11_knowledge; det_12_own_competence; det_13_technical_fit; det_15_self_satisfaction; det_16_commitment; det_17_adherence; det_21_rights_and_duties
LATAM,equal_element,KMEANS,matrix_32_pos_0_1,POS,2,10,1.675,44.729166666666664,8,det_01_profits; det_02_credit_score; det_10_cost_efficiency; det_11_knowledge; det_12_own_competence; det_13_technical_fit; det_15_self_satisfaction; det_16_commitment
LATAM,equal_element,KMEANS,matrix_32_pos_0_1,POS,3,10,1.3833333333333333,65.59166666666667,14,det_01_profits; det_02_credit_score; det_05_frugality; det_08_trust; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_12_own_competence; det_13_technical_fit; det_15_self_satisfaction; det_17_adherence; det_18_autonomy; det_19_wellbeing; det_20_coziness
LATAM,equal_element,KMEANS,matrix_32_pos_0_1,POS,4,10,1.3708333333333333,83.36666666666666,15,det_01_profits; det_02_credit_score; det_08_trust; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_12_own_competence; det_13_technical_fit; det_14_environmental_concerns; det_15_self_satisfaction; det_16_commitment; det_17_adherence; det_18_autonomy; det_19_wellbeing; det_21_rights_and_duties
LATAM,equal_element,KMEANS,matrix_32_pos_0_1,POS,5,10,0.8458333333333333,92.42916666666666,14,det_02_credit_score; det_08_trust; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_12_own_competence; det_13_technical_fit; det_14_environmental_concerns; det_15_self_satisfaction; det_16_commitment; det_17_adherence; det_18_autonomy; det_19_wellbeing; det_21_rights_and_duties
LATAM,equal_element,KMEANS,matrix_32_pos_0_1,POS,6,10,0.32916666666666666,97.24583333333334,15,det_02_credit_score; det_04_added_value; det_06_climate_protection; det_07_legal; det_08_trust; det_09_safety; det_10_cost_efficiency; det_11_knowledge; det_12_own_competence; det_13_technical_fit; det_15_self_satisfaction; det_17_adherence; det_18_autonomy; det_21_rights_and_duties; det_23_support
LATAM,equal_element,KMEANS,matrix_32_pos_0_1,POS,7,10,0.2833333333333333,99.2625,12,det_02_credit_score; det_09_safety; det_10_cost_efficiency; det_12_own_competence; det_13_technical_fit; det_14_environmental_concerns; det_15_self_satisfaction; det_16_commitment; det_17_adherence; det_19_wellbeing; det_25_agreement; det_27_fun
LATAM,equal_element,KMEANS,matrix_32_pos_0_1,POS,8,10,0.04583333333333333,99.88333333333334,11,det_06_climate_protection; det_11_knowledge; det_12_own_competence; det_14_environmental_concerns; det_15_self_satisfaction; det_16_commitment; det_17_adherence; det_19_wellbeing; det_21_rights_and_duties; det_26_novelty; det_32_own_significance
LATAM,equal_element,KMEANS,matrix_32_pos_0_1,POS,9,10,0.0375,99.99166666666666,8,det_02_credit_score; det_10_cost_efficiency; det_15_self_satisfaction; det_18_autonomy; det_19_wellbeing; det_20_coziness; det_29_trends; det_32_own_significance
LATAM,equal_element,KMEANS,matrix_32_pos_0_1,POS,0,11,0.4375,6.691666666666666,11,det_02_credit_score; det_06_climate_protection; det_07_legal; det_08_trust; det_10_cost_efficiency; det_11_knowledge; det_12_own_competence; det_13_technical_fit; det_15_self_satisfaction; det_17_adherence; det_21_rights_and_duties
