prolific_id,prolific_status,prolific_country_raw,prolific_country_code,prolific_country_of_birth,prolific_country_of_birth_code,prolific_age,prolific_sex,prolific_ethnicity_simplified,prolific_nationality,prolific_language,prolific_student_status,prolific_employment_status,prolific_files
60d22bc88de159abc53b09ed,APPROVED,Mexico,MX,Mexico,MX,23,Female,Mixed,Mexico,Spanish,DATA_EXPIRED,Unemployed (and job seeking),prolific_export_638657f445c7d89faeb56017.csv
60d31677c70e721d8aed0237,APPROVED,Hungary,HU,Hungary,HU,33,Male,White,Hungary,Hungarian,No,Full-Time,prolific_export_6324376597f7b837a1043faf.csv
60d32160d2d7f96bec0ce692,APPROVED,Hungary,HU,Hungary,HU,27,Male,White,Hungary,Hungarian,No,Full-Time,prolific_export_633162142c195a4b173e2fab.csv
60d3acd071e98de7a42743ac,RETURNED,CONSENT_REVOKED,NA,CONSENT_REVOKED,NA,NA,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,prolific_export_633162142c195a4b173e2fab.csv
60d4f1b1ba693e39a143d4c8,APPROVED,Italy,IT,Italy,IT,30,Female,White,Italy,Italian,No,Part-Time,prolific_export_6331619a33b45c3d8eed0f5d.csv
60d5786d3ea6636710a77519,APPROVED,Italy,IT,Italy,IT,32,Male,White,Italy,German,No,Full-Time,prolific_export_6331619a33b45c3d8eed0f5d.csv
60d59caba45eae64c89664e6,APPROVED,Germany,DE,Germany,DE,23,Female,White,Germany,German,Yes,Other,prolific_export_6331612f32727d005c9466da.csv
60d79860d12471e858c57b6f,APPROVED,Denmark,DK,Romania,RO,39,Male,White,Romania,Romanian,No,Full-Time,prolific_export_63316268c0d0d441c2e46377.csv
60d82283a58b4b29392f1ed1,APPROVED,Germany,DE,Germany,DE,29,Male,White,Germany,German,Yes,Part-Time,prolific_export_6331612f32727d005c9466da.csv
60d8bd97181ab5cae30eb0f0,APPROVED,Mexico,MX,Mexico,MX,33,Male,Other,Mexico,Spanish,No,Full-Time,prolific_export_638657f445c7d89faeb56017.csv
60d8cdd710e344ca903e134d,APPROVED,Chile,CL,Chile,CL,45,Female,Other,Chile,Spanish,Yes,Part-Time,prolific_export_638657f445c7d89faeb56017.csv
60d969ccec8c65bc718e2576,APPROVED,Hungary,HU,Hungary,HU,34,Male,White,Hungary,Hungarian,No,Full-Time,prolific_export_633162142c195a4b173e2fab.csv
60d9a7c0aebfc51577e97903,APPROVED,Spain,ES,Spain,ES,20,Female,White,Spain,Spanish,Yes,Unemployed (and job seeking),prolific_export_6331619a33b45c3d8eed0f5d.csv
60da8e97af0a0080c3151b97,APPROVED,Mexico,MX,Mexico,MX,25,Female,Mixed,Mexico,Spanish,No,Full-Time,prolific_export_638657f445c7d89faeb56017.csv
60dc2b51b0c4eaa32e391d87,APPROVED,Italy,IT,Italy,IT,27,Male,White,Italy,Italian,No,Full-Time,prolific_export_6331619a33b45c3d8eed0f5d.csv
60dec770e794837d68214ae1,APPROVED,Mexico,MX,Mexico,MX,28,Male,Mixed,Mexico,Spanish,DATA_EXPIRED,DATA_EXPIRED,prolific_export_638657f445c7d89faeb56017.csv
60df30c4e945892dc94a626c,APPROVED,Spain,ES,Spain,ES,19,Male,White,Spain,Spanish,Yes,Unemployed (and job seeking),prolific_export_6331619a33b45c3d8eed0f5d.csv
60e0242684e7e904f9a0f9bb,APPROVED,Italy,IT,Italy,IT,22,Female,White,Italy,Italian,Yes,Full-Time,prolific_export_6331619a33b45c3d8eed0f5d.csv
60e0d0e810dc0d3c0eb7ea90,APPROVED,Mexico,MX,Mexico,MX,26,Male,White,Mexico,English,No,Unemployed (and job seeking),prolific_export_638657f445c7d89faeb56017.csv
60e357ea04e5274838bd503b,RETURNED,CONSENT_REVOKED,NA,CONSENT_REVOKED,NA,NA,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,prolific_export_633161d71da17ce25a7d09b2.csv
60e4a5d4b0e40567e60146e4,APPROVED,Mexico,MX,Mexico,MX,31,Male,Other,Mexico,English,Yes,Other,prolific_export_638657f445c7d89faeb56017.csv
60e5d3a91561c1746aa12a5e,APPROVED,Italy,IT,Italy,IT,22,Female,White,Italy,Italian,Yes,Unemployed (and job seeking),prolific_export_6331619a33b45c3d8eed0f5d.csv
60e623f3bccb2993e584ce8f,APPROVED,Netherlands,NL,Serbia,RS,32,Male,White,Croatia,Serbian,No,Full-Time,prolific_export_6331612f32727d005c9466da.csv
60e7618f919a55767c1933d1,RETURNED,CONSENT_REVOKED,NA,CONSENT_REVOKED,NA,NA,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,prolific_export_63316268c0d0d441c2e46377.csv
60e82765bb9a177ed3c0f192,RETURNED,CONSENT_REVOKED,NA,CONSENT_REVOKED,NA,NA,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,prolific_export_63316268c0d0d441c2e46377.csv
60e93f64ec69ecdac3107555,APPROVED,Latvia,LV,Latvia,LV,21,Female,White,Latvia,Latvian,Yes,Part-Time,prolific_export_63316268c0d0d441c2e46377.csv
60e9b6f52e921ef7be84fffb,APPROVED,Ireland,IE,Switzerland,CH,33,Female,White,Ireland,French,No,Full-Time,prolific_export_63316268c0d0d441c2e46377.csv
60ec003195a012028e8b2879,APPROVED,Ireland,IE,United Kingdom,GB,55,Female,White,United Kingdom,English,No,Part-Time,prolific_export_63316268c0d0d441c2e46377.csv
60ec89e673f5c04e5f9eb56d,APPROVED,Mexico,MX,Mexico,MX,24,Female,Mixed,Mexico,Spanish,No,Unemployed (and job seeking),prolific_export_638657f445c7d89faeb56017.csv
60ee43925fe84147c9651df4,APPROVED,Mexico,MX,Mexico,MX,26,Male,Other,Mexico,Spanish,No,Full-Time,prolific_export_638657f445c7d89faeb56017.csv
60eed1352f1ec91d6e95f9e4,APPROVED,France,FR,France,FR,24,Male,White,France,French,DATA_EXPIRED,DATA_EXPIRED,prolific_export_6331612f32727d005c9466da.csv
60f00ef373c129b71594e760,APPROVED,Poland,PL,Poland,PL,55,Female,White,Poland,Polish,No,Full-Time,prolific_export_6324376597f7b837a1043faf.csv
60f01d9692d019017760b69a,APPROVED,Poland,PL,Poland,PL,22,Female,White,Poland,Polish,DATA_EXPIRED,DATA_EXPIRED,prolific_export_633161d71da17ce25a7d09b2.csv
60f2c01eda767e48b6c2830a,APPROVED,Austria,AT,Austria,AT,25,Male,White,Austria,German,No,Full-Time,prolific_export_6331612f32727d005c9466da.csv
60f364780342181eb49b70d7,APPROVED,Spain,ES,Spain,ES,19,Female,White,Spain,Spanish,Yes,Other,prolific_export_6331619a33b45c3d8eed0f5d.csv
60f487b1317946b0d5479fdf,APPROVED,Italy,IT,Italy,IT,26,Female,White,Italy,Italian,Yes,Other,prolific_export_6331619a33b45c3d8eed0f5d.csv
60f49505c949c2feff3db2d7,APPROVED,Mexico,MX,Mexico,MX,20,Female,Other,Mexico,Spanish,Yes,DATA_EXPIRED,prolific_export_638657f445c7d89faeb56017.csv
60f75f26e3288c527b677c7c,APPROVED,Mexico,MX,Mexico,MX,42,Female,Mixed,Mexico,Spanish,No,Full-Time,prolific_export_638657f445c7d89faeb56017.csv
60f849ba229ad7f52b11f7e6,TIMED-OUT,Mexico,MX,Mexico,MX,38,Male,Other,Mexico,Spanish,No,Full-Time,prolific_export_638657f445c7d89faeb56017.csv
60f86bf70845d263c8e4956e,APPROVED,Spain,ES,Ghana,GH,21,Male,Black,Ghana,Catalan,Yes,Part-Time,prolific_export_6331619a33b45c3d8eed0f5d.csv
60f8890658605cd0ffba3e99,APPROVED,Germany,DE,Germany,DE,25,Male,Mixed,Germany,German,DATA_EXPIRED,DATA_EXPIRED,prolific_export_6331612f32727d005c9466da.csv
60f9257769a75c61dbaaf94f,APPROVED,Italy,IT,Italy,IT,26,Female,DATA_EXPIRED,Italy,Italian,No,DATA_EXPIRED,prolific_export_6331619a33b45c3d8eed0f5d.csv
60f93198e2486ae5f47c0cbd,APPROVED,Hungary,HU,Brazil,BR,29,Female,Mixed,Brazil,Portuguese,Yes,Part-Time,prolific_export_633162142c195a4b173e2fab.csv
60f94d58e0e17c55e2cd5418,APPROVED,Ireland,IE,Portugal,PT,24,Female,White,Portugal,Portuguese,No,Full-Time,prolific_export_63316268c0d0d441c2e46377.csv
60f9e5fdb753010b9fff46e3,RETURNED,CONSENT_REVOKED,NA,CONSENT_REVOKED,NA,NA,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,prolific_export_6331619a33b45c3d8eed0f5d.csv
60fa8a3b63dea5731e812bb8,APPROVED,Italy,IT,Italy,IT,20,Male,White,Italy,Italian,Yes,Other,prolific_export_6331619a33b45c3d8eed0f5d.csv
60fb690497b26a3c1c6b8c0b,APPROVED,Mexico,MX,Mexico,MX,33,Male,Other,Mexico,Spanish,No,Full-Time,prolific_export_638657f445c7d89faeb56017.csv
60fc3971c59904a050e60007,RETURNED,CONSENT_REVOKED,NA,CONSENT_REVOKED,NA,NA,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,prolific_export_6331619a33b45c3d8eed0f5d.csv
60fc39cce64c39328a7c8904,APPROVED,Poland,PL,Poland,PL,26,Male,White,Poland,Polish,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",prolific_export_6324376597f7b837a1043faf.csv
60fca8c2feed564e3039aeaf,APPROVED,Germany,DE,Germany,DE,20,Female,White,Germany,German,DATA_EXPIRED,DATA_EXPIRED,prolific_export_6331612f32727d005c9466da.csv
60fcd3ee451b8deffca413ee,RETURNED,CONSENT_REVOKED,NA,CONSENT_REVOKED,NA,NA,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,prolific_export_638657f445c7d89faeb56017.csv
60fd0ad0a9a6b47d7adfeae0,APPROVED,Spain,ES,Spain,ES,32,Female,White,Spain,Spanish,No,Full-Time,prolific_export_6331619a33b45c3d8eed0f5d.csv
60fd0f49858465796afd5da9,APPROVED,Mexico,MX,Mexico,MX,24,Female,Mixed,Mexico,Spanish,No,Unemployed (and job seeking),prolific_export_638657f445c7d89faeb56017.csv
60fd11ad6d6b53f3110e0840,APPROVED,Poland,PL,Poland,PL,19,Female,White,Poland,Polish,Yes,"Not in paid work (e.g. homemaker', 'retired or disabled)",prolific_export_633161d71da17ce25a7d09b2.csv
60fd11ba34c91595e645c63e,APPROVED,Austria,AT,Austria,AT,56,Female,White,Austria,German,No,Unemployed (and job seeking),prolific_export_6331612f32727d005c9466da.csv
60fd177294a304bb531769ac,APPROVED,Belgium,BE,Belgium,BE,25,Female,White,Belgium,Dutch,No,Full-Time,prolific_export_6331612f32727d005c9466da.csv
60fd2bdefb2f9eb49727d8f7,RETURNED,CONSENT_REVOKED,NA,CONSENT_REVOKED,NA,NA,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,prolific_export_63316268c0d0d441c2e46377.csv
60fd2de5bb1c80a35dfe3bb3,APPROVED,Ireland,IE,United States,US,22,Female,Mixed,Ireland,English,Yes,DATA_EXPIRED,prolific_export_63316268c0d0d441c2e46377.csv
60fd2e310eaf2c2293b80d02,RETURNED,CONSENT_REVOKED,NA,CONSENT_REVOKED,NA,NA,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,prolific_export_6331612f32727d005c9466da.csv
60fd5ac8744452c6f69ee227,APPROVED,France,FR,France,FR,21,Female,Mixed,France,French,Yes,Other,prolific_export_6331612f32727d005c9466da.csv
60fd5b1381f55ad8f5d3d4ee,RETURNED,CONSENT_REVOKED,NA,CONSENT_REVOKED,NA,NA,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,prolific_export_6331612f32727d005c9466da.csv
60fd5df58130f50950508e1a,TIMED-OUT,France,FR,Togo,NA,24,Female,Black,France,French,Yes,Full-Time,prolific_export_6331612f32727d005c9466da.csv
60fd66062a198e8a131b60fa,APPROVED,France,FR,France,FR,23,Female,White,France,French,Yes,Full-Time,prolific_export_6331612f32727d005c9466da.csv
60fd6aacb92d1e1f6279a50e,APPROVED,Italy,IT,Italy,IT,26,Female,White,Italy,Italian,No,Full-Time,prolific_export_6331619a33b45c3d8eed0f5d.csv
60fd73585ec7cfffe518e532,APPROVED,France,FR,France,FR,25,Female,White,France,French,DATA_EXPIRED,Full-Time,prolific_export_6331612f32727d005c9466da.csv
60fd877d90e8fb069a6dc0c2,APPROVED,Germany,DE,Germany,DE,22,Female,White,Germany,German,Yes,Due to start a new job within the next month,prolific_export_6331612f32727d005c9466da.csv
60fd8d95b59b06d4415c8ccb,APPROVED,Germany,DE,Germany,DE,28,Male,White,Germany,German,Yes,DATA_EXPIRED,prolific_export_6331612f32727d005c9466da.csv
60fda9f63988e51f773e1301,RETURNED,CONSENT_REVOKED,NA,CONSENT_REVOKED,NA,NA,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,prolific_export_6331612f32727d005c9466da.csv
60fdb9bad55eb8c5b67f18f4,APPROVED,Netherlands,NL,Netherlands,NL,28,Female,White,Netherlands,Dutch,No,Part-Time,prolific_export_6331612f32727d005c9466da.csv
60fddc9ee6bb457b10b9a7ae,APPROVED,Hungary,HU,Hungary,HU,19,Female,White,Hungary,Hungarian,Yes,Other,prolific_export_633162142c195a4b173e2fab.csv
60fe3e26a879a19576567a34,APPROVED,Mexico,MX,Mexico,MX,22,Male,Mixed,Mexico,Spanish,Yes,Unemployed (and job seeking),prolific_export_638657f445c7d89faeb56017.csv
60feacea43d557c2145d64c1,APPROVED,Hungary,HU,Hungary,HU,34,Female,White,Hungary,Hungarian,No,Full-Time,prolific_export_633162142c195a4b173e2fab.csv
60feb47fe649c047dc5b75a5,APPROVED,Belgium,BE,Belgium,BE,24,Male,White,Belgium,Dutch,No,Due to start a new job within the next month,prolific_export_6331612f32727d005c9466da.csv
60fec9a2707c2c28ac3af316,APPROVED,Germany,DE,Germany,DE,21,Female,White,Germany,German,Yes,Unemployed (and job seeking),prolific_export_6331612f32727d005c9466da.csv
60fed056445a05047cd31840,RETURNED,CONSENT_REVOKED,NA,CONSENT_REVOKED,NA,NA,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,prolific_export_6331612f32727d005c9466da.csv
60fef403b3b6d8b4cbfa281a,APPROVED,Mexico,MX,Mexico,MX,39,Male,Mixed,Mexico,Spanish,No,Part-Time,prolific_export_638657f445c7d89faeb56017.csv
60ff16c186d2024641575b61,APPROVED,Germany,DE,India,IN,29,Male,Asian,India,English,Yes,Part-Time,prolific_export_6331612f32727d005c9466da.csv
60ff47c59f3aff4127e3f234,RETURNED,CONSENT_REVOKED,NA,CONSENT_REVOKED,NA,NA,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,prolific_export_6331612f32727d005c9466da.csv
60ffd7de4dc3ea2bfd477a22,APPROVED,Belgium,BE,Belgium,BE,21,Female,White,Belgium,Dutch,Yes,Other,prolific_export_6331612f32727d005c9466da.csv
610038f434bfc30dd06483be,APPROVED,Austria,AT,Austria,AT,22,Female,White,Austria,German,Yes,Part-Time,prolific_export_6331612f32727d005c9466da.csv
6100629106ea3defab45abe5,APPROVED,Mexico,MX,Mexico,MX,25,Female,White,Mexico,Spanish,Yes,Due to start a new job within the next month,prolific_export_638657f445c7d89faeb56017.csv
61016d592121d0e661dafd09,RETURNED,CONSENT_REVOKED,NA,CONSENT_REVOKED,NA,NA,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,prolific_export_6331619a33b45c3d8eed0f5d.csv
61018f718a8e893a7b3627e3,APPROVED,France,FR,France,FR,20,Female,White,France,French,Yes,Full-Time,prolific_export_6331612f32727d005c9466da.csv
610196bd5cf1346341fbaf3f,APPROVED,Mexico,MX,Mexico,MX,36,Female,Mixed,Mexico,Spanish,No,Part-Time,prolific_export_638657f445c7d89faeb56017.csv
6101d039131dc4fc34e3bfbd,APPROVED,Portugal,PT,Portugal,PT,19,Female,White,Portugal,Portuguese,Yes,Part-Time,prolific_export_6324376597f7b837a1043faf.csv
61026b6b389c99fba84cb5ed,APPROVED,Mexico,MX,Mexico,MX,26,Male,Other,Mexico,Spanish,Yes,Full-Time,prolific_export_638657f445c7d89faeb56017.csv
6102da1fe0817a1cd60ff566,APPROVED,Germany,DE,Germany,DE,20,Female,White,Germany,German,Yes,Full-Time,prolific_export_6331612f32727d005c9466da.csv
6102e3866a09ce2148c749d8,RETURNED,CONSENT_REVOKED,NA,CONSENT_REVOKED,NA,NA,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,prolific_export_6331612f32727d005c9466da.csv
61031208cc28d6842ef6fe4c,APPROVED,Mexico,MX,Armenia,AM,25,Female,White,Armenia,Armenian,No,Part-Time,prolific_export_638657f445c7d89faeb56017.csv
61034f24da19cc56177b8b59,APPROVED,Czech Republic,CZ,Greece,GR,33,Female,White,Greece,Greek,No,Full-Time,prolific_export_633162142c195a4b173e2fab.csv
610428b2ce51bf37463e986b,APPROVED,Hungary,HU,France,FR,21,Male,White,France,French,Yes,Full-Time,prolific_export_633162142c195a4b173e2fab.csv
610488fc057acd71eda67793,APPROVED,Germany,DE,Germany,DE,27,Female,White,Germany,German,Yes,DATA_EXPIRED,prolific_export_6331612f32727d005c9466da.csv
610512f51cdd5835f2bd1a1c,APPROVED,Sweden,SE,Hungary,HU,22,Female,White,Hungary,Hungarian,Yes,Unemployed (and job seeking),prolific_export_63316268c0d0d441c2e46377.csv
61055020201a7da5a704f7dd,APPROVED,Belgium,BE,Belgium,BE,24,Female,Asian,Belgium,Chinese,No,Full-Time,prolific_export_6331612f32727d005c9466da.csv
6105507212747f4c58880bd2,APPROVED,Belgium,BE,Belgium,BE,21,Male,White,Belgium,Dutch,Yes,Other,prolific_export_6331612f32727d005c9466da.csv
61059aa5965b49c3a415f5de,APPROVED,Germany,DE,Canada,CA,25,Female,White,Canada,English,No,Full-Time,prolific_export_6331612f32727d005c9466da.csv
61067a63d25f89bc79dbd95d,APPROVED,Belgium,BE,Belgium,BE,32,Female,White,Belgium,Dutch,No,Full-Time,prolific_export_6331612f32727d005c9466da.csv
61069c22b90694967b4c9f27,APPROVED,Italy,IT,Italy,IT,25,Female,White,Italy,Italian,Yes,Part-Time,prolific_export_6331619a33b45c3d8eed0f5d.csv
6106a0ff227153e589e7dfc3,APPROVED,Austria,AT,Austria,AT,23,Female,Other,Austria,German,No,Full-Time,prolific_export_6331612f32727d005c9466da.csv
6106ac34408681f3b0d07396,APPROVED,Austria,AT,Austria,AT,21,Male,White,Austria,German,Yes,Part-Time,prolific_export_6324376597f7b837a1043faf.csv
6106bb5db475cb3c7bebaf87,APPROVED,Spain,ES,Spain,ES,20,Female,White,Spain,Spanish,Yes,Part-Time,prolific_export_6331619a33b45c3d8eed0f5d.csv
6106ce151a47f7b687062eea,APPROVED,Chile,CL,Chile,CL,21,Female,Other,Chile,Spanish,Yes,Unemployed (and job seeking),prolific_export_638657f445c7d89faeb56017.csv
6106eefd02a24910712c201b,APPROVED,Mexico,MX,Mexico,MX,43,Female,White,Mexico,Spanish,No,Full-Time,prolific_export_638657f445c7d89faeb56017.csv
6106fc335b80e1efc80ede21,APPROVED,Hungary,HU,Hungary,HU,19,Female,White,Hungary,Hungarian,Yes,Part-Time,prolific_export_633162142c195a4b173e2fab.csv
610700f4f9547087ee11e1ca,APPROVED,Germany,DE,Germany,DE,26,Female,White,Germany,German,Yes,Part-Time,prolific_export_6331612f32727d005c9466da.csv
61070bbaa42080de73d0a60b,APPROVED,Hungary,HU,Hungary,HU,20,Female,White,Hungary,Hungarian,Yes,Full-Time,prolific_export_633162142c195a4b173e2fab.csv
6107105781cdd7e12f745d68,APPROVED,Austria,AT,Austria,AT,27,Female,White,Austria,German,DATA_EXPIRED,Full-Time,prolific_export_6331612f32727d005c9466da.csv
61072008afab8ff879523854,APPROVED,Mexico,MX,Mexico,MX,24,Female,Other,Mexico,Spanish,No,Unemployed (and job seeking),prolific_export_638657f445c7d89faeb56017.csv
610720610c8247ca438dfe8c,APPROVED,Netherlands,NL,Netherlands,NL,21,Female,White,Netherlands,Dutch,Yes,Unemployed (and job seeking),prolific_export_6331612f32727d005c9466da.csv
61073189bb137b703f6d7b59,APPROVED,Hungary,HU,Hungary,HU,19,Female,White,Hungary,Hungarian,Yes,DATA_EXPIRED,prolific_export_633162142c195a4b173e2fab.csv
61073e6d38111b5924507b77,APPROVED,Mexico,MX,Mexico,MX,27,Female,White,Mexico,Spanish,Yes,Part-Time,prolific_export_638657f445c7d89faeb56017.csv
61075b217ce52432867755f1,APPROVED,Mexico,MX,Mexico,MX,23,Female,Other,Mexico,Spanish,Yes,Part-Time,prolific_export_638657f445c7d89faeb56017.csv
6107aa76ee9845023fb0cb80,APPROVED,Hungary,HU,Hungary,HU,22,Female,White,Hungary,Hungarian,Yes,DATA_EXPIRED,prolific_export_633162142c195a4b173e2fab.csv
6107acc592df914a921e2b41,APPROVED,Ireland,IE,Ireland,IE,48,Male,White,Ireland,English,Yes,Full-Time,prolific_export_63316268c0d0d441c2e46377.csv
6107c3440ad639dea7e97f5c,APPROVED,Greece,GR,Greece,GR,25,Female,White,Greece,Greek,Yes,Other,prolific_export_633161d71da17ce25a7d09b2.csv
6107c7bdca9be4d0dd02c4d8,APPROVED,Ireland,IE,Ireland,IE,22,Female,White,Ireland,English,Yes,Unemployed (and job seeking),prolific_export_63316268c0d0d441c2e46377.csv
6108139e89cc5e0bcc998019,APPROVED,Mexico,MX,Mexico,MX,24,Female,Mixed,Mexico,Spanish,Yes,Part-Time,prolific_export_638657f445c7d89faeb56017.csv
61081c458f83d8940d9f71b0,APPROVED,France,FR,France,FR,22,Female,Other,France,French,Yes,Other,prolific_export_6331612f32727d005c9466da.csv
610831f8f5534a770cae4bb3,APPROVED,Netherlands,NL,Netherlands,NL,25,Male,White,Netherlands,Dutch,Yes,Full-Time,prolific_export_6331612f32727d005c9466da.csv
61084b661f3cca579b061515,APPROVED,France,FR,France,FR,25,Female,White,France,French,No,Unemployed (and job seeking),prolific_export_6331612f32727d005c9466da.csv
61085d59c7112d2f97f1f52a,APPROVED,Hungary,HU,Hungary,HU,21,Female,White,Hungary,Hungarian,Yes,Unemployed (and job seeking),prolific_export_633162142c195a4b173e2fab.csv
610905a730569ffea2fbdd0b,APPROVED,Germany,DE,Germany,DE,25,Female,White,Germany,German,Yes,Part-Time,prolific_export_6331612f32727d005c9466da.csv
610926e613ebd1c7193829e9,APPROVED,Poland,PL,Poland,PL,19,Female,White,Poland,Polish,Yes,Unemployed (and job seeking),prolific_export_633161d71da17ce25a7d09b2.csv
61093d97f7bf8a4f8117eb82,APPROVED,Portugal,PT,Portugal,PT,21,Male,White,Portugal,Portuguese,Yes,Unemployed (and job seeking),prolific_export_6324376597f7b837a1043faf.csv
61098448fac0c30d74bff176,APPROVED,Germany,DE,Spain,ES,25,Female,White,Spain,Spanish,No,Unemployed (and job seeking),prolific_export_6331612f32727d005c9466da.csv
6109c5233b59821598097fe2,APPROVED,Mexico,MX,Mexico,MX,22,Female,Other,Mexico,Spanish,Yes,Part-Time,prolific_export_638657f445c7d89faeb56017.csv
6109d2c5525e33fb9443d3a7,APPROVED,Chile,CL,Chile,CL,24,Female,Other,Chile,Spanish,Yes,Other,prolific_export_638657f445c7d89faeb56017.csv
610a8e61ac9124977bba9a2b,APPROVED,Italy,IT,Italy,IT,20,Male,White,Italy,Italian,Yes,Due to start a new job within the next month,prolific_export_6331619a33b45c3d8eed0f5d.csv
610a9f8ba0cf35614ecb2a8d,APPROVED,Poland,PL,Poland,PL,48,Female,White,Poland,Polish,No,Full-Time,prolific_export_633161d71da17ce25a7d09b2.csv
610ad48f9802f88b11b0cdbd,RETURNED,CONSENT_REVOKED,NA,CONSENT_REVOKED,NA,NA,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,prolific_export_6331619a33b45c3d8eed0f5d.csv
610adf918d3520dde0ce81dc,APPROVED,Latvia,LV,Latvia,LV,20,Female,White,Latvia,Latvian,Yes,Due to start a new job within the next month,prolific_export_63316268c0d0d441c2e46377.csv
610afc6d2afd394cc940b472,APPROVED,Germany,DE,Germany,DE,21,Female,White,Germany,German,Yes,Part-Time,prolific_export_6331612f32727d005c9466da.csv
610afdfedb8325ac8a155d00,APPROVED,Mexico,MX,Mexico,MX,26,Female,Other,Mexico,Spanish,No,Full-Time,prolific_export_638657f445c7d89faeb56017.csv
610b0e8c8cd09a0c933773e6,APPROVED,Mexico,MX,Mexico,MX,20,Female,Mixed,Mexico,Spanish,Yes,Other,prolific_export_638657f445c7d89faeb56017.csv
610cda1332fb63830158c55d,APPROVED,Poland,PL,Poland,PL,20,Male,White,Poland,Polish,No,Full-Time,prolific_export_633161d71da17ce25a7d09b2.csv
610cfc46f4837597d0965d4e,APPROVED,Italy,IT,Italy,IT,20,Male,White,Italy,Italian,No,Full-Time,prolific_export_6331619a33b45c3d8eed0f5d.csv
610d727f9af382a6093f2a1f,APPROVED,Mexico,MX,Mexico,MX,23,Male,Other,Mexico,Spanish,DATA_EXPIRED,DATA_EXPIRED,prolific_export_638657f445c7d89faeb56017.csv
610d97bf0ee9babdb89986ea,APPROVED,Spain,ES,Spain,ES,20,Female,White,Spain,Basque,Yes,Part-Time,prolific_export_6331619a33b45c3d8eed0f5d.csv
610e732a3c98b01188806e7b,APPROVED,Netherlands,NL,Netherlands,NL,19,Female,White,Netherlands,Dutch,Yes,Unemployed (and job seeking),prolific_export_6331612f32727d005c9466da.csv
