integrated_row_id,comparison_region,subsample,dataset_source,n_det_valid_original,n_det_missing_original,n_det_imputed_50,prop_det_imputed_50,has_det_imputed_50,det_cols_imputed_50,n_det_valid,n_det_missing,usable_for_clustering
2641,LATAM,WHY_LATAM,why,32,0,0,0,FALSE,NA,32,0,TRUE
2642,LATAM,WHY_LATAM,why,32,0,0,0,FALSE,NA,32,0,TRUE
2643,LATAM,WHY_LATAM,why,30,2,2,0.0625,TRUE,det_07_legal; det_08_trust,32,0,TRUE
2644,LATAM,WHY_LATAM,why,32,0,0,0,FALSE,NA,32,0,TRUE
2645,LATAM,WHY_LATAM,why,32,0,0,0,FALSE,NA,32,0,TRUE
2646,LATAM,WHY_LATAM,why,32,0,0,0,FALSE,NA,32,0,TRUE
2647,LATAM,WHY_LATAM,why,32,0,0,0,FALSE,NA,32,0,TRUE
2648,LATAM,WHY_LATAM,why,32,0,0,0,FALSE,NA,32,0,TRUE
2649,LATAM,WHY_LATAM,why,32,0,0,0,FALSE,NA,32,0,TRUE
2650,LATAM,WHY_LATAM,why,32,0,0,0,FALSE,NA,32,0,TRUE
2651,LATAM,WHY_LATAM,why,32,0,0,0,FALSE,NA,32,0,TRUE
2652,LATAM,WHY_LATAM,why,31,1,1,0.03125,TRUE,det_31_approval,32,0,TRUE
2653,LATAM,WHY_LATAM,why,32,0,0,0,FALSE,NA,32,0,TRUE
2654,LATAM,WHY_LATAM,why,32,0,0,0,FALSE,NA,32,0,TRUE
2655,LATAM,WHY_LATAM,why,32,0,0,0,FALSE,NA,32,0,TRUE
2656,LATAM,WHY_LATAM,why,32,0,0,0,FALSE,NA,32,0,TRUE
2657,LATAM,WHY_LATAM,why,32,0,0,0,FALSE,NA,32,0,TRUE
2658,LATAM,WHY_LATAM,why,32,0,0,0,FALSE,NA,32,0,TRUE
2659,LATAM,WHY_LATAM,why,32,0,0,0,FALSE,NA,32,0,TRUE
2660,LATAM,WHY_LATAM,why,32,0,0,0,FALSE,NA,32,0,TRUE
2661,LATAM,WHY_LATAM,why,32,0,0,0,FALSE,NA,32,0,TRUE
2662,LATAM,WHY_LATAM,why,31,1,1,0.03125,TRUE,det_21_rights_and_duties,32,0,TRUE
2663,LATAM,WHY_LATAM,why,32,0,0,0,FALSE,NA,32,0,TRUE
2664,LATAM,WHY_LATAM,why,32,0,0,0,FALSE,NA,32,0,TRUE
2665,LATAM,WHY_LATAM,why,32,0,0,0,FALSE,NA,32,0,TRUE
2666,LATAM,WHY_LATAM,why,32,0,0,0,FALSE,NA,32,0,TRUE
2667,LATAM,WHY_LATAM,why,29,3,3,0.09375,TRUE,det_08_trust; det_21_rights_and_duties; det_26_novelty,32,0,TRUE
2668,LATAM,WHY_LATAM,why,32,0,0,0,FALSE,NA,32,0,TRUE
2669,LATAM,WHY_LATAM,why,32,0,0,0,FALSE,NA,32,0,TRUE
2670,LATAM,WHY_LATAM,why,32,0,0,0,FALSE,NA,32,0,TRUE
2671,LATAM,WHY_LATAM,why,32,0,0,0,FALSE,NA,32,0,TRUE
2672,LATAM,WHY_LATAM,why,32,0,0,0,FALSE,NA,32,0,TRUE
2673,LATAM,WHY_LATAM,why,31,1,1,0.03125,TRUE,det_31_approval,32,0,TRUE
2674,LATAM,WHY_LATAM,why,32,0,0,0,FALSE,NA,32,0,TRUE
2675,LATAM,WHY_LATAM,why,29,3,3,0.09375,TRUE,det_06_climate_protection; det_08_trust; det_19_wellbeing,32,0,TRUE
2676,LATAM,WHY_LATAM,why,31,1,1,0.03125,TRUE,det_26_novelty,32,0,TRUE
2677,LATAM,WHY_LATAM,why,32,0,0,0,FALSE,NA,32,0,TRUE
2678,LATAM,WHY_LATAM,why,32,0,0,0,FALSE,NA,32,0,TRUE
2679,LATAM,WHY_LATAM,why,32,0,0,0,FALSE,NA,32,0,TRUE
2680,LATAM,WHY_LATAM,why,32,0,0,0,FALSE,NA,32,0,TRUE
2681,LATAM,WHY_LATAM,why,32,0,0,0,FALSE,NA,32,0,TRUE
2682,LATAM,WHY_LATAM,why,32,0,0,0,FALSE,NA,32,0,TRUE
2683,LATAM,WHY_LATAM,why,32,0,0,0,FALSE,NA,32,0,TRUE
2684,LATAM,WHY_LATAM,why,32,0,0,0,FALSE,NA,32,0,TRUE
2685,LATAM,WHY_LATAM,why,32,0,0,0,FALSE,NA,32,0,TRUE
2686,LATAM,WHY_LATAM,why,31,1,1,0.03125,TRUE,det_08_trust,32,0,TRUE
2687,LATAM,WHY_LATAM,why,30,2,2,0.0625,TRUE,det_04_added_value; det_30_authority,32,0,TRUE
2688,LATAM,WHY_LATAM,why,32,0,0,0,FALSE,NA,32,0,TRUE
2689,LATAM,WHY_LATAM,why,31,1,1,0.03125,TRUE,det_22_peer_pressure,32,0,TRUE
2690,LATAM,WHY_LATAM,why,32,0,0,0,FALSE,NA,32,0,TRUE
2691,LATAM,WHY_LATAM,why,32,0,0,0,FALSE,NA,32,0,TRUE
2692,LATAM,WHY_LATAM,why,32,0,0,0,FALSE,NA,32,0,TRUE
2693,LATAM,WHY_LATAM,why,32,0,0,0,FALSE,NA,32,0,TRUE
2694,LATAM,WHY_LATAM,why,30,2,2,0.0625,TRUE,det_04_added_value; det_23_support,32,0,TRUE
2695,LATAM,WHY_LATAM,why,31,1,1,0.03125,TRUE,det_09_safety,32,0,TRUE
2696,LATAM,WHY_LATAM,why,32,0,0,0,FALSE,NA,32,0,TRUE
2697,LATAM,WHY_LATAM,why,32,0,0,0,FALSE,NA,32,0,TRUE
2698,LATAM,WHY_LATAM,why,32,0,0,0,FALSE,NA,32,0,TRUE
2699,LATAM,WHY_LATAM,why,32,0,0,0,FALSE,NA,32,0,TRUE
2700,LATAM,WHY_LATAM,why,32,0,0,0,FALSE,NA,32,0,TRUE
2701,LATAM,WHY_LATAM,why,32,0,0,0,FALSE,NA,32,0,TRUE
2702,LATAM,WHY_LATAM,why,32,0,0,0,FALSE,NA,32,0,TRUE
2703,LATAM,WHY_LATAM,why,31,1,1,0.03125,TRUE,det_01_profits,32,0,TRUE
2704,LATAM,WHY_LATAM,why,32,0,0,0,FALSE,NA,32,0,TRUE
2705,LATAM,WHY_LATAM,why,32,0,0,0,FALSE,NA,32,0,TRUE
2706,LATAM,WHY_LATAM,why,32,0,0,0,FALSE,NA,32,0,TRUE
2707,LATAM,WHY_LATAM,why,28,4,4,0.125,TRUE,det_10_cost_efficiency; det_19_wellbeing; det_31_approval; det_32_own_significance,32,0,TRUE
2708,LATAM,WHY_LATAM,why,29,3,3,0.09375,TRUE,det_05_frugality; det_06_climate_protection; det_15_self_satisfaction,32,0,TRUE
2709,LATAM,WHY_LATAM,why,30,2,2,0.0625,TRUE,det_17_adherence; det_20_coziness,32,0,TRUE
2710,LATAM,WHY_LATAM,why,31,1,1,0.03125,TRUE,det_31_approval,32,0,TRUE
2711,LATAM,WHY_LATAM,why,31,1,1,0.03125,TRUE,det_05_frugality,32,0,TRUE
2712,LATAM,WHY_LATAM,why,31,1,1,0.03125,TRUE,det_16_commitment,32,0,TRUE
2713,LATAM,WHY_LATAM,why,30,2,2,0.0625,TRUE,det_22_peer_pressure; det_23_support,32,0,TRUE
2714,LATAM,WHY_LATAM,why,24,8,8,0.25,TRUE,det_01_profits; det_03_risk_profile; det_09_safety; det_10_cost_efficiency; det_19_wellbeing; det_24_socialising; det_30_authority; det_31_approval,32,0,TRUE
2715,LATAM,WHY_LATAM,why,31,1,1,0.03125,TRUE,det_04_added_value,32,0,TRUE
2716,LATAM,WHY_LATAM,why,30,2,2,0.0625,TRUE,det_01_profits; det_26_novelty,32,0,TRUE
2717,LATAM,WHY_LATAM,why,31,1,1,0.03125,TRUE,det_05_frugality,32,0,TRUE
2718,LATAM,WHY_LATAM,why,31,1,1,0.03125,TRUE,det_05_frugality,32,0,TRUE
2719,LATAM,WHY_LATAM,why,32,0,0,0,FALSE,NA,32,0,FALSE
2720,LATAM,WHY_LATAM,why,23,9,0,0,FALSE,NA,23,9,FALSE
2721,LATAM,WHY_LATAM,why,32,0,0,0,FALSE,NA,32,0,TRUE
2722,LATAM,WHY_LATAM,why,32,0,0,0,FALSE,NA,32,0,TRUE
2723,LATAM,WHY_LATAM,why,32,0,0,0,FALSE,NA,32,0,TRUE
2724,LATAM,WHY_LATAM,why,31,1,1,0.03125,TRUE,det_14_environmental_concerns,32,0,TRUE
2725,LATAM,WHY_LATAM,why,5,27,0,0,FALSE,NA,5,27,FALSE
2726,LATAM,WHY_LATAM,why,32,0,0,0,FALSE,NA,32,0,TRUE
2727,LATAM,WHY_LATAM,why,28,4,4,0.125,TRUE,det_05_frugality; det_09_safety; det_13_technical_fit; det_19_wellbeing,32,0,TRUE
2728,LATAM,WHY_LATAM,why,3,29,0,0,FALSE,NA,3,29,FALSE
2729,LATAM,WHY_LATAM,why,30,2,2,0.0625,TRUE,det_05_frugality; det_16_commitment,32,0,TRUE
2730,LATAM,WHY_LATAM,why,0,32,0,0,FALSE,NA,0,32,FALSE
2731,LATAM,WHY_LATAM,why,29,3,3,0.09375,TRUE,det_05_frugality; det_07_legal; det_16_commitment,32,0,TRUE
2732,LATAM,WHY_LATAM,why,26,6,6,0.1875,TRUE,det_02_credit_score; det_03_risk_profile; det_04_added_value; det_06_climate_protection; det_10_cost_efficiency; det_23_support,32,0,TRUE
2733,LATAM,WHY_LATAM,why,0,32,0,0,FALSE,NA,0,32,FALSE
2734,LATAM,WHY_LATAM,why,32,0,0,0,FALSE,NA,32,0,TRUE
2735,LATAM,WHY_LATAM,why,26,6,6,0.1875,TRUE,det_07_legal; det_08_trust; det_13_technical_fit; det_19_wellbeing; det_21_rights_and_duties; det_32_own_significance,32,0,TRUE
2736,LATAM,WHY_LATAM,why,31,1,1,0.03125,TRUE,det_07_legal,32,0,TRUE
2737,LATAM,WHY_LATAM,why,29,3,3,0.09375,TRUE,det_04_added_value; det_26_novelty; det_29_trends,32,0,TRUE
2738,LATAM,WHY_LATAM,why,0,32,0,0,FALSE,NA,0,32,FALSE
2739,LATAM,WHY_LATAM,why,31,1,1,0.03125,TRUE,det_27_fun,32,0,TRUE
2740,LATAM,WHY_LATAM,why,32,0,0,0,FALSE,NA,32,0,TRUE
2741,LATAM,WHY_LATAM,why,32,0,0,0,FALSE,NA,32,0,TRUE
2742,LATAM,WHY_LATAM,why,29,3,3,0.09375,TRUE,det_16_commitment; det_29_trends; det_31_approval,32,0,TRUE
2743,LATAM,WHY_LATAM,why,32,0,0,0,FALSE,NA,32,0,TRUE
2744,LATAM,WHY_LATAM,why,31,1,1,0.03125,TRUE,det_19_wellbeing,32,0,TRUE
2745,LATAM,WHY_LATAM,why,31,1,1,0.03125,TRUE,det_23_support,32,0,TRUE
2746,LATAM,WHY_LATAM,why,32,0,0,0,FALSE,NA,32,0,TRUE
2747,LATAM,WHY_LATAM,why,32,0,0,0,FALSE,NA,32,0,TRUE
2748,LATAM,WHY_LATAM,why,0,32,0,0,FALSE,NA,0,32,FALSE
2749,LATAM,WHY_LATAM,why,32,0,0,0,FALSE,NA,32,0,TRUE
2750,LATAM,WHY_LATAM,why,32,0,0,0,FALSE,NA,32,0,TRUE
2751,LATAM,WHY_LATAM,why,32,0,0,0,FALSE,NA,32,0,TRUE
2752,LATAM,WHY_LATAM,why,32,0,0,0,FALSE,NA,32,0,FALSE
2753,LATAM,WHY_LATAM,why,29,3,3,0.09375,TRUE,det_10_cost_efficiency; det_14_environmental_concerns; det_20_coziness,32,0,TRUE
2754,LATAM,WHY_LATAM,why,31,1,1,0.03125,TRUE,det_32_own_significance,32,0,TRUE
2755,LATAM,WHY_LATAM,why,32,0,0,0,FALSE,NA,32,0,TRUE
2756,LATAM,WHY_LATAM,why,31,1,1,0.03125,TRUE,det_08_trust,32,0,TRUE
2757,LATAM,WHY_LATAM,why,25,7,7,0.21875,TRUE,det_06_climate_protection; det_09_safety; det_14_environmental_concerns; det_16_commitment; det_26_novelty; det_28_recognition; det_30_authority,32,0,TRUE
2758,LATAM,WHY_LATAM,why,22,10,0,0,FALSE,NA,22,10,FALSE
2759,LATAM,WHY_LATAM,why,32,0,0,0,FALSE,NA,32,0,TRUE
2760,LATAM,WHY_LATAM,why,30,2,2,0.0625,TRUE,det_18_autonomy; det_27_fun,32,0,TRUE
2761,LATAM,WHY_LATAM,why,32,0,0,0,FALSE,NA,32,0,TRUE
2762,LATAM,WHY_LATAM,why,32,0,0,0,FALSE,NA,32,0,TRUE
2763,LATAM,WHY_LATAM,why,32,0,0,0,FALSE,NA,32,0,TRUE
2764,LATAM,WHY_LATAM,why,3,29,0,0,FALSE,NA,3,29,FALSE
2765,LATAM,WHY_LATAM,why,23,9,0,0,FALSE,NA,23,9,FALSE
2766,LATAM,WHY_LATAM,why,29,3,3,0.09375,TRUE,det_20_coziness; det_25_agreement; det_31_approval,32,0,TRUE
2767,LATAM,WHY_LATAM,why,32,0,0,0,FALSE,NA,32,0,TRUE
2768,LATAM,WHY_LATAM,why,25,7,7,0.21875,TRUE,det_05_frugality; det_08_trust; det_11_knowledge; det_13_technical_fit; det_14_environmental_concerns; det_24_socialising; det_30_authority,32,0,TRUE
2769,LATAM,WHY_LATAM,why,32,0,0,0,FALSE,NA,32,0,TRUE
2770,LATAM,WHY_LATAM,why,25,7,7,0.21875,TRUE,det_06_climate_protection; det_19_wellbeing; det_20_coziness; det_21_rights_and_duties; det_22_peer_pressure; det_28_recognition; det_31_approval,32,0,TRUE
2771,LATAM,WHY_LATAM,why,32,0,0,0,FALSE,NA,32,0,TRUE
2772,LATAM,WHY_LATAM,why,31,1,1,0.03125,TRUE,det_23_support,32,0,TRUE
2773,LATAM,WHY_LATAM,why,31,1,1,0.03125,TRUE,det_18_autonomy,32,0,TRUE
2774,LATAM,WHY_LATAM,why,31,1,1,0.03125,TRUE,det_19_wellbeing,32,0,TRUE
2775,LATAM,WHY_LATAM,why,32,0,0,0,FALSE,NA,32,0,TRUE
2776,LATAM,WHY_LATAM,why,31,1,1,0.03125,TRUE,det_06_climate_protection,32,0,TRUE
2777,LATAM,WHY_LATAM,why,32,0,0,0,FALSE,NA,32,0,TRUE
2778,LATAM,WHY_LATAM,why,31,1,1,0.03125,TRUE,det_07_legal,32,0,TRUE
2779,LATAM,WHY_LATAM,why,29,3,3,0.09375,TRUE,det_14_environmental_concerns; det_18_autonomy; det_30_authority,32,0,TRUE
2780,LATAM,WHY_LATAM,why,31,1,1,0.03125,TRUE,det_13_technical_fit,32,0,TRUE
2781,LATAM,WHY_LATAM,why,32,0,0,0,FALSE,NA,32,0,TRUE
2782,LATAM,WHY_LATAM,why,31,1,1,0.03125,TRUE,det_25_agreement,32,0,TRUE
2783,LATAM,WHY_LATAM,why,32,0,0,0,FALSE,NA,32,0,TRUE
2784,LATAM,WHY_LATAM,why,30,2,2,0.0625,TRUE,det_15_self_satisfaction; det_29_trends,32,0,TRUE
2785,LATAM,WHY_LATAM,why,32,0,0,0,FALSE,NA,32,0,TRUE
2786,LATAM,WHY_LATAM,why,29,3,3,0.09375,TRUE,det_01_profits; det_02_credit_score; det_13_technical_fit,32,0,TRUE
2787,LATAM,WHY_LATAM,why,28,4,4,0.125,TRUE,det_13_technical_fit; det_15_self_satisfaction; det_22_peer_pressure; det_25_agreement,32,0,TRUE
2788,LATAM,WHY_LATAM,why,32,0,0,0,FALSE,NA,32,0,TRUE
2789,LATAM,WHY_LATAM,why,32,0,0,0,FALSE,NA,32,0,TRUE
2790,LATAM,WHY_LATAM,why,31,1,1,0.03125,TRUE,det_05_frugality,32,0,TRUE
2791,LATAM,WHY_LATAM,why,0,32,0,0,FALSE,NA,0,32,FALSE
2792,LATAM,WHY_LATAM,why,32,0,0,0,FALSE,NA,32,0,FALSE
2793,LATAM,WHY_LATAM,why,32,0,0,0,FALSE,NA,32,0,TRUE
2794,LATAM,WHY_LATAM,why,32,0,0,0,FALSE,NA,32,0,TRUE
2795,LATAM,WHY_LATAM,why,26,6,6,0.1875,TRUE,det_07_legal; det_08_trust; det_14_environmental_concerns; det_18_autonomy; det_26_novelty; det_32_own_significance,32,0,TRUE
2796,LATAM,WHY_LATAM,why,0,32,0,0,FALSE,NA,0,32,FALSE
2797,LATAM,WHY_LATAM,why,31,1,1,0.03125,TRUE,det_20_coziness,32,0,TRUE
2798,LATAM,WHY_LATAM,why,31,1,1,0.03125,TRUE,det_12_own_competence,32,0,TRUE
2799,LATAM,WHY_LATAM,why,32,0,0,0,FALSE,NA,32,0,TRUE
2800,LATAM,WHY_LATAM,why,32,0,0,0,FALSE,NA,32,0,TRUE
2801,LATAM,WHY_LATAM,why,1,31,0,0,FALSE,NA,1,31,FALSE
2802,LATAM,WHY_LATAM,why,30,2,2,0.0625,TRUE,det_09_safety; det_28_recognition,32,0,TRUE
2803,LATAM,WHY_LATAM,why,3,29,0,0,FALSE,NA,3,29,FALSE
2804,LATAM,WHY_LATAM,why,32,0,0,0,FALSE,NA,32,0,TRUE
2805,LATAM,WHY_LATAM,why,31,1,1,0.03125,TRUE,det_32_own_significance,32,0,TRUE
2806,LATAM,WHY_LATAM,why,32,0,0,0,FALSE,NA,32,0,TRUE
2807,LATAM,WHY_LATAM,why,30,2,2,0.0625,TRUE,det_11_knowledge; det_14_environmental_concerns,32,0,TRUE
2808,LATAM,WHY_LATAM,why,32,0,0,0,FALSE,NA,32,0,TRUE
2809,LATAM,WHY_LATAM,why,32,0,0,0,FALSE,NA,32,0,TRUE
2810,LATAM,WHY_LATAM,why,31,1,1,0.03125,TRUE,det_32_own_significance,32,0,TRUE
2811,LATAM,WHY_LATAM,why,32,0,0,0,FALSE,NA,32,0,TRUE
2812,LATAM,WHY_LATAM,why,32,0,0,0,FALSE,NA,32,0,TRUE
2813,LATAM,WHY_LATAM,why,32,0,0,0,FALSE,NA,32,0,TRUE
2814,LATAM,WHY_LATAM,why,32,0,0,0,FALSE,NA,32,0,TRUE
2815,LATAM,WHY_LATAM,why,32,0,0,0,FALSE,NA,32,0,TRUE
2816,LATAM,WHY_LATAM,why,32,0,0,0,FALSE,NA,32,0,FALSE
2817,LATAM,WHY_LATAM,why,29,3,3,0.09375,TRUE,det_13_technical_fit; det_22_peer_pressure; det_30_authority,32,0,TRUE
2818,LATAM,WHY_LATAM,why,31,1,1,0.03125,TRUE,det_20_coziness,32,0,TRUE
2819,LATAM,WHY_LATAM,why,14,18,0,0,FALSE,NA,14,18,FALSE
2820,LATAM,WHY_LATAM,why,32,0,0,0,FALSE,NA,32,0,TRUE
2821,LATAM,WHY_LATAM,why,32,0,0,0,FALSE,NA,32,0,TRUE
2822,LATAM,WHY_LATAM,why,32,0,0,0,FALSE,NA,32,0,TRUE
2823,LATAM,WHY_LATAM,why,7,25,0,0,FALSE,NA,7,25,FALSE
2824,LATAM,WHY_LATAM,why,32,0,0,0,FALSE,NA,32,0,TRUE
2825,LATAM,WHY_LATAM,why,32,0,0,0,FALSE,NA,32,0,TRUE
2826,LATAM,WHY_LATAM,why,28,4,4,0.125,TRUE,det_11_knowledge; det_12_own_competence; det_19_wellbeing; det_22_peer_pressure,32,0,TRUE
2827,LATAM,WHY_LATAM,why,30,2,2,0.0625,TRUE,det_11_knowledge; det_27_fun,32,0,TRUE
2828,LATAM,WHY_LATAM,why,32,0,0,0,FALSE,NA,32,0,TRUE
2829,LATAM,WHY_LATAM,why,31,1,1,0.03125,TRUE,det_25_agreement,32,0,TRUE
2830,LATAM,WHY_LATAM,why,32,0,0,0,FALSE,NA,32,0,TRUE
2831,LATAM,WHY_LATAM,why,32,0,0,0,FALSE,NA,32,0,TRUE
2832,LATAM,WHY_LATAM,why,31,1,1,0.03125,TRUE,det_12_own_competence,32,0,TRUE
2833,LATAM,WHY_LATAM,why,32,0,0,0,FALSE,NA,32,0,TRUE
2834,LATAM,WHY_LATAM,why,32,0,0,0,FALSE,NA,32,0,TRUE
2835,LATAM,WHY_LATAM,why,29,3,3,0.09375,TRUE,det_08_trust; det_11_knowledge; det_15_self_satisfaction,32,0,TRUE
2836,LATAM,WHY_LATAM,why,31,1,1,0.03125,TRUE,det_21_rights_and_duties,32,0,TRUE
2837,LATAM,WHY_LATAM,why,32,0,0,0,FALSE,NA,32,0,TRUE
2838,LATAM,WHY_LATAM,why,32,0,0,0,FALSE,NA,32,0,TRUE
2839,LATAM,WHY_LATAM,why,32,0,0,0,FALSE,NA,32,0,TRUE
2840,LATAM,WHY_LATAM,why,0,32,0,0,FALSE,NA,0,32,FALSE
2841,LATAM,WHY_LATAM,why,2,30,0,0,FALSE,NA,2,30,FALSE
2842,LATAM,WHY_LATAM,why,0,32,0,0,FALSE,NA,0,32,FALSE
2843,LATAM,WHY_LATAM,why,28,4,4,0.125,TRUE,det_04_added_value; det_09_safety; det_18_autonomy; det_19_wellbeing,32,0,TRUE
2844,LATAM,WHY_LATAM,why,29,3,3,0.09375,TRUE,det_14_environmental_concerns; det_25_agreement; det_31_approval,32,0,TRUE
2845,LATAM,WHY_LATAM,why,26,6,6,0.1875,TRUE,det_01_profits; det_10_cost_efficiency; det_20_coziness; det_24_socialising; det_25_agreement; det_28_recognition,32,0,TRUE
2846,LATAM,WHY_LATAM,why,32,0,0,0,FALSE,NA,32,0,TRUE
2847,LATAM,WHY_LATAM,why,23,9,0,0,FALSE,NA,23,9,FALSE
2848,LATAM,WHY_LATAM,why,32,0,0,0,FALSE,NA,32,0,TRUE
2849,LATAM,WHY_LATAM,why,32,0,0,0,FALSE,NA,32,0,TRUE
2850,LATAM,WHY_LATAM,why,32,0,0,0,FALSE,NA,32,0,TRUE
2851,LATAM,WHY_LATAM,why,32,0,0,0,FALSE,NA,32,0,TRUE
2852,LATAM,WHY_LATAM,why,32,0,0,0,FALSE,NA,32,0,TRUE
2853,LATAM,WHY_LATAM,why,32,0,0,0,FALSE,NA,32,0,TRUE
2854,LATAM,WHY_LATAM,why,32,0,0,0,FALSE,NA,32,0,TRUE
2855,LATAM,WHY_LATAM,why,0,32,0,0,FALSE,NA,0,32,FALSE
2856,LATAM,WHY_LATAM,why,32,0,0,0,FALSE,NA,32,0,TRUE
2857,LATAM,WHY_LATAM,why,32,0,0,0,FALSE,NA,32,0,TRUE
2858,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
2859,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
2860,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
2861,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
2862,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
2863,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
2864,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
2865,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
2866,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
2867,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
2868,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
2869,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
2870,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
2871,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
2872,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
2873,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
2874,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
2875,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
2876,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
2877,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
2878,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
2879,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
2880,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
2881,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
2882,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
2883,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
2884,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
2885,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
2886,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
2887,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
2888,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
2889,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
2890,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
2891,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
2892,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
2893,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
2894,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
2895,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
2896,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
2897,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
2898,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
2899,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
2900,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
2901,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
2902,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
2903,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
2904,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
2905,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
2906,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
2907,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
2908,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
2909,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
2910,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
2911,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
2912,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
2913,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
2914,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
2915,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
2916,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
2917,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
2918,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
2919,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
2920,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
2921,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
2922,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
2923,EUROPE,DIEGO,diego,32,0,0,0,FALSE,NA,32,0,TRUE
