analysis_sample,method,matrix,matrix_name,d_hamming,coverage_P1,coverage_P2,coverage_P3,coverage_P4,coverage_P5,coverage_P6,coverage_P7,coverage_P8,P_for_80,P_for_85,P_for_90,P_for_95,max_coverage_P12,max_prototype_available
WHY_LATAM,EFA,POS,matrix_32_pos_0_1,5,12.396666666666992,24.141875000000695,35.05556547619143,44.19961309523933,45.62357142857268,46.71383928571556,50.1064285714299,52.10854166666804,NA,NA,NA,NA,57.682529761906224,12
WHY_LATAM,EFA,POS,matrix_32_pos_0_1,6,15.415386904761805,28.806934523809883,42.64032738095299,53.944613095239085,55.3648511904772,61.05666666666771,61.788244047620104,65.00431547619156,NA,NA,NA,NA,71.63625000000123,12
WHY_LATAM,EFA,POS,matrix_32_pos_0_1,7,18.43955357142864,33.47065476190502,49.9574702380957,63.31485119047714,71.30062500000118,75.6183928571441,76.2566071428584,79.18104166666798,9,NA,NA,NA,84.7093750000014,12
WHY_LATAM,EFA,POS,matrix_32_pos_0_1,8,19.868839285714255,36.6776785714284,53.77511904761915,67.69574404761967,78.10238095238194,82.81327380952487,84.6720238095249,85.10288690476298,6,8,NA,NA,89.89622023809643,12
WHY_LATAM,EFA,POS,matrix_32_pos_0_1,9,21.34964285714272,39.9385714285709,57.72869047619025,71.93883928571462,84.62464285714363,89.38583333333418,90.4073809523818,91.013363095239,5,6,7,NA,94.23985119047714,12
WHY_LATAM,EFA,POS,matrix_32_pos_0_1,10,22.89642857142827,43.51604166666614,62.85318452380929,76.50372023809557,90.17717261904848,94.07401785714376,94.94875000000091,96.27074404762,5,5,5,8,98.22642857142957,12
WHY_LATAM,EFA,EXT,matrix_32_ext_0_1,0,1.4681845238095477,2.325714285714322,2.8774107142857583,3.259345238095288,3.616190476190531,3.970803571428631,4.248184523809588,4.520327380952449,NA,NA,NA,NA,5.547113095238179,12
WHY_LATAM,EFA,EXT,matrix_32_ext_0_1,1,3.2655654761905257,4.933630952381026,5.870238095238183,6.244910714285807,7.2467559523810605,7.974642857142976,8.285267857142982,9.314613095238236,NA,NA,NA,NA,11.054345238095406,12
WHY_LATAM,EFA,EXT,matrix_32_ext_0_1,2,5.968690476190564,9.468452380952517,12.010148809523985,14.781904761904975,16.79705357142882,17.99726190476217,19.054761904762188,19.75949404761934,NA,NA,NA,NA,23.162232142857484,12
WHY_LATAM,EFA,EXT,matrix_32_ext_0_1,3,8.419285714285861,12.792321428571618,18.085565476190716,22.85062500000029,24.95973214285747,26.17458333333368,27.25267857142893,28.54669642857181,NA,NA,NA,NA,32.47970238095283,12
WHY_LATAM,EFA,EXT,matrix_32_ext_0_1,4,10.730476190476388,17.73151785714318,23.22476190476227,30.709642857143375,34.80452380952435,36.00369047619103,37.14244047619105,38.86806547619108,NA,NA,NA,NA,44.93625000000069,12
WHY_LATAM,EFA,EXT,matrix_32_ext_0_1,5,13.010922619047877,22.60446428571478,32.59755952381029,36.55711309523889,42.82651785714364,44.33422619047701,46.357559523810366,47.81830357142944,NA,NA,NA,NA,55.325892857143856,12
WHY_LATAM,EFA,EXT,matrix_32_ext_0_1,6,15.344196428571577,27.864166666667167,40.183244047619944,49.489017857143985,51.618541666667824,53.245565476191665,57.4309821428584,59.4126488095251,NA,NA,NA,NA,65.71291666666806,12
WHY_LATAM,EFA,EXT,matrix_32_ext_0_1,7,17.701041666666814,33.095297619047685,47.92729166666699,60.46220238095306,61.80416666666736,66.77931547619126,69.18517857142939,71.98755952381038,NA,NA,NA,NA,79.10687500000095,12
WHY_LATAM,EFA,EXT,matrix_32_ext_0_1,8,18.062202380952503,35.14907738095209,52.8449999999993,68.2989880952375,74.0896130952376,77.42172619047574,77.98928571428526,80.415446428571,8,12,NA,NA,85.98258928571394,12
WHY_LATAM,EFA,EXT,matrix_32_ext_0_1,9,18.479017857142953,37.51241071428547,58.09339285714207,76.09529761904645,82.07767857142747,85.24226190476085,85.90845238095133,89.22988095237996,5,6,9,NA,92.6564583333324,12
WHY_LATAM,EFA,EXT,matrix_32_ext_0_1,10,19.11782738095242,40.81321428571407,63.75735119047551,83.00247023809399,89.68633928571307,91.8647916666655,93.14809523809409,94.1941964285703,4,5,6,9,96.6436607142846,12
WHY_LATAM,EFA,Z_ABS,matrix_32_z_abs,0,0.9028273809523673,1.2290476190476,1.4756845238095009,1.721309523809497,1.961904761904732,2.196607142857109,2.420476190476154,2.633988095238055,NA,NA,NA,NA,3.2887499999999505,12
WHY_LATAM,EFA,Z_ABS,matrix_32_z_abs,1,2.2182738095237755,2.835952380952337,3.727589285714229,4.082321428571366,4.550863095238026,5.541339285714201,5.894702380952292,6.272797619047525,NA,NA,NA,NA,7.708630952380838,12
WHY_LATAM,EFA,Z_ABS,matrix_32_z_abs,2,4.827886904761831,7.519821428571316,8.817946428571297,10.327619047618894,11.886279761904586,13.132738095237904,13.952976190475985,14.879761904761684,NA,NA,NA,NA,16.950238095237843,12
WHY_LATAM,EFA,Z_ABS,matrix_32_z_abs,3,7.33684523809514,11.764047619047435,14.607648809523583,16.780297619047364,18.061934523809253,19.131190476190188,19.771130952380656,20.330744047618744,NA,NA,NA,NA,24.518809523809157,12
WHY_LATAM,EFA,Z_ABS,matrix_32_z_abs,4,9.97014880952369,14.735357142856913,20.07696428571393,23.96110119047575,25.029583333332877,27.647499999999507,28.584523809523304,29.938898809523288,NA,NA,NA,NA,33.4661904761899,12
WHY_LATAM,EFA,Z_ABS,matrix_32_z_abs,5,12.445714285714168,16.179404761904586,24.190446428571228,29.899613095237743,33.99848214285672,35.84339285714241,36.97499999999953,40.80002976190425,NA,NA,NA,NA,44.53842261904705,12
WHY_LATAM,EFA,Z_ABS,matrix_32_z_abs,6,14.952767857142552,25.94229166666635,34.45086309523779,36.82586309523776,42.97592261904708,44.55866071428515,50.41369047618974,52.45654761904685,NA,NA,NA,NA,57.24711309523724,12
WHY_LATAM,EFA,Z_ABS,matrix_32_z_abs,7,17.394196428570975,31.215952380952004,42.932678571428234,51.040535714285234,58.85476190476122,61.05839285714214,62.66047619047545,66.18529761904684,NA,NA,NA,NA,69.60809523809439,12
WHY_LATAM,EFA,Z_ABS,matrix_32_z_abs,8,17.943988095237582,33.747559523808505,49.32220238095097,58.325684523808015,66.54520833333164,70.47193452380776,72.52622023809344,74.8802083333315,NA,NA,NA,NA,79.7268749999981,12
WHY_LATAM,EFA,Z_ABS,matrix_32_z_abs,9,18.611458333332752,36.34747023809364,56.108005952378065,66.83994047618762,76.47354166666376,80.24416666666367,82.4266369047589,84.86925595237788,6,9,12,NA,90.33386904761592,12
WHY_LATAM,EFA,Z_ABS,matrix_32_z_abs,10,19.78041666666597,39.094345238093325,64.15163690475904,75.4754761904734,85.09779761904478,87.92127976190189,89.35053571428283,91.30973214285424,5,5,8,11,95.6869047619018,12
