analysis_sample,variable,category,mean_n,sd_n,mean_total_n,sd_total_n,mean_prop,sd_prop,n_bootstraps
WHY_LATAM,source_survey,Investment_Arquetypes_2022,608,0,608,0,1,0,1000
COMPLETE,subsample,RENOVISOR,611.641,9.484939803872402,1608,0,0.38037375621890546,0.0058985944053932746,1000
COMPLETE,subsample,WHY_LATAM,608,0,1608,0,0.3781094527363184,0,1000
COMPLETE,subsample,DIEGO,249.936,11.36992432600935,1608,0,0.1554328358208955,0.007070848461448602,1000
COMPLETE,subsample,WHY_EUROPE,138.423,10.385756348717935,1608,0,0.0860839552238806,0.00645880369945145,1000
EUROPE,subsample,RENOVISOR,611.641,9.484939803872402,1000,0,0.611641,0.009484939803872385,1000
EUROPE,subsample,DIEGO,249.936,11.36992432600935,1000,0,0.249936,0.011369924326009358,1000
EUROPE,subsample,WHY_EUROPE,138.423,10.385756348717935,1000,0,0.138423,0.010385756348717929,1000
LATAM,subsample,WHY_LATAM,608,0,608,0,1,0,1000
DIEGO,subsample,DIEGO,249.936,11.36992432600935,249.936,11.36992432600935,1,0,1000
RENOVISOR,subsample,RENOVISOR,611.641,9.484939803872402,611.641,9.484939803872402,1,0,1000
WHY_EUROPE,subsample,WHY_EUROPE,138.423,10.385756348717935,138.423,10.385756348717935,1,0,1000
WHY_LATAM,subsample,WHY_LATAM,608,0,608,0,1,0,1000
COMPLETE,target_electoral_group,Missing,608,0,1608,0,0.3781094527363184,0,1000
COMPLETE,target_electoral_group,ABSTENTION,506,0,1608,0,0.31467661691542287,0,1000
COMPLETE,target_electoral_group,EPP,122,0,1608,0,0.07587064676616916,0,1000
COMPLETE,target_electoral_group,SD,98,0,1608,0,0.060945273631840796,0,1000
COMPLETE,target_electoral_group,GREENS_EFA_RENEW,88,0,1608,0,0.05472636815920398,0,1000
COMPLETE,target_electoral_group,PFE_ESN,78,0,1608,0,0.048507462686567165,0,1000
COMPLETE,target_electoral_group,ECR,53,0,1608,0,0.03296019900497513,0,1000
COMPLETE,target_electoral_group,GUE_NGL,32,0,1608,0,0.01990049751243781,0,1000
COMPLETE,target_electoral_group,NI,23,0,1608,0,0.014303482587064677,0,1000
EUROPE,target_electoral_group,ABSTENTION,506,0,1000,0,0.506,0,1000
EUROPE,target_electoral_group,EPP,122,0,1000,0,0.122,0,1000
EUROPE,target_electoral_group,SD,98,0,1000,0,0.098,0,1000
EUROPE,target_electoral_group,GREENS_EFA_RENEW,88,0,1000,0,0.088,0,1000
EUROPE,target_electoral_group,PFE_ESN,78,0,1000,0,0.078,0,1000
EUROPE,target_electoral_group,ECR,53,0,1000,0,0.053,0,1000
EUROPE,target_electoral_group,GUE_NGL,32,0,1000,0,0.032,0,1000
EUROPE,target_electoral_group,NI,23,0,1000,0,0.023,0,1000
LATAM,target_electoral_group,Missing,608,0,608,0,1,0,1000
DIEGO,target_electoral_group,ABSTENTION,249.936,11.36992432600935,249.936,11.36992432600935,1,0,1000
RENOVISOR,target_electoral_group,EPP,122,0,611.641,9.484939803872402,0.1995113451132575,0.003094923857462806,1000
RENOVISOR,target_electoral_group,ABSTENTION,117.641,9.484939803872411,611.641,9.484939803872402,0.19214258618074423,0.012531904799890387,1000
RENOVISOR,target_electoral_group,SD,98,0,611.641,9.484939803872402,0.1602632116483544,0.002486086377306186,1000
RENOVISOR,target_electoral_group,GREENS_EFA_RENEW,88,0,611.641,9.484939803872402,0.14390982270464475,0.002232404093907597,1000
RENOVISOR,target_electoral_group,PFE_ESN,78,0,611.641,9.484939803872402,0.12755643376093512,0.0019787218105090107,1000
RENOVISOR,target_electoral_group,ECR,53,0,611.641,9.484939803872402,0.08667296140166104,0.0013445161020125345,1000
RENOVISOR,target_electoral_group,GUE_NGL,32,0,611.641,9.484939803872402,0.05233084461987082,8.117833068754895e-4,1000
RENOVISOR,target_electoral_group,NI,23,0,611.641,9.484939803872402,0.037612794570532154,5.834692518167595e-4,1000
WHY_EUROPE,target_electoral_group,ABSTENTION,138.423,10.385756348717935,138.423,10.385756348717935,1,0,1000
WHY_LATAM,target_electoral_group,Missing,608,0,608,0,1,0,1000
COMPLETE,target_sample_type,LATAM_INCOME_BOOTSTRAP,608,0,1608,0,0.3781094527363184,0,1000
COMPLETE,target_sample_type,abstention,506,0,1608,0,0.31467661691542287,0,1000
COMPLETE,target_sample_type,voter,494,0,1608,0,0.3072139303482587,0,1000
EUROPE,target_sample_type,abstention,506,0,1000,0,0.506,0,1000
EUROPE,target_sample_type,voter,494,0,1000,0,0.494,0,1000
LATAM,target_sample_type,LATAM_INCOME_BOOTSTRAP,608,0,608,0,1,0,1000
DIEGO,target_sample_type,abstention,249.936,11.36992432600935,249.936,11.36992432600935,1,0,1000
RENOVISOR,target_sample_type,voter,494,0,611.641,9.484939803872402,0.8078574138192558,0.01253190479989039,1000
RENOVISOR,target_sample_type,abstention,117.641,9.484939803872411,611.641,9.484939803872402,0.19214258618074423,0.012531904799890387,1000
WHY_EUROPE,target_sample_type,abstention,138.423,10.385756348717935,138.423,10.385756348717935,1,0,1000
WHY_LATAM,target_sample_type,LATAM_INCOME_BOOTSTRAP,608,0,608,0,1,0,1000
COMPLETE,tenure_model,unknown,1004.08,9.263661015787207,1608,0,0.6244278606965175,0.0057609832187731375,1000
COMPLETE,tenure_model,owner_without_mortgage,227.241,11.994448123435534,1608,0,0.14131902985074626,0.007459233907609149,1000
COMPLETE,tenure_model,rent,203.194,12.28630608919204,1608,0,0.12636442786069652,0.0076407376176567425,1000
COMPLETE,tenure_model,owner_with_mortgage,151.525,10.70242574918963,1608,0,0.09423196517412935,0.006655737406212449,1000
COMPLETE,tenure_model,other,13.97,3.7819840564713334,1608,0,0.008687810945273633,0.0023519801346214776,1000
COMPLETE,tenure_model,family_home,7.638,2.667221413769405,1608,0,0.00475,0.0016587197846824721,1000
COMPLETE,tenure_model,conflict,0.352,0.5851823975808207,1608,0,2.189054726368159e-4,3.6391940148060927e-4,1000
EUROPE,tenure_model,unknown,396.08,9.2636610157872,1000,0,0.39608,0.009263661015787197,1000
EUROPE,tenure_model,owner_without_mortgage,227.241,11.994448123435534,1000,0,0.227241,0.011994448123435518,1000
EUROPE,tenure_model,rent,203.194,12.28630608919204,1000,0,0.203194,0.012286306089192017,1000
EUROPE,tenure_model,owner_with_mortgage,151.525,10.70242574918963,1000,0,0.151525,0.010702425749189627,1000
EUROPE,tenure_model,other,13.97,3.7819840564713334,1000,0,0.01397,0.0037819840564713375,1000
EUROPE,tenure_model,family_home,7.638,2.667221413769405,1000,0,0.007638,0.0026672214137694037,1000
EUROPE,tenure_model,conflict,0.352,0.5851823975808207,1000,0,3.5200000000000005e-4,5.851823975808241e-4,1000
LATAM,tenure_model,unknown,608,0,608,0,1,0,1000
DIEGO,tenure_model,unknown,249.936,11.36992432600935,249.936,11.36992432600935,1,0,1000
RENOVISOR,tenure_model,owner_without_mortgage,227.241,11.994448123435534,611.641,9.484939803872402,0.37155391021684747,0.019303589348987238,1000
RENOVISOR,tenure_model,rent,203.194,12.28630608919204,611.641,9.484939803872402,0.33220087382330454,0.019249509101346263,1000
RENOVISOR,tenure_model,owner_with_mortgage,151.525,10.70242574918963,611.641,9.484939803872402,0.24773638857491412,0.017099686024566102,1000
RENOVISOR,tenure_model,other,13.97,3.7819840564713334,611.641,9.484939803872402,0.022835370365426107,0.006154429750940025,1000
RENOVISOR,tenure_model,unknown,7.721,2.798748290216913,611.641,9.484939803872402,0.012610451680746825,0.004529719912609203,1000
RENOVISOR,tenure_model,family_home,7.638,2.667221413769405,611.641,9.484939803872402,0.012487585712261499,0.004352917734474361,1000
RENOVISOR,tenure_model,conflict,0.352,0.5851823975808207,611.641,9.484939803872402,5.754196264994426e-4,9.57169087203408e-4,1000
WHY_EUROPE,tenure_model,unknown,138.423,10.385756348717935,138.423,10.385756348717935,1,0,1000
WHY_LATAM,tenure_model,unknown,608,0,608,0,1,0,1000
COMPLETE,tenure_tfm_model,unknown,1004.08,9.263661015787207,1608,0,0.6244278606965175,0.0057609832187731375,1000
COMPLETE,tenure_tfm_model,Homeowner without mortgage,227.241,11.994448123435534,1608,0,0.14131902985074626,0.007459233907609149,1000
COMPLETE,tenure_tfm_model,Non-homeowner,224.802,12.764628147021432,1608,0,0.13980223880597015,0.00793820158396854,1000
COMPLETE,tenure_tfm_model,Homeowner with mortgage,151.525,10.70242574918963,1608,0,0.09423196517412935,0.006655737406212449,1000
COMPLETE,tenure_tfm_model,conflict,0.352,0.5851823975808207,1608,0,2.189054726368159e-4,3.6391940148060927e-4,1000
EUROPE,tenure_tfm_model,unknown,396.08,9.2636610157872,1000,0,0.39608,0.009263661015787197,1000
EUROPE,tenure_tfm_model,Homeowner without mortgage,227.241,11.994448123435534,1000,0,0.227241,0.011994448123435518,1000
EUROPE,tenure_tfm_model,Non-homeowner,224.802,12.764628147021432,1000,0,0.224802,0.012764628147021437,1000
EUROPE,tenure_tfm_model,Homeowner with mortgage,151.525,10.70242574918963,1000,0,0.151525,0.010702425749189627,1000
EUROPE,tenure_tfm_model,conflict,0.352,0.5851823975808207,1000,0,3.5200000000000005e-4,5.851823975808241e-4,1000
LATAM,tenure_tfm_model,unknown,608,0,608,0,1,0,1000
DIEGO,tenure_tfm_model,unknown,249.936,11.36992432600935,249.936,11.36992432600935,1,0,1000
RENOVISOR,tenure_tfm_model,Homeowner without mortgage,227.241,11.994448123435534,611.641,9.484939803872402,0.37155391021684747,0.019303589348987238,1000
RENOVISOR,tenure_tfm_model,Non-homeowner,224.802,12.764628147021432,611.641,9.484939803872402,0.36752382990099214,0.01980858102719284,1000
RENOVISOR,tenure_tfm_model,Homeowner with mortgage,151.525,10.70242574918963,611.641,9.484939803872402,0.24773638857491412,0.017099686024566102,1000
RENOVISOR,tenure_tfm_model,unknown,7.721,2.798748290216913,611.641,9.484939803872402,0.012610451680746825,0.004529719912609203,1000
RENOVISOR,tenure_tfm_model,conflict,0.352,0.5851823975808207,611.641,9.484939803872402,5.754196264994426e-4,9.57169087203408e-4,1000
WHY_EUROPE,tenure_tfm_model,unknown,138.423,10.385756348717935,138.423,10.385756348717935,1,0,1000
WHY_LATAM,tenure_tfm_model,unknown,608,0,608,0,1,0,1000
COMPLETE,usable_for_clustering,TRUE,1608,0,1608,0,1,0,1000
EUROPE,usable_for_clustering,TRUE,1000,0,1000,0,1,0,1000
LATAM,usable_for_clustering,TRUE,608,0,608,0,1,0,1000
DIEGO,usable_for_clustering,TRUE,249.936,11.36992432600935,249.936,11.36992432600935,1,0,1000
RENOVISOR,usable_for_clustering,TRUE,611.641,9.484939803872402,611.641,9.484939803872402,1,0,1000
WHY_EUROPE,usable_for_clustering,TRUE,138.423,10.385756348717935,138.423,10.385756348717935,1,0,1000
WHY_LATAM,usable_for_clustering,TRUE,608,0,608,0,1,0,1000
COMPLETE,usable_for_main_analysis,TRUE,1608,0,1608,0,1,0,1000
EUROPE,usable_for_main_analysis,TRUE,1000,0,1000,0,1,0,1000
LATAM,usable_for_main_analysis,TRUE,608,0,608,0,1,0,1000
DIEGO,usable_for_main_analysis,TRUE,249.936,11.36992432600935,249.936,11.36992432600935,1,0,1000
RENOVISOR,usable_for_main_analysis,TRUE,611.641,9.484939803872402,611.641,9.484939803872402,1,0,1000
WHY_EUROPE,usable_for_main_analysis,TRUE,138.423,10.385756348717935,138.423,10.385756348717935,1,0,1000
WHY_LATAM,usable_for_main_analysis,TRUE,608,0,608,0,1,0,1000
COMPLETE,vote_status_declared,unknown,1004.001,9.268597839258431,1608,0,0.6243787313432836,0.00576405338262339,1000
COMPLETE,vote_status_declared,uncertain,310.055,10.93432826169648,1608,0,0.1928202736318408,0.006799955386627178,1000
COMPLETE,vote_status_declared,voter,273.885,10.499238496624846,1608,0,0.17032649253731344,0.006529377174517928,1000
COMPLETE,vote_status_declared,abstainer,18.191,4.089161312572574,1608,0,0.011312810945273631,0.002543010766525233,1000
COMPLETE,vote_status_declared,conflict,1.868,1.3499623692527103,1608,0,0.0011616915422885572,8.395288365999425e-4,1000
EUROPE,vote_status_declared,unknown,396.001,9.268597839258431,1000,0,0.396001,0.009268597839258395,1000
EUROPE,vote_status_declared,uncertain,310.055,10.93432826169648,1000,0,0.310055,0.010934328261696498,1000
EUROPE,vote_status_declared,voter,273.885,10.499238496624846,1000,0,0.273885,0.01049923849662483,1000
EUROPE,vote_status_declared,abstainer,18.191,4.089161312572574,1000,0,0.018191,0.004089161312572573,1000
EUROPE,vote_status_declared,conflict,1.868,1.3499623692527103,1000,0,0.001868,0.0013499623692527132,1000
LATAM,vote_status_declared,unknown,608,0,608,0,1,0,1000
DIEGO,vote_status_declared,unknown,249.936,11.36992432600935,249.936,11.36992432600935,1,0,1000
RENOVISOR,vote_status_declared,uncertain,310.055,10.93432826169648,611.641,9.484939803872402,0.5069395416312484,0.01659154863685513,1000
RENOVISOR,vote_status_declared,voter,273.885,10.499238496624846,611.641,9.484939803872402,0.447818803590033,0.01660420422653984,1000
RENOVISOR,vote_status_declared,abstainer,18.191,4.089161312572574,611.641,9.484939803872402,0.02970806215872057,0.006509993532477814,1000
RENOVISOR,vote_status_declared,unknown,7.642,2.825919641784219,611.641,9.484939803872402,0.012481179930353501,0.004571097081256936,1000
RENOVISOR,vote_status_declared,conflict,1.868,1.3499623692527103,611.641,9.484939803872402,0.0030524126896445017,0.002203359279477555,1000
WHY_EUROPE,vote_status_declared,unknown,138.423,10.385756348717935,138.423,10.385756348717935,1,0,1000
WHY_LATAM,vote_status_declared,unknown,608,0,608,0,1,0,1000
COMPLETE,voted_observed,Missing,1315.924,11.172871477693537,1608,0,0.8183606965174129,0.006948303157769598,1000
COMPLETE,voted_observed,1,273.885,10.499238496624846,1608,0,0.17032649253731344,0.006529377174517928,1000
COMPLETE,voted_observed,0,18.191,4.089161312572574,1608,0,0.011312810945273631,0.002543010766525233,1000
EUROPE,voted_observed,Missing,707.924,11.172871477693537,1000,0,0.707924,0.011172871477693493,1000
EUROPE,voted_observed,1,273.885,10.499238496624846,1000,0,0.273885,0.01049923849662483,1000
EUROPE,voted_observed,0,18.191,4.089161312572574,1000,0,0.018191,0.004089161312572573,1000
LATAM,voted_observed,Missing,608,0,608,0,1,0,1000
DIEGO,voted_observed,Missing,249.936,11.36992432600935,249.936,11.36992432600935,1,0,1000
RENOVISOR,voted_observed,Missing,319.565,11.306175507420908,611.641,9.484939803872402,0.5224731342512464,0.016687994730107288,1000
RENOVISOR,voted_observed,1,273.885,10.499238496624846,611.641,9.484939803872402,0.447818803590033,0.01660420422653984,1000
RENOVISOR,voted_observed,0,18.191,4.089161312572574,611.641,9.484939803872402,0.02970806215872057,0.006509993532477814,1000
WHY_EUROPE,voted_observed,Missing,138.423,10.385756348717935,138.423,10.385756348717935,1,0,1000
WHY_LATAM,voted_observed,Missing,608,0,608,0,1,0,1000
