analysis_sample,bootstrap_id,variable,category,n,total_n,prop
COMPLETE,49,self_classification_archetype_model,Fearful,77,613,0.12561174551386622
COMPLETE,49,self_classification_archetype_model,Homo economicus,176,613,0.28711256117455136
COMPLETE,49,self_classification_archetype_model,Influencer,31,613,0.05057096247960848
COMPLETE,49,self_classification_archetype_model,None,12,613,0.01957585644371941
COMPLETE,49,self_classification_archetype_model,Stubborn,40,613,0.06525285481239804
COMPLETE,49,self_classification_archetype_model,Uninterested,15,613,0.024469820554649267
COMPLETE,50,self_classification_archetype_model,Activist,65,609,0.10673234811165845
COMPLETE,50,self_classification_archetype_model,Careful,170,609,0.2791461412151067
COMPLETE,50,self_classification_archetype_model,Early adopter,3,609,0.0049261083743842365
COMPLETE,50,self_classification_archetype_model,Fearful,96,609,0.15763546798029557
COMPLETE,50,self_classification_archetype_model,Homo economicus,186,609,0.3054187192118227
COMPLETE,50,self_classification_archetype_model,Influencer,27,609,0.04433497536945813
COMPLETE,50,self_classification_archetype_model,None,9,609,0.014778325123152709
COMPLETE,50,self_classification_archetype_model,Stubborn,35,609,0.05747126436781609
COMPLETE,50,self_classification_archetype_model,Uninterested,18,609,0.029556650246305417
COMPLETE,51,self_classification_archetype_model,Activist,99,605,0.16363636363636364
COMPLETE,51,self_classification_archetype_model,Careful,160,605,0.2644628099173554
COMPLETE,51,self_classification_archetype_model,Early adopter,6,605,0.009917355371900827
COMPLETE,51,self_classification_archetype_model,Fearful,74,605,0.12231404958677686
COMPLETE,51,self_classification_archetype_model,Homo economicus,186,605,0.3074380165289256
COMPLETE,51,self_classification_archetype_model,Influencer,29,605,0.047933884297520664
COMPLETE,51,self_classification_archetype_model,None,13,605,0.021487603305785124
COMPLETE,51,self_classification_archetype_model,Stubborn,28,605,0.04628099173553719
COMPLETE,51,self_classification_archetype_model,Uninterested,10,605,0.01652892561983471
COMPLETE,52,self_classification_archetype_model,Activist,79,596,0.1325503355704698
COMPLETE,52,self_classification_archetype_model,Careful,163,596,0.27348993288590606
COMPLETE,52,self_classification_archetype_model,Early adopter,4,596,0.006711409395973154
COMPLETE,52,self_classification_archetype_model,Fearful,93,596,0.15604026845637584
COMPLETE,52,self_classification_archetype_model,Homo economicus,174,596,0.29194630872483224
COMPLETE,52,self_classification_archetype_model,Influencer,26,596,0.0436241610738255
COMPLETE,52,self_classification_archetype_model,None,12,596,0.020134228187919462
COMPLETE,52,self_classification_archetype_model,Stubborn,29,596,0.04865771812080537
COMPLETE,52,self_classification_archetype_model,Uninterested,16,596,0.026845637583892617
COMPLETE,53,self_classification_archetype_model,Activist,83,595,0.13949579831932774
COMPLETE,53,self_classification_archetype_model,Careful,167,595,0.280672268907563
COMPLETE,53,self_classification_archetype_model,Early adopter,8,595,0.013445378151260505
COMPLETE,53,self_classification_archetype_model,Fearful,86,595,0.14453781512605043
COMPLETE,53,self_classification_archetype_model,Homo economicus,168,595,0.2823529411764706
COMPLETE,53,self_classification_archetype_model,Influencer,23,595,0.03865546218487395
COMPLETE,53,self_classification_archetype_model,None,10,595,0.01680672268907563
COMPLETE,53,self_classification_archetype_model,Stubborn,37,595,0.06218487394957983
COMPLETE,53,self_classification_archetype_model,Uninterested,13,595,0.021848739495798318
COMPLETE,54,self_classification_archetype_model,Activist,63,593,0.10623946037099494
COMPLETE,54,self_classification_archetype_model,Careful,168,593,0.28330522765598654
COMPLETE,54,self_classification_archetype_model,Early adopter,6,593,0.01011804384485666
COMPLETE,54,self_classification_archetype_model,Fearful,90,593,0.15177065767284992
COMPLETE,54,self_classification_archetype_model,Homo economicus,166,593,0.2799325463743676
COMPLETE,54,self_classification_archetype_model,Influencer,32,593,0.05396290050590219
COMPLETE,54,self_classification_archetype_model,None,13,593,0.021922428330522766
COMPLETE,54,self_classification_archetype_model,Stubborn,33,593,0.05564924114671164
COMPLETE,54,self_classification_archetype_model,Uninterested,22,593,0.03709949409780776
COMPLETE,55,self_classification_archetype_model,Activist,69,600,0.115
COMPLETE,55,self_classification_archetype_model,Careful,182,600,0.30333333333333334
COMPLETE,55,self_classification_archetype_model,Early adopter,8,600,0.013333333333333334
COMPLETE,55,self_classification_archetype_model,Fearful,75,600,0.125
COMPLETE,55,self_classification_archetype_model,Homo economicus,171,600,0.285
COMPLETE,55,self_classification_archetype_model,Influencer,24,600,0.04
COMPLETE,55,self_classification_archetype_model,None,17,600,0.028333333333333332
COMPLETE,55,self_classification_archetype_model,Stubborn,40,600,0.06666666666666667
COMPLETE,55,self_classification_archetype_model,Uninterested,14,600,0.023333333333333334
COMPLETE,56,self_classification_archetype_model,Activist,49,600,0.08166666666666667
COMPLETE,56,self_classification_archetype_model,Careful,191,600,0.31833333333333336
COMPLETE,56,self_classification_archetype_model,Early adopter,4,600,0.006666666666666667
COMPLETE,56,self_classification_archetype_model,Fearful,93,600,0.155
COMPLETE,56,self_classification_archetype_model,Homo economicus,159,600,0.265
COMPLETE,56,self_classification_archetype_model,Influencer,35,600,0.058333333333333334
COMPLETE,56,self_classification_archetype_model,None,9,600,0.015
COMPLETE,56,self_classification_archetype_model,Stubborn,41,600,0.06833333333333333
COMPLETE,56,self_classification_archetype_model,Uninterested,19,600,0.03166666666666667
COMPLETE,57,self_classification_archetype_model,Activist,65,602,0.1079734219269103
COMPLETE,57,self_classification_archetype_model,Careful,167,602,0.27740863787375414
COMPLETE,57,self_classification_archetype_model,Early adopter,8,602,0.013289036544850499
COMPLETE,57,self_classification_archetype_model,Fearful,83,602,0.1378737541528239
COMPLETE,57,self_classification_archetype_model,Homo economicus,164,602,0.2724252491694352
COMPLETE,57,self_classification_archetype_model,Influencer,43,602,0.07142857142857142
COMPLETE,57,self_classification_archetype_model,None,10,602,0.016611295681063124
COMPLETE,57,self_classification_archetype_model,Stubborn,43,602,0.07142857142857142
COMPLETE,57,self_classification_archetype_model,Uninterested,19,602,0.03156146179401993
COMPLETE,58,self_classification_archetype_model,Activist,65,608,0.1069078947368421
COMPLETE,58,self_classification_archetype_model,Careful,174,608,0.28618421052631576
COMPLETE,58,self_classification_archetype_model,Early adopter,4,608,0.006578947368421052
COMPLETE,58,self_classification_archetype_model,Fearful,94,608,0.15460526315789475
COMPLETE,58,self_classification_archetype_model,Homo economicus,176,608,0.2894736842105263
COMPLETE,58,self_classification_archetype_model,Influencer,34,608,0.05592105263157895
COMPLETE,58,self_classification_archetype_model,None,16,608,0.02631578947368421
COMPLETE,58,self_classification_archetype_model,Stubborn,33,608,0.054276315789473686
COMPLETE,58,self_classification_archetype_model,Uninterested,12,608,0.019736842105263157
COMPLETE,59,self_classification_archetype_model,Activist,66,608,0.10855263157894737
COMPLETE,59,self_classification_archetype_model,Careful,170,608,0.27960526315789475
COMPLETE,59,self_classification_archetype_model,Early adopter,6,608,0.009868421052631578
COMPLETE,59,self_classification_archetype_model,Fearful,91,608,0.14967105263157895
COMPLETE,59,self_classification_archetype_model,Homo economicus,181,608,0.29769736842105265
COMPLETE,59,self_classification_archetype_model,Influencer,33,608,0.054276315789473686
COMPLETE,59,self_classification_archetype_model,None,13,608,0.02138157894736842
COMPLETE,59,self_classification_archetype_model,Stubborn,35,608,0.05756578947368421
