bootstrap_id,variable,category,n,total_n,prop
31,self_classification_archetype_model,Careful,195,641,0.3042121684867395
31,self_classification_archetype_model,Early adopter,8,641,0.0124804992199688
31,self_classification_archetype_model,Fearful,93,641,0.14508580343213728
31,self_classification_archetype_model,Homo economicus,181,641,0.2823712948517941
31,self_classification_archetype_model,Influencer,17,641,0.026521060842433698
31,self_classification_archetype_model,None,18,641,0.028081123244929798
31,self_classification_archetype_model,Stubborn,45,641,0.07020280811232449
31,self_classification_archetype_model,Uninterested,17,641,0.026521060842433698
32,self_classification_archetype_model,Activist,83,605,0.1371900826446281
32,self_classification_archetype_model,Careful,177,605,0.29256198347107437
32,self_classification_archetype_model,Early adopter,3,605,0.0049586776859504135
32,self_classification_archetype_model,Fearful,81,605,0.13388429752066117
32,self_classification_archetype_model,Homo economicus,178,605,0.29421487603305785
32,self_classification_archetype_model,Influencer,19,605,0.03140495867768595
32,self_classification_archetype_model,None,13,605,0.021487603305785124
32,self_classification_archetype_model,Stubborn,39,605,0.06446280991735537
32,self_classification_archetype_model,Uninterested,12,605,0.019834710743801654
33,self_classification_archetype_model,Activist,61,613,0.09951060358890701
33,self_classification_archetype_model,Careful,173,613,0.2822185970636215
33,self_classification_archetype_model,Early adopter,7,613,0.011419249592169658
33,self_classification_archetype_model,Fearful,106,613,0.1729200652528548
33,self_classification_archetype_model,Homo economicus,167,613,0.2724306688417618
33,self_classification_archetype_model,Influencer,24,613,0.03915171288743882
33,self_classification_archetype_model,None,18,613,0.02936378466557912
33,self_classification_archetype_model,Stubborn,35,613,0.057096247960848286
33,self_classification_archetype_model,Uninterested,22,613,0.03588907014681892
34,self_classification_archetype_model,Activist,74,623,0.1187800963081862
34,self_classification_archetype_model,Careful,193,623,0.3097913322632424
34,self_classification_archetype_model,Early adopter,9,623,0.014446227929373997
34,self_classification_archetype_model,Fearful,86,623,0.13804173354735153
34,self_classification_archetype_model,Homo economicus,167,623,0.2680577849117175
34,self_classification_archetype_model,Influencer,20,623,0.03210272873194221
34,self_classification_archetype_model,None,15,623,0.024077046548956663
34,self_classification_archetype_model,Stubborn,45,623,0.07223113964686999
34,self_classification_archetype_model,Uninterested,14,623,0.02247191011235955
35,self_classification_archetype_model,Activist,70,611,0.11456628477905073
35,self_classification_archetype_model,Careful,179,611,0.29296235679214405
35,self_classification_archetype_model,Early adopter,2,611,0.0032733224222585926
35,self_classification_archetype_model,Fearful,79,611,0.12929623567921442
35,self_classification_archetype_model,Homo economicus,181,611,0.29623567921440264
35,self_classification_archetype_model,Influencer,28,611,0.04582651391162029
35,self_classification_archetype_model,None,18,611,0.029459901800327332
35,self_classification_archetype_model,Stubborn,43,611,0.07037643207855974
35,self_classification_archetype_model,Uninterested,11,611,0.01800327332242226
36,self_classification_archetype_model,Activist,79,615,0.12845528455284552
36,self_classification_archetype_model,Careful,196,615,0.31869918699186994
36,self_classification_archetype_model,Early adopter,10,615,0.016260162601626018
36,self_classification_archetype_model,Fearful,82,615,0.13333333333333333
36,self_classification_archetype_model,Homo economicus,159,615,0.25853658536585367
36,self_classification_archetype_model,Influencer,32,615,0.05203252032520325
36,self_classification_archetype_model,None,14,615,0.022764227642276424
