bootstrap_id,variable,category,n,total_n,prop
236,dataset_source,rv,641,1000,0.641
236,dataset_source,why,140,1000,0.14
237,dataset_source,diego,233,1000,0.233
237,dataset_source,rv,615,1000,0.615
237,dataset_source,why,152,1000,0.152
238,dataset_source,diego,210,1000,0.21
238,dataset_source,rv,645,1000,0.645
238,dataset_source,why,145,1000,0.145
239,dataset_source,diego,245,1000,0.245
239,dataset_source,rv,643,1000,0.643
239,dataset_source,why,112,1000,0.112
240,dataset_source,diego,229,1000,0.229
240,dataset_source,rv,634,1000,0.634
240,dataset_source,why,137,1000,0.137
241,dataset_source,diego,223,1000,0.223
241,dataset_source,rv,644,1000,0.644
241,dataset_source,why,133,1000,0.133
242,dataset_source,diego,234,1000,0.234
242,dataset_source,rv,635,1000,0.635
242,dataset_source,why,131,1000,0.131
243,dataset_source,diego,252,1000,0.252
243,dataset_source,rv,612,1000,0.612
243,dataset_source,why,136,1000,0.136
244,dataset_source,diego,221,1000,0.221
244,dataset_source,rv,637,1000,0.637
244,dataset_source,why,142,1000,0.142
245,dataset_source,diego,241,1000,0.241
245,dataset_source,rv,625,1000,0.625
245,dataset_source,why,134,1000,0.134
246,dataset_source,diego,214,1000,0.214
246,dataset_source,rv,644,1000,0.644
246,dataset_source,why,142,1000,0.142
247,dataset_source,diego,228,1000,0.228
247,dataset_source,rv,615,1000,0.615
247,dataset_source,why,157,1000,0.157
248,dataset_source,diego,221,1000,0.221
248,dataset_source,rv,637,1000,0.637
248,dataset_source,why,142,1000,0.142
249,dataset_source,diego,218,1000,0.218
249,dataset_source,rv,635,1000,0.635
249,dataset_source,why,147,1000,0.147
250,dataset_source,diego,250,1000,0.25
250,dataset_source,rv,626,1000,0.626
250,dataset_source,why,124,1000,0.124
251,dataset_source,diego,234,1000,0.234
251,dataset_source,rv,640,1000,0.64
251,dataset_source,why,126,1000,0.126
252,dataset_source,diego,251,1000,0.251
252,dataset_source,rv,639,1000,0.639
252,dataset_source,why,110,1000,0.11
253,dataset_source,diego,215,1000,0.215
253,dataset_source,rv,645,1000,0.645
253,dataset_source,why,140,1000,0.14
254,dataset_source,diego,242,1000,0.242
254,dataset_source,rv,620,1000,0.62
254,dataset_source,why,138,1000,0.138
255,dataset_source,diego,231,1000,0.231
255,dataset_source,rv,631,1000,0.631
255,dataset_source,why,138,1000,0.138
256,dataset_source,diego,238,1000,0.238
256,dataset_source,rv,635,1000,0.635
256,dataset_source,why,127,1000,0.127
257,dataset_source,diego,240,1000,0.24
257,dataset_source,rv,622,1000,0.622
257,dataset_source,why,138,1000,0.138
258,dataset_source,diego,223,1000,0.223
258,dataset_source,rv,630,1000,0.63
258,dataset_source,why,147,1000,0.147
259,dataset_source,diego,233,1000,0.233
259,dataset_source,rv,646,1000,0.646
259,dataset_source,why,121,1000,0.121
260,dataset_source,diego,246,1000,0.246
260,dataset_source,rv,631,1000,0.631
260,dataset_source,why,123,1000,0.123
261,dataset_source,diego,240,1000,0.24
261,dataset_source,rv,633,1000,0.633
261,dataset_source,why,127,1000,0.127
262,dataset_source,diego,245,1000,0.245
262,dataset_source,rv,624,1000,0.624
262,dataset_source,why,131,1000,0.131
263,dataset_source,diego,231,1000,0.231
263,dataset_source,rv,641,1000,0.641
263,dataset_source,why,128,1000,0.128
264,dataset_source,diego,229,1000,0.229
264,dataset_source,rv,628,1000,0.628
264,dataset_source,why,143,1000,0.143
265,dataset_source,diego,236,1000,0.236
265,dataset_source,rv,628,1000,0.628
265,dataset_source,why,136,1000,0.136
266,dataset_source,diego,230,1000,0.23
266,dataset_source,rv,636,1000,0.636
266,dataset_source,why,134,1000,0.134
267,dataset_source,diego,230,1000,0.23
267,dataset_source,rv,639,1000,0.639
267,dataset_source,why,131,1000,0.131
268,dataset_source,diego,226,1000,0.226
268,dataset_source,rv,639,1000,0.639
268,dataset_source,why,135,1000,0.135
269,dataset_source,diego,233,1000,0.233
269,dataset_source,rv,643,1000,0.643
269,dataset_source,why,124,1000,0.124
270,dataset_source,diego,225,1000,0.225
270,dataset_source,rv,638,1000,0.638
270,dataset_source,why,137,1000,0.137
271,dataset_source,diego,244,1000,0.244
271,dataset_source,rv,628,1000,0.628
271,dataset_source,why,128,1000,0.128
272,dataset_source,diego,227,1000,0.227
272,dataset_source,rv,642,1000,0.642
272,dataset_source,why,131,1000,0.131
273,dataset_source,diego,245,1000,0.245
273,dataset_source,rv,623,1000,0.623
273,dataset_source,why,132,1000,0.132
274,dataset_source,diego,249,1000,0.249
274,dataset_source,rv,640,1000,0.64
274,dataset_source,why,111,1000,0.111
275,dataset_source,diego,236,1000,0.236
275,dataset_source,rv,635,1000,0.635
275,dataset_source,why,129,1000,0.129
276,dataset_source,diego,225,1000,0.225
276,dataset_source,rv,638,1000,0.638
276,dataset_source,why,137,1000,0.137
277,dataset_source,diego,235,1000,0.235
277,dataset_source,rv,640,1000,0.64
277,dataset_source,why,125,1000,0.125
278,dataset_source,diego,224,1000,0.224
278,dataset_source,rv,640,1000,0.64
278,dataset_source,why,136,1000,0.136
279,dataset_source,diego,228,1000,0.228
279,dataset_source,rv,644,1000,0.644
279,dataset_source,why,128,1000,0.128
280,dataset_source,diego,235,1000,0.235
280,dataset_source,rv,628,1000,0.628
280,dataset_source,why,137,1000,0.137
281,dataset_source,diego,221,1000,0.221
281,dataset_source,rv,640,1000,0.64
281,dataset_source,why,139,1000,0.139
282,dataset_source,diego,226,1000,0.226
282,dataset_source,rv,624,1000,0.624
282,dataset_source,why,150,1000,0.15
283,dataset_source,diego,241,1000,0.241
283,dataset_source,rv,621,1000,0.621
283,dataset_source,why,138,1000,0.138
284,dataset_source,diego,244,1000,0.244
284,dataset_source,rv,625,1000,0.625
284,dataset_source,why,131,1000,0.131
285,dataset_source,diego,242,1000,0.242
285,dataset_source,rv,622,1000,0.622
285,dataset_source,why,136,1000,0.136
286,dataset_source,diego,231,1000,0.231
286,dataset_source,rv,648,1000,0.648
286,dataset_source,why,121,1000,0.121
287,dataset_source,diego,232,1000,0.232
287,dataset_source,rv,636,1000,0.636
287,dataset_source,why,132,1000,0.132
288,dataset_source,diego,224,1000,0.224
288,dataset_source,rv,631,1000,0.631
288,dataset_source,why,145,1000,0.145
289,dataset_source,diego,237,1000,0.237
289,dataset_source,rv,632,1000,0.632
289,dataset_source,why,131,1000,0.131
290,dataset_source,diego,227,1000,0.227
290,dataset_source,rv,636,1000,0.636
290,dataset_source,why,137,1000,0.137
291,dataset_source,diego,255,1000,0.255
291,dataset_source,rv,620,1000,0.62
291,dataset_source,why,125,1000,0.125
292,dataset_source,diego,235,1000,0.235
292,dataset_source,rv,635,1000,0.635
292,dataset_source,why,130,1000,0.13
293,dataset_source,diego,222,1000,0.222
293,dataset_source,rv,634,1000,0.634
293,dataset_source,why,144,1000,0.144
294,dataset_source,diego,233,1000,0.233
294,dataset_source,rv,637,1000,0.637
294,dataset_source,why,130,1000,0.13
295,dataset_source,diego,249,1000,0.249
295,dataset_source,rv,625,1000,0.625
295,dataset_source,why,126,1000,0.126
296,dataset_source,diego,230,1000,0.23
296,dataset_source,rv,620,1000,0.62
296,dataset_source,why,150,1000,0.15
297,dataset_source,diego,224,1000,0.224
297,dataset_source,rv,637,1000,0.637
297,dataset_source,why,139,1000,0.139
298,dataset_source,diego,231,1000,0.231
298,dataset_source,rv,640,1000,0.64
298,dataset_source,why,129,1000,0.129
299,dataset_source,diego,218,1000,0.218
299,dataset_source,rv,644,1000,0.644
299,dataset_source,why,138,1000,0.138
300,dataset_source,diego,217,1000,0.217
300,dataset_source,rv,633,1000,0.633
300,dataset_source,why,150,1000,0.15
301,dataset_source,diego,230,1000,0.23
301,dataset_source,rv,642,1000,0.642
301,dataset_source,why,128,1000,0.128
302,dataset_source,diego,236,1000,0.236
302,dataset_source,rv,629,1000,0.629
302,dataset_source,why,135,1000,0.135
303,dataset_source,diego,233,1000,0.233
303,dataset_source,rv,623,1000,0.623
303,dataset_source,why,144,1000,0.144
304,dataset_source,diego,245,1000,0.245
304,dataset_source,rv,625,1000,0.625
304,dataset_source,why,130,1000,0.13
305,dataset_source,diego,216,1000,0.216
305,dataset_source,rv,658,1000,0.658
305,dataset_source,why,126,1000,0.126
306,dataset_source,diego,228,1000,0.228
306,dataset_source,rv,636,1000,0.636
306,dataset_source,why,136,1000,0.136
307,dataset_source,diego,233,1000,0.233
307,dataset_source,rv,631,1000,0.631
307,dataset_source,why,136,1000,0.136
308,dataset_source,diego,247,1000,0.247
308,dataset_source,rv,623,1000,0.623
308,dataset_source,why,130,1000,0.13
309,dataset_source,diego,217,1000,0.217
309,dataset_source,rv,635,1000,0.635
309,dataset_source,why,148,1000,0.148
310,dataset_source,diego,236,1000,0.236
310,dataset_source,rv,630,1000,0.63
310,dataset_source,why,134,1000,0.134
311,dataset_source,diego,236,1000,0.236
311,dataset_source,rv,632,1000,0.632
311,dataset_source,why,132,1000,0.132
312,dataset_source,diego,238,1000,0.238
312,dataset_source,rv,620,1000,0.62
312,dataset_source,why,142,1000,0.142
313,dataset_source,diego,223,1000,0.223
313,dataset_source,rv,626,1000,0.626
313,dataset_source,why,151,1000,0.151
314,dataset_source,diego,219,1000,0.219
314,dataset_source,rv,637,1000,0.637
314,dataset_source,why,144,1000,0.144
315,dataset_source,diego,235,1000,0.235
315,dataset_source,rv,647,1000,0.647
315,dataset_source,why,118,1000,0.118
316,dataset_source,diego,233,1000,0.233
316,dataset_source,rv,609,1000,0.609
316,dataset_source,why,158,1000,0.158
317,dataset_source,diego,240,1000,0.24
317,dataset_source,rv,637,1000,0.637
317,dataset_source,why,123,1000,0.123
318,dataset_source,diego,237,1000,0.237
318,dataset_source,rv,620,1000,0.62
318,dataset_source,why,143,1000,0.143
319,dataset_source,diego,249,1000,0.249
319,dataset_source,rv,611,1000,0.611
319,dataset_source,why,140,1000,0.14
320,dataset_source,diego,228,1000,0.228
320,dataset_source,rv,632,1000,0.632
320,dataset_source,why,140,1000,0.14
321,dataset_source,diego,247,1000,0.247
321,dataset_source,rv,630,1000,0.63
321,dataset_source,why,123,1000,0.123
322,dataset_source,diego,239,1000,0.239
322,dataset_source,rv,612,1000,0.612
322,dataset_source,why,149,1000,0.149
323,dataset_source,diego,245,1000,0.245
323,dataset_source,rv,622,1000,0.622
323,dataset_source,why,133,1000,0.133
324,dataset_source,diego,226,1000,0.226
324,dataset_source,rv,640,1000,0.64
324,dataset_source,why,134,1000,0.134
325,dataset_source,diego,231,1000,0.231
325,dataset_source,rv,653,1000,0.653
325,dataset_source,why,116,1000,0.116
326,dataset_source,diego,231,1000,0.231
326,dataset_source,rv,627,1000,0.627
326,dataset_source,why,142,1000,0.142
327,dataset_source,diego,245,1000,0.245
327,dataset_source,rv,617,1000,0.617
327,dataset_source,why,138,1000,0.138
328,dataset_source,diego,222,1000,0.222
328,dataset_source,rv,638,1000,0.638
328,dataset_source,why,140,1000,0.14
329,dataset_source,diego,235,1000,0.235
329,dataset_source,rv,620,1000,0.62
329,dataset_source,why,145,1000,0.145
330,dataset_source,diego,249,1000,0.249
330,dataset_source,rv,625,1000,0.625
330,dataset_source,why,126,1000,0.126
331,dataset_source,diego,228,1000,0.228
331,dataset_source,rv,633,1000,0.633
331,dataset_source,why,139,1000,0.139
332,dataset_source,diego,222,1000,0.222
332,dataset_source,rv,633,1000,0.633
332,dataset_source,why,145,1000,0.145
333,dataset_source,diego,225,1000,0.225
333,dataset_source,rv,626,1000,0.626
333,dataset_source,why,149,1000,0.149
334,dataset_source,diego,238,1000,0.238
334,dataset_source,rv,624,1000,0.624
334,dataset_source,why,138,1000,0.138
335,dataset_source,diego,235,1000,0.235
335,dataset_source,rv,653,1000,0.653
335,dataset_source,why,112,1000,0.112
336,dataset_source,diego,242,1000,0.242
336,dataset_source,rv,624,1000,0.624
336,dataset_source,why,134,1000,0.134
337,dataset_source,diego,238,1000,0.238
337,dataset_source,rv,628,1000,0.628
337,dataset_source,why,134,1000,0.134
338,dataset_source,diego,223,1000,0.223
338,dataset_source,rv,647,1000,0.647
338,dataset_source,why,130,1000,0.13
339,dataset_source,diego,237,1000,0.237
339,dataset_source,rv,631,1000,0.631
339,dataset_source,why,132,1000,0.132
340,dataset_source,diego,232,1000,0.232
340,dataset_source,rv,644,1000,0.644
340,dataset_source,why,124,1000,0.124
341,dataset_source,diego,241,1000,0.241
341,dataset_source,rv,620,1000,0.62
341,dataset_source,why,139,1000,0.139
342,dataset_source,diego,238,1000,0.238
342,dataset_source,rv,619,1000,0.619
342,dataset_source,why,143,1000,0.143
343,dataset_source,diego,240,1000,0.24
343,dataset_source,rv,619,1000,0.619
343,dataset_source,why,141,1000,0.141
344,dataset_source,diego,226,1000,0.226
344,dataset_source,rv,651,1000,0.651
344,dataset_source,why,123,1000,0.123
345,dataset_source,diego,231,1000,0.231
345,dataset_source,rv,625,1000,0.625
345,dataset_source,why,144,1000,0.144
346,dataset_source,diego,234,1000,0.234
346,dataset_source,rv,631,1000,0.631
346,dataset_source,why,135,1000,0.135
347,dataset_source,diego,239,1000,0.239
347,dataset_source,rv,623,1000,0.623
347,dataset_source,why,138,1000,0.138
348,dataset_source,diego,229,1000,0.229
348,dataset_source,rv,628,1000,0.628
348,dataset_source,why,143,1000,0.143
349,dataset_source,diego,197,1000,0.197
349,dataset_source,rv,655,1000,0.655
349,dataset_source,why,148,1000,0.148
350,dataset_source,diego,238,1000,0.238
350,dataset_source,rv,633,1000,0.633
350,dataset_source,why,129,1000,0.129
351,dataset_source,diego,229,1000,0.229
351,dataset_source,rv,631,1000,0.631
351,dataset_source,why,140,1000,0.14
352,dataset_source,diego,251,1000,0.251
352,dataset_source,rv,616,1000,0.616
352,dataset_source,why,133,1000,0.133
353,dataset_source,diego,218,1000,0.218
353,dataset_source,rv,634,1000,0.634
353,dataset_source,why,148,1000,0.148
354,dataset_source,diego,214,1000,0.214
354,dataset_source,rv,640,1000,0.64
354,dataset_source,why,146,1000,0.146
355,dataset_source,diego,242,1000,0.242
355,dataset_source,rv,634,1000,0.634
355,dataset_source,why,124,1000,0.124
356,dataset_source,diego,228,1000,0.228
356,dataset_source,rv,635,1000,0.635
356,dataset_source,why,137,1000,0.137
357,dataset_source,diego,233,1000,0.233
357,dataset_source,rv,628,1000,0.628
357,dataset_source,why,139,1000,0.139
358,dataset_source,diego,220,1000,0.22
358,dataset_source,rv,640,1000,0.64
358,dataset_source,why,140,1000,0.14
359,dataset_source,diego,217,1000,0.217
359,dataset_source,rv,653,1000,0.653
359,dataset_source,why,130,1000,0.13
360,dataset_source,diego,216,1000,0.216
360,dataset_source,rv,643,1000,0.643
360,dataset_source,why,141,1000,0.141
361,dataset_source,diego,232,1000,0.232
361,dataset_source,rv,644,1000,0.644
361,dataset_source,why,124,1000,0.124
362,dataset_source,diego,231,1000,0.231
362,dataset_source,rv,642,1000,0.642
362,dataset_source,why,127,1000,0.127
363,dataset_source,diego,239,1000,0.239
363,dataset_source,rv,617,1000,0.617
363,dataset_source,why,144,1000,0.144
364,dataset_source,diego,219,1000,0.219
364,dataset_source,rv,630,1000,0.63
364,dataset_source,why,151,1000,0.151
365,dataset_source,diego,231,1000,0.231
365,dataset_source,rv,633,1000,0.633
365,dataset_source,why,136,1000,0.136
366,dataset_source,diego,234,1000,0.234
366,dataset_source,rv,624,1000,0.624
366,dataset_source,why,142,1000,0.142
367,dataset_source,diego,220,1000,0.22
367,dataset_source,rv,636,1000,0.636
367,dataset_source,why,144,1000,0.144
368,dataset_source,diego,242,1000,0.242
368,dataset_source,rv,624,1000,0.624
368,dataset_source,why,134,1000,0.134
369,dataset_source,diego,231,1000,0.231
369,dataset_source,rv,622,1000,0.622
369,dataset_source,why,147,1000,0.147
370,dataset_source,diego,224,1000,0.224
370,dataset_source,rv,630,1000,0.63
370,dataset_source,why,146,1000,0.146
371,dataset_source,diego,233,1000,0.233
371,dataset_source,rv,653,1000,0.653
371,dataset_source,why,114,1000,0.114
372,dataset_source,diego,217,1000,0.217
372,dataset_source,rv,656,1000,0.656
372,dataset_source,why,127,1000,0.127
373,dataset_source,diego,227,1000,0.227
373,dataset_source,rv,624,1000,0.624
373,dataset_source,why,149,1000,0.149
374,dataset_source,diego,227,1000,0.227
374,dataset_source,rv,631,1000,0.631
374,dataset_source,why,142,1000,0.142
375,dataset_source,diego,231,1000,0.231
375,dataset_source,rv,622,1000,0.622
375,dataset_source,why,147,1000,0.147
376,dataset_source,diego,249,1000,0.249
376,dataset_source,rv,618,1000,0.618
376,dataset_source,why,133,1000,0.133
377,dataset_source,diego,251,1000,0.251
377,dataset_source,rv,623,1000,0.623
377,dataset_source,why,126,1000,0.126
378,dataset_source,diego,238,1000,0.238
378,dataset_source,rv,622,1000,0.622
378,dataset_source,why,140,1000,0.14
379,dataset_source,diego,219,1000,0.219
379,dataset_source,rv,640,1000,0.64
379,dataset_source,why,141,1000,0.141
380,dataset_source,diego,242,1000,0.242
380,dataset_source,rv,631,1000,0.631
380,dataset_source,why,127,1000,0.127
381,dataset_source,diego,243,1000,0.243
381,dataset_source,rv,627,1000,0.627
381,dataset_source,why,130,1000,0.13
382,dataset_source,diego,253,1000,0.253
382,dataset_source,rv,616,1000,0.616
382,dataset_source,why,131,1000,0.131
383,dataset_source,diego,234,1000,0.234
383,dataset_source,rv,637,1000,0.637
383,dataset_source,why,129,1000,0.129
384,dataset_source,diego,216,1000,0.216
384,dataset_source,rv,649,1000,0.649
384,dataset_source,why,135,1000,0.135
385,dataset_source,diego,228,1000,0.228
385,dataset_source,rv,631,1000,0.631
385,dataset_source,why,141,1000,0.141
386,dataset_source,diego,261,1000,0.261
386,dataset_source,rv,628,1000,0.628
386,dataset_source,why,111,1000,0.111
387,dataset_source,diego,237,1000,0.237
387,dataset_source,rv,628,1000,0.628
387,dataset_source,why,135,1000,0.135
388,dataset_source,diego,245,1000,0.245
388,dataset_source,rv,629,1000,0.629
388,dataset_source,why,126,1000,0.126
389,dataset_source,diego,228,1000,0.228
389,dataset_source,rv,634,1000,0.634
389,dataset_source,why,138,1000,0.138
390,dataset_source,diego,216,1000,0.216
390,dataset_source,rv,648,1000,0.648
390,dataset_source,why,136,1000,0.136
391,dataset_source,diego,249,1000,0.249
391,dataset_source,rv,625,1000,0.625
391,dataset_source,why,126,1000,0.126
392,dataset_source,diego,227,1000,0.227
392,dataset_source,rv,643,1000,0.643
392,dataset_source,why,130,1000,0.13
393,dataset_source,diego,238,1000,0.238
393,dataset_source,rv,632,1000,0.632
393,dataset_source,why,130,1000,0.13
394,dataset_source,diego,221,1000,0.221
394,dataset_source,rv,627,1000,0.627
394,dataset_source,why,152,1000,0.152
395,dataset_source,diego,238,1000,0.238
395,dataset_source,rv,627,1000,0.627
395,dataset_source,why,135,1000,0.135
