term,estimate,std.error,statistic,p.value,coef.type,sample_label,n_participants,boot_id,model_type,formula,is_dimension_term,is_interaction_term,is_archetype_term,is_significant
macro_archetype_5G5_Uninterested:z_POPULARITY,-0.5489981912645501,1.2518003091814343,-0.438566908186455,0.6609753793488312,location,bootstrap,200,1,M2,adoption_stage ~ macro_archetype_5 * (z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING) + (1 | participant_id),FALSE,TRUE,TRUE,FALSE
macro_archetype_5G2_EarlyAdopter_Influencer:z_MEANING,0.9745717560743625,0.6351408903352366,1.534418222640286,0.12492679741651959,location,bootstrap,200,1,M2,adoption_stage ~ macro_archetype_5 * (z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING) + (1 | participant_id),FALSE,TRUE,TRUE,FALSE
macro_archetype_5G3_Fearful_Careful:z_MEANING,-0.8044137692958294,0.6424833428653289,-1.252038326329719,0.2105558987456563,location,bootstrap,200,1,M2,adoption_stage ~ macro_archetype_5 * (z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING) + (1 | participant_id),FALSE,TRUE,TRUE,FALSE
macro_archetype_5G4_HomoEconomicus:z_MEANING,-1.6248296189489901,0.8735313343268634,-1.8600702174021857,0.06287559219690793,location,bootstrap,200,1,M2,adoption_stage ~ macro_archetype_5 * (z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING) + (1 | participant_id),FALSE,TRUE,TRUE,FALSE
macro_archetype_5G5_Uninterested:z_MEANING,-0.9300154757016682,2.791433663819665,-0.33316767930249835,0.7390077139206495,location,bootstrap,200,1,M2,adoption_stage ~ macro_archetype_5 * (z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING) + (1 | participant_id),FALSE,TRUE,TRUE,FALSE
Knowledge|Considering,-1.0352804281601837,0.17473308061142265,-5.924925174658115,3.1243962136997696e-9,intercept,bootstrap,200,2,M0,adoption_stage ~ macro_archetype_5 + (1 | participant_id),FALSE,FALSE,FALSE,TRUE
Considering|Done,0.7456139521860671,0.1687438988366867,4.418612805122426,9.933642844300428e-6,intercept,bootstrap,200,2,M0,adoption_stage ~ macro_archetype_5 + (1 | participant_id),FALSE,FALSE,FALSE,TRUE
macro_archetype_5G2_EarlyAdopter_Influencer,1.0300389186365668,0.21355826676277942,4.823221944298388,1.4125763843620716e-6,location,bootstrap,200,2,M0,adoption_stage ~ macro_archetype_5 + (1 | participant_id),FALSE,FALSE,TRUE,TRUE
macro_archetype_5G3_Fearful_Careful,-0.7767940340714186,0.22312676938909612,-3.481402236935625,4.98795827579584e-4,location,bootstrap,200,2,M0,adoption_stage ~ macro_archetype_5 + (1 | participant_id),FALSE,FALSE,TRUE,TRUE
macro_archetype_5G4_HomoEconomicus,0.051074931287874444,0.3088192712156153,0.16538777222945492,0.8686387774898128,location,bootstrap,200,2,M0,adoption_stage ~ macro_archetype_5 + (1 | participant_id),FALSE,FALSE,TRUE,FALSE
macro_archetype_5G5_Uninterested,-1.5600868408562818,0.34058878985100816,-4.580558395767364,4.637361073940204e-6,location,bootstrap,200,2,M0,adoption_stage ~ macro_archetype_5 + (1 | participant_id),FALSE,FALSE,TRUE,TRUE
Knowledge|Considering,0.7061425484990336,0.30383658121285023,2.324086670802655,0.02012084929349977,intercept,bootstrap,200,2,M1,adoption_stage ~ macro_archetype_5 + z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING + (1 | participant_id),FALSE,FALSE,FALSE,TRUE
Considering|Done,4.3345356471662395,0.41123232757076356,10.540357254429047,5.628467579566608e-26,intercept,bootstrap,200,2,M1,adoption_stage ~ macro_archetype_5 + z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING + (1 | participant_id),FALSE,FALSE,FALSE,TRUE
macro_archetype_5G2_EarlyAdopter_Influencer,1.8100711307152852,0.3602333069984993,5.024718968373532,5.041702679848995e-7,location,bootstrap,200,2,M1,adoption_stage ~ macro_archetype_5 + z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING + (1 | participant_id),FALSE,FALSE,TRUE,TRUE
macro_archetype_5G3_Fearful_Careful,5.905348431508899,0.6377349446392556,9.259879015802323,2.046639819130939e-20,location,bootstrap,200,2,M1,adoption_stage ~ macro_archetype_5 + z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING + (1 | participant_id),FALSE,FALSE,TRUE,TRUE
macro_archetype_5G4_HomoEconomicus,5.3216018340661355,0.7140960603306216,7.452221248220121,9.178163563699868e-14,location,bootstrap,200,2,M1,adoption_stage ~ macro_archetype_5 + z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING + (1 | participant_id),FALSE,FALSE,TRUE,TRUE
macro_archetype_5G5_Uninterested,3.8838093214915896,0.6608470249556688,5.87701718374555,4.177248612043061e-9,location,bootstrap,200,2,M1,adoption_stage ~ macro_archetype_5 + z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING + (1 | participant_id),FALSE,FALSE,TRUE,TRUE
z_FINANCIAL,-0.16988385501642095,0.1413169233896962,-1.2021479872438805,0.2293061969566378,location,bootstrap,200,2,M1,adoption_stage ~ macro_archetype_5 + z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING + (1 | participant_id),TRUE,FALSE,FALSE,FALSE
z_SECURITY,-1.5155778167471239,0.18728988001703376,-8.092150075643618,5.862061885436392e-16,location,bootstrap,200,2,M1,adoption_stage ~ macro_archetype_5 + z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING + (1 | participant_id),TRUE,FALSE,FALSE,TRUE
z_COMPETENCE,-0.20205872052381982,0.13374795367752026,-1.5107425195528872,0.13085406469959715,location,bootstrap,200,2,M1,adoption_stage ~ macro_archetype_5 + z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING + (1 | participant_id),TRUE,FALSE,FALSE,FALSE
z_AUTONOMY,2.7298200447417322,0.23799293968557217,11.470172385568553,1.8628781348526502e-30,location,bootstrap,200,2,M1,adoption_stage ~ macro_archetype_5 + z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING + (1 | participant_id),TRUE,FALSE,FALSE,TRUE
z_PHYSIOLOGICAL,-0.6657902465170363,0.12988767971052184,-5.125892217036059,2.9613199032008397e-7,location,bootstrap,200,2,M1,adoption_stage ~ macro_archetype_5 + z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING + (1 | participant_id),TRUE,FALSE,FALSE,TRUE
z_RELATEDNESS,-0.004763180498008118,0.1309865778078972,-0.036363882297877285,0.9709922128717341,location,bootstrap,200,2,M1,adoption_stage ~ macro_archetype_5 + z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING + (1 | participant_id),TRUE,FALSE,FALSE,FALSE
z_STIMULATION,0.004290680324255927,0.15883981705184236,0.02701262444073156,0.9784496648586812,location,bootstrap,200,2,M1,adoption_stage ~ macro_archetype_5 + z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING + (1 | participant_id),TRUE,FALSE,FALSE,FALSE
z_POPULARITY,0.3339031534620833,0.14165689424262695,2.357126035039149,0.018416994895657096,location,bootstrap,200,2,M1,adoption_stage ~ macro_archetype_5 + z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING + (1 | participant_id),TRUE,FALSE,FALSE,TRUE
z_MEANING,0.8160195959904102,0.16521891724642634,4.939020359111211,7.851601563495784e-7,location,bootstrap,200,2,M1,adoption_stage ~ macro_archetype_5 + z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING + (1 | participant_id),TRUE,FALSE,FALSE,TRUE
Knowledge|Considering,0.7423732132815625,0.6602181406524923,1.124436254580761,0.26082799900729353,intercept,bootstrap,200,2,M2,adoption_stage ~ macro_archetype_5 * (z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING) + (1 | participant_id),FALSE,FALSE,FALSE,FALSE
Considering|Done,6.1253678531741125,0.8650688189852899,7.0807867752753575,1.4333830750512465e-12,intercept,bootstrap,200,2,M2,adoption_stage ~ macro_archetype_5 * (z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING) + (1 | participant_id),FALSE,FALSE,FALSE,TRUE
macro_archetype_5G2_EarlyAdopter_Influencer,4.4444326557194245,0.9001061526590026,4.937676120299956,7.905899830114293e-7,location,bootstrap,200,2,M2,adoption_stage ~ macro_archetype_5 * (z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING) + (1 | participant_id),FALSE,FALSE,TRUE,TRUE
macro_archetype_5G3_Fearful_Careful,7.581666284534065,1.1661522465638015,6.50143778985488,7.955593560642687e-11,location,bootstrap,200,2,M2,adoption_stage ~ macro_archetype_5 * (z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING) + (1 | participant_id),FALSE,FALSE,TRUE,TRUE
macro_archetype_5G4_HomoEconomicus,6.717461846376331,1.7837473470075378,3.7659267483400742,1.6593243985043156e-4,location,bootstrap,200,2,M2,adoption_stage ~ macro_archetype_5 * (z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING) + (1 | participant_id),FALSE,FALSE,TRUE,TRUE
macro_archetype_5G5_Uninterested,5.977366676545531,2.589436419688184,2.308365878805905,0.020978795123822575,location,bootstrap,200,2,M2,adoption_stage ~ macro_archetype_5 * (z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING) + (1 | participant_id),FALSE,FALSE,TRUE,TRUE
z_FINANCIAL,-1.0845127258723402,0.3618697664288898,-2.996969701489155,0.0027267781290901422,location,bootstrap,200,2,M2,adoption_stage ~ macro_archetype_5 * (z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING) + (1 | participant_id),TRUE,FALSE,FALSE,TRUE
z_SECURITY,-2.082580645600528,0.46513968546535617,-4.477323072351863,7.558482245592623e-6,location,bootstrap,200,2,M2,adoption_stage ~ macro_archetype_5 * (z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING) + (1 | participant_id),TRUE,FALSE,FALSE,TRUE
z_COMPETENCE,0.5309440180922507,0.3223535654990231,1.647085917198765,0.09954038733089213,location,bootstrap,200,2,M2,adoption_stage ~ macro_archetype_5 * (z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING) + (1 | participant_id),TRUE,FALSE,FALSE,FALSE
z_AUTONOMY,3.50976212856879,0.5371945143579685,6.533503293054854,6.42487805025042e-11,location,bootstrap,200,2,M2,adoption_stage ~ macro_archetype_5 * (z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING) + (1 | participant_id),TRUE,FALSE,FALSE,TRUE
z_PHYSIOLOGICAL,0.6278588256930814,0.35922364078123853,1.7478215641031192,0.0804949300709944,location,bootstrap,200,2,M2,adoption_stage ~ macro_archetype_5 * (z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING) + (1 | participant_id),TRUE,FALSE,FALSE,FALSE
z_RELATEDNESS,-0.0148173464194661,0.32725000911453095,-0.04527836824071814,0.9638854293950334,location,bootstrap,200,2,M2,adoption_stage ~ macro_archetype_5 * (z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING) + (1 | participant_id),TRUE,FALSE,FALSE,FALSE
z_STIMULATION,0.3668581646562622,0.46112317050101914,0.7955752131424317,0.42627897832473555,location,bootstrap,200,2,M2,adoption_stage ~ macro_archetype_5 * (z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING) + (1 | participant_id),TRUE,FALSE,FALSE,FALSE
z_POPULARITY,0.22989808297505104,0.33781860538329206,0.6805370672648613,0.4961644596384365,location,bootstrap,200,2,M2,adoption_stage ~ macro_archetype_5 * (z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING) + (1 | participant_id),TRUE,FALSE,FALSE,FALSE
z_MEANING,0.9042605182968979,0.4318985838055042,2.093687157594643,0.036287857690199994,location,bootstrap,200,2,M2,adoption_stage ~ macro_archetype_5 * (z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING) + (1 | participant_id),TRUE,FALSE,FALSE,TRUE
macro_archetype_5G2_EarlyAdopter_Influencer:z_FINANCIAL,2.6821846831020686,0.5115376129754945,5.243377251382217,1.576637118155027e-7,location,bootstrap,200,2,M2,adoption_stage ~ macro_archetype_5 * (z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING) + (1 | participant_id),FALSE,TRUE,TRUE,TRUE
macro_archetype_5G3_Fearful_Careful:z_FINANCIAL,0.4388366328743815,0.5245248896886219,0.8366364332775358,0.4027969599158553,location,bootstrap,200,2,M2,adoption_stage ~ macro_archetype_5 * (z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING) + (1 | participant_id),FALSE,TRUE,TRUE,FALSE
macro_archetype_5G4_HomoEconomicus:z_FINANCIAL,-1.6554073456311835,1.0208671818148196,-1.621569754733742,0.10489550304712035,location,bootstrap,200,2,M2,adoption_stage ~ macro_archetype_5 * (z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING) + (1 | participant_id),FALSE,TRUE,TRUE,FALSE
macro_archetype_5G5_Uninterested:z_FINANCIAL,-0.9205692284082911,1.085978204756295,-0.8476866518834756,0.39661250206075804,location,bootstrap,200,2,M2,adoption_stage ~ macro_archetype_5 * (z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING) + (1 | participant_id),FALSE,TRUE,TRUE,FALSE
macro_archetype_5G2_EarlyAdopter_Influencer:z_SECURITY,0.9225789956819851,0.6163390882593646,1.4968691962852603,0.13442729681588902,location,bootstrap,200,2,M2,adoption_stage ~ macro_archetype_5 * (z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING) + (1 | participant_id),FALSE,TRUE,TRUE,FALSE
macro_archetype_5G3_Fearful_Careful:z_SECURITY,0.07313544390431559,0.5956881391691077,0.12277471901040057,0.9022854940850557,location,bootstrap,200,2,M2,adoption_stage ~ macro_archetype_5 * (z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING) + (1 | participant_id),FALSE,TRUE,TRUE,FALSE
macro_archetype_5G4_HomoEconomicus:z_SECURITY,0.0033022224918995637,0.9746985735194126,0.0033879422640129627,0.9972968183459089,location,bootstrap,200,2,M2,adoption_stage ~ macro_archetype_5 * (z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING) + (1 | participant_id),FALSE,TRUE,TRUE,FALSE
macro_archetype_5G5_Uninterested:z_SECURITY,0.46505687297989645,1.636417792664089,0.2841920168948931,0.7762632329583953,location,bootstrap,200,2,M2,adoption_stage ~ macro_archetype_5 * (z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING) + (1 | participant_id),FALSE,TRUE,TRUE,FALSE
macro_archetype_5G2_EarlyAdopter_Influencer:z_COMPETENCE,-1.7101311294189174,0.48776829868334187,-3.5060317245609496,4.5484100362559856e-4,location,bootstrap,200,2,M2,adoption_stage ~ macro_archetype_5 * (z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING) + (1 | participant_id),FALSE,TRUE,TRUE,TRUE
macro_archetype_5G3_Fearful_Careful:z_COMPETENCE,-0.7483352714930144,0.4494075918968859,-1.665159389796681,0.09588096059572754,location,bootstrap,200,2,M2,adoption_stage ~ macro_archetype_5 * (z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING) + (1 | participant_id),FALSE,TRUE,TRUE,FALSE
macro_archetype_5G4_HomoEconomicus:z_COMPETENCE,-1.689439226315114,0.7495539382818476,-2.2539261553180583,0.02420081393450276,location,bootstrap,200,2,M2,adoption_stage ~ macro_archetype_5 * (z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING) + (1 | participant_id),FALSE,TRUE,TRUE,TRUE
macro_archetype_5G5_Uninterested:z_COMPETENCE,0.2332330444508922,1.6213916605041812,0.14384744299126778,0.8856209383380733,location,bootstrap,200,2,M2,adoption_stage ~ macro_archetype_5 * (z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING) + (1 | participant_id),FALSE,TRUE,TRUE,FALSE
macro_archetype_5G2_EarlyAdopter_Influencer:z_AUTONOMY,-0.38332563095061684,0.5892368222386767,-0.6505459545013748,0.5153396277683504,location,bootstrap,200,2,M2,adoption_stage ~ macro_archetype_5 * (z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING) + (1 | participant_id),FALSE,TRUE,TRUE,FALSE
macro_archetype_5G3_Fearful_Careful:z_AUTONOMY,-0.6969300283288499,0.5955328204566811,-1.1702630054787122,0.2418951445977589,location,bootstrap,200,2,M2,adoption_stage ~ macro_archetype_5 * (z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING) + (1 | participant_id),FALSE,TRUE,TRUE,FALSE
macro_archetype_5G4_HomoEconomicus:z_AUTONOMY,1.7433543156357276,1.4893510947411652,1.1705462343912305,0.24178121956664678,location,bootstrap,200,2,M2,adoption_stage ~ macro_archetype_5 * (z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING) + (1 | participant_id),FALSE,TRUE,TRUE,FALSE
macro_archetype_5G5_Uninterested:z_AUTONOMY,-1.35879031304818,1.7264166829327872,-0.7870581456267591,0.4312478290314819,location,bootstrap,200,2,M2,adoption_stage ~ macro_archetype_5 * (z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING) + (1 | participant_id),FALSE,TRUE,TRUE,FALSE
macro_archetype_5G2_EarlyAdopter_Influencer:z_PHYSIOLOGICAL,-1.6986427609523982,0.5026302601771173,-3.3795075536316275,7.261581190037183e-4,location,bootstrap,200,2,M2,adoption_stage ~ macro_archetype_5 * (z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING) + (1 | participant_id),FALSE,TRUE,TRUE,TRUE
macro_archetype_5G3_Fearful_Careful:z_PHYSIOLOGICAL,-2.0324387450416777,0.5234347557721185,-3.882888407063508,1.0322294782150899e-4,location,bootstrap,200,2,M2,adoption_stage ~ macro_archetype_5 * (z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING) + (1 | participant_id),FALSE,TRUE,TRUE,TRUE
macro_archetype_5G4_HomoEconomicus:z_PHYSIOLOGICAL,-0.666181823827922,0.9342266842286547,-0.7130837034246734,0.4757939631422013,location,bootstrap,200,2,M2,adoption_stage ~ macro_archetype_5 * (z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING) + (1 | participant_id),FALSE,TRUE,TRUE,FALSE
macro_archetype_5G5_Uninterested:z_PHYSIOLOGICAL,-2.7863336299228814,0.849612688567566,-3.279533918709003,0.001039787101768977,location,bootstrap,200,2,M2,adoption_stage ~ macro_archetype_5 * (z_FINANCIAL + z_SECURITY +      z_COMPETENCE + z_AUTONOMY + z_PHYSIOLOGICAL + z_RELATEDNESS +      z_STIMULATION + z_POPULARITY + z_MEANING) + (1 | participant_id),FALSE,TRUE,TRUE,TRUE
