matrix_name,bootstrap_id,n_factors,factor_a,factor_b,correlation,abs_correlation,correlation_distance
matrix_32_raw_0_1,45,4,MR2,MR1,0.13546720304870247,0.13546720304870247,0.8645327969512975
matrix_32_raw_0_1,45,4,MR4,MR1,0.06430533944016364,0.06430533944016364,0.9356946605598364
matrix_32_raw_0_1,45,4,MR3,MR1,0.1015652749295628,0.1015652749295628,0.8984347250704372
matrix_32_raw_0_1,46,4,MR4,MR3,-0.015941912193888564,0.015941912193888564,0.9840580878061115
matrix_32_raw_0_1,46,4,MR4,MR1,0.1047021129090154,0.1047021129090154,0.8952978870909846
matrix_32_raw_0_1,46,4,MR3,MR1,0.0793929297821383,0.0793929297821383,0.9206070702178617
matrix_32_raw_0_1,46,4,MR4,MR2,0.07827988099880741,0.07827988099880741,0.9217201190011926
matrix_32_raw_0_1,46,4,MR3,MR2,0.20790320470996393,0.20790320470996393,0.7920967952900361
matrix_32_raw_0_1,46,4,MR1,MR2,0.13758347308903268,0.13758347308903268,0.8624165269109674
matrix_32_raw_0_1,47,4,MR3,MR4,-0.06488772801178806,0.06488772801178806,0.9351122719882119
matrix_32_raw_0_1,47,4,MR3,MR2,0.15093242154073547,0.15093242154073547,0.8490675784592645
matrix_32_raw_0_1,47,4,MR4,MR2,0.04471980485667988,0.04471980485667988,0.9552801951433201
matrix_32_raw_0_1,47,4,MR3,MR1,0.09989732078567375,0.09989732078567375,0.9001026792143263
matrix_32_raw_0_1,47,4,MR4,MR1,0.06327749428438713,0.06327749428438713,0.9367225057156129
matrix_32_raw_0_1,47,4,MR2,MR1,0.1083726530632268,0.1083726530632268,0.8916273469367733
matrix_32_raw_0_1,48,4,MR1,MR2,-0.03755807203552691,0.03755807203552691,0.9624419279644731
matrix_32_raw_0_1,48,4,MR1,MR3,0.11656526792827437,0.11656526792827437,0.8834347320717256
matrix_32_raw_0_1,48,4,MR2,MR3,0.07306463259244356,0.07306463259244356,0.9269353674075564
matrix_32_raw_0_1,48,4,MR1,MR4,0.29032494183988683,0.29032494183988683,0.7096750581601132
matrix_32_raw_0_1,48,4,MR2,MR4,0.10163729684528508,0.10163729684528508,0.8983627031547149
matrix_32_raw_0_1,48,4,MR3,MR4,0.20598491185896,0.20598491185896,0.7940150881410399
matrix_32_raw_0_1,49,4,MR2,MR4,-0.09710379299612178,0.09710379299612178,0.9028962070038782
matrix_32_raw_0_1,49,4,MR2,MR3,0.1422096108736207,0.1422096108736207,0.8577903891263793
matrix_32_raw_0_1,49,4,MR4,MR3,0.012659469369485248,0.012659469369485248,0.9873405306305147
matrix_32_raw_0_1,49,4,MR2,MR1,0.23089161196186384,0.23089161196186384,0.7691083880381362
matrix_32_raw_0_1,49,4,MR4,MR1,0.14281411807257793,0.14281411807257793,0.8571858819274221
matrix_32_raw_0_1,49,4,MR3,MR1,0.11481358150725474,0.11481358150725474,0.8851864184927453
matrix_32_raw_0_1,50,4,MR3,MR1,0.011805799336608691,0.011805799336608691,0.9881942006633913
matrix_32_raw_0_1,50,4,MR3,MR2,0.07334597759347655,0.07334597759347655,0.9266540224065234
matrix_32_raw_0_1,50,4,MR1,MR2,0.07911418851271447,0.07911418851271447,0.9208858114872855
matrix_32_raw_0_1,50,4,MR3,MR4,0.1821078954436078,0.1821078954436078,0.8178921045563922
matrix_32_raw_0_1,50,4,MR1,MR4,0.1344815092038547,0.1344815092038547,0.8655184907961453
matrix_32_raw_0_1,50,4,MR2,MR4,0.302985793627375,0.302985793627375,0.697014206372625
matrix_32_raw_0_1,51,4,MR1,MR3,-0.06426128590946911,0.06426128590946911,0.9357387140905309
matrix_32_raw_0_1,51,4,MR1,MR4,0.08006788530480734,0.08006788530480734,0.9199321146951926
matrix_32_raw_0_1,51,4,MR3,MR4,0.03274091958947076,0.03274091958947076,0.9672590804105292
matrix_32_raw_0_1,51,4,MR1,MR2,0.18332754455219927,0.18332754455219927,0.8166724554478008
matrix_32_raw_0_1,51,4,MR3,MR2,0.08095836563272847,0.08095836563272847,0.9190416343672715
matrix_32_raw_0_1,51,4,MR4,MR2,0.20418775917752055,0.20418775917752055,0.7958122408224795
matrix_32_raw_0_1,52,4,MR2,MR1,-2.0159530357997704e-5,2.0159530357997704e-5,0.9999798404696421
matrix_32_raw_0_1,52,4,MR2,MR4,0.16939006753705055,0.16939006753705055,0.8306099324629495
matrix_32_raw_0_1,52,4,MR1,MR4,0.10058798934108669,0.10058798934108669,0.8994120106589133
matrix_32_raw_0_1,52,4,MR2,MR3,0.14888909987365873,0.14888909987365873,0.8511109001263413
matrix_32_raw_0_1,52,4,MR1,MR3,-0.005590863285560421,0.005590863285560421,0.9944091367144395
matrix_32_raw_0_1,52,4,MR4,MR3,0.09348041725585873,0.09348041725585873,0.9065195827441412
matrix_32_raw_0_1,53,4,MR4,MR2,0.032146852822340095,0.032146852822340095,0.9678531471776599
matrix_32_raw_0_1,53,4,MR4,MR1,0.11333332185914205,0.11333332185914205,0.886666678140858
matrix_32_raw_0_1,53,4,MR2,MR1,0.07061957077344058,0.07061957077344058,0.9293804292265594
matrix_32_raw_0_1,53,4,MR4,MR3,0.165310836166963,0.165310836166963,0.834689163833037
matrix_32_raw_0_1,53,4,MR2,MR3,0.06217757674138602,0.06217757674138602,0.937822423258614
matrix_32_raw_0_1,53,4,MR1,MR3,0.20300591691460346,0.20300591691460346,0.7969940830853965
matrix_32_raw_0_1,54,4,MR2,MR3,0.004783742923397026,0.004783742923397026,0.995216257076603
matrix_32_raw_0_1,54,4,MR2,MR4,0.16643280043168268,0.16643280043168268,0.8335671995683174
matrix_32_raw_0_1,54,4,MR3,MR4,0.1197336208947424,0.1197336208947424,0.8802663791052576
matrix_32_raw_0_1,54,4,MR2,MR1,0.17293400078046015,0.17293400078046015,0.8270659992195398
matrix_32_raw_0_1,54,4,MR3,MR1,0.061566114395478676,0.061566114395478676,0.9384338856045213
matrix_32_raw_0_1,54,4,MR4,MR1,0.18058154038985444,0.18058154038985444,0.8194184596101456
matrix_32_raw_0_1,55,4,MR1,MR3,0.030583793920789453,0.030583793920789453,0.9694162060792105
matrix_32_raw_0_1,55,4,MR1,MR4,0.13693920642958132,0.13693920642958132,0.8630607935704186
matrix_32_raw_0_1,55,4,MR3,MR4,0.11640775245797189,0.11640775245797189,0.8835922475420281
matrix_32_raw_0_1,55,4,MR1,MR2,0.05360120604521587,0.05360120604521587,0.9463987939547841
matrix_32_raw_0_1,55,4,MR3,MR2,0.0077616062796878405,0.0077616062796878405,0.9922383937203122
matrix_32_raw_0_1,55,4,MR4,MR2,0.054240977101698125,0.054240977101698125,0.9457590228983018
matrix_32_raw_0_1,56,4,MR4,MR1,0.00642040091482037,0.00642040091482037,0.9935795990851797
matrix_32_raw_0_1,56,4,MR4,MR3,0.14443013035446484,0.14443013035446484,0.8555698696455352
matrix_32_raw_0_1,56,4,MR1,MR3,0.1009728362827502,0.1009728362827502,0.8990271637172498
matrix_32_raw_0_1,56,4,MR4,MR2,0.04769915401968926,0.04769915401968926,0.9523008459803107
matrix_32_raw_0_1,56,4,MR1,MR2,0.09677156230883478,0.09677156230883478,0.9032284376911652
matrix_32_raw_0_1,56,4,MR3,MR2,0.1427077946634284,0.1427077946634284,0.8572922053365716
matrix_32_raw_0_1,57,4,MR4,MR1,0.016177976203750707,0.016177976203750707,0.9838220237962493
matrix_32_raw_0_1,57,4,MR4,MR2,0.13593181850274577,0.13593181850274577,0.8640681814972542
matrix_32_raw_0_1,57,4,MR1,MR2,0.05881426449595444,0.05881426449595444,0.9411857355040456
matrix_32_raw_0_1,57,4,MR4,MR3,0.06651218631320954,0.06651218631320954,0.9334878136867905
matrix_32_raw_0_1,57,4,MR1,MR3,0.10297282076415587,0.10297282076415587,0.8970271792358442
matrix_32_raw_0_1,57,4,MR2,MR3,0.051093403401423,0.051093403401423,0.948906596598577
matrix_32_raw_0_1,58,4,MR2,MR4,0.01966861040938777,0.01966861040938777,0.9803313895906123
matrix_32_raw_0_1,58,4,MR2,MR1,0.1220051919706649,0.1220051919706649,0.8779948080293352
matrix_32_raw_0_1,58,4,MR4,MR1,0.07266013296156043,0.07266013296156043,0.9273398670384396
matrix_32_raw_0_1,58,4,MR2,MR3,0.14263785981673385,0.14263785981673385,0.8573621401832662
matrix_32_raw_0_1,58,4,MR4,MR3,0.1654006400057362,0.1654006400057362,0.8345993599942638
matrix_32_raw_0_1,58,4,MR1,MR3,0.14937589604168452,0.14937589604168452,0.8506241039583154
matrix_32_raw_0_1,59,4,MR2,MR1,0.007236064070012308,0.007236064070012308,0.9927639359299877
matrix_32_raw_0_1,59,4,MR2,MR4,0.1680338326831746,0.1680338326831746,0.8319661673168254
matrix_32_raw_0_1,59,4,MR1,MR4,0.09936602657894875,0.09936602657894875,0.9006339734210512
matrix_32_raw_0_1,59,4,MR2,MR3,0.0025768352076611023,0.0025768352076611023,0.997423164792339
matrix_32_raw_0_1,59,4,MR1,MR3,0.12851126031938415,0.12851126031938415,0.8714887396806159
matrix_32_raw_0_1,59,4,MR4,MR3,0.06052154573825852,0.06052154573825852,0.9394784542617415
matrix_32_raw_0_1,60,4,MR3,MR1,-0.07975965040017119,0.07975965040017119,0.9202403495998288
matrix_32_raw_0_1,60,4,MR3,MR4,0.11429791483989167,0.11429791483989167,0.8857020851601083
matrix_32_raw_0_1,60,4,MR1,MR4,0.1069602200524745,0.1069602200524745,0.8930397799475255
matrix_32_raw_0_1,60,4,MR3,MR2,0.14161549646064436,0.14161549646064436,0.8583845035393556
matrix_32_raw_0_1,60,4,MR1,MR2,0.31198649167719256,0.31198649167719256,0.6880135083228074
matrix_32_raw_0_1,60,4,MR4,MR2,0.14816245114593088,0.14816245114593088,0.8518375488540691
matrix_32_raw_0_1,61,4,MR1,MR2,-0.09584214324359681,0.09584214324359681,0.9041578567564031
matrix_32_raw_0_1,61,4,MR1,MR3,0.13548986963066167,0.13548986963066167,0.8645101303693383
matrix_32_raw_0_1,61,4,MR2,MR3,0.05667426065013885,0.05667426065013885,0.9433257393498612
matrix_32_raw_0_1,61,4,MR1,MR4,0.1439180443572913,0.1439180443572913,0.8560819556427087
matrix_32_raw_0_1,61,4,MR2,MR4,0.17159690058937924,0.17159690058937924,0.8284030994106207
matrix_32_raw_0_1,61,4,MR3,MR4,0.17037284063018293,0.17037284063018293,0.829627159369817
matrix_32_raw_0_1,62,4,MR2,MR1,-0.010016419391165895,0.010016419391165895,0.9899835806088341
matrix_32_raw_0_1,62,4,MR2,MR3,0.07346043250350351,0.07346043250350351,0.9265395674964965
matrix_32_raw_0_1,62,4,MR1,MR3,0.039546665255936884,0.039546665255936884,0.9604533347440631
matrix_32_raw_0_1,62,4,MR2,MR4,0.2192403462102127,0.2192403462102127,0.7807596537897873
matrix_32_raw_0_1,62,4,MR1,MR4,0.06295319368774996,0.06295319368774996,0.93704680631225
matrix_32_raw_0_1,62,4,MR3,MR4,0.21767648813554158,0.21767648813554158,0.7823235118644585
matrix_32_raw_0_1,63,4,MR4,MR2,-0.028715266669906498,0.028715266669906498,0.9712847333300935
matrix_32_raw_0_1,63,4,MR4,MR1,0.17329585798148053,0.17329585798148053,0.8267041420185195
matrix_32_raw_0_1,63,4,MR2,MR1,0.09631646795914801,0.09631646795914801,0.90368353204085194
matrix_32_raw_0_1,63,4,MR4,MR3,0.04582277792098784,0.04582277792098784,0.9541772220790121
matrix_32_raw_0_1,63,4,MR2,MR3,0.05367359390566811,0.05367359390566811,0.9463264060943319
matrix_32_raw_0_1,63,4,MR1,MR3,0.07513220521151148,0.07513220521151148,0.9248677947884885
matrix_32_raw_0_1,64,4,MR3,MR4,-0.08212261442758706,0.08212261442758706,0.9178773855724129
matrix_32_raw_0_1,64,4,MR3,MR2,0.1421002060645773,0.1421002060645773,0.8578997939354227
matrix_32_raw_0_1,64,4,MR4,MR2,0.08677887097176386,0.08677887097176386,0.9132211290282362
matrix_32_raw_0_1,64,4,MR3,MR1,0.29844217888048685,0.29844217888048685,0.7015578211195131
matrix_32_raw_0_1,64,4,MR4,MR1,0.15124748257310897,0.15124748257310897,0.8487525174268911
matrix_32_raw_0_1,64,4,MR2,MR1,0.14527784492781512,0.14527784492781512,0.8547221550721849
matrix_32_raw_0_1,65,4,MR1,MR4,4.2219683170597916e-4,4.2219683170597916e-4,0.999577803168294
matrix_32_raw_0_1,65,4,MR1,MR3,0.2332691115989697,0.2332691115989697,0.7667308884010303
matrix_32_raw_0_1,65,4,MR4,MR3,0.04361201249501598,0.04361201249501598,0.956387987504984
matrix_32_raw_0_1,65,4,MR1,MR2,-0.08801896023285326,0.08801896023285326,0.9119810397671467
matrix_32_raw_0_1,65,4,MR4,MR2,0.05315434940807881,0.05315434940807881,0.9468456505919212
matrix_32_raw_0_1,65,4,MR3,MR2,-0.04518913009825872,0.04518913009825872,0.9548108699017412
matrix_32_raw_0_1,66,4,MR4,MR2,-0.03484415202110748,0.03484415202110748,0.9651558479788925
matrix_32_raw_0_1,66,4,MR4,MR3,0.10137418217150566,0.10137418217150566,0.8986258178284944
matrix_32_raw_0_1,66,4,MR2,MR3,0.09589001531301418,0.09589001531301418,0.9041099846869858
matrix_32_raw_0_1,66,4,MR4,MR1,0.10533611759602789,0.10533611759602789,0.8946638824039721
matrix_32_raw_0_1,66,4,MR2,MR1,0.3127559996267434,0.3127559996267434,0.6872440003732566
matrix_32_raw_0_1,66,4,MR3,MR1,0.15437558454935485,0.15437558454935485,0.8456244154506452
matrix_32_raw_0_1,67,4,MR4,MR1,0.036910287116754176,0.036910287116754176,0.9630897128832459
matrix_32_raw_0_1,67,4,MR4,MR3,0.10495450680343739,0.10495450680343739,0.8950454931965626
matrix_32_raw_0_1,67,4,MR1,MR3,0.08823521318169167,0.08823521318169167,0.9117647868183083
matrix_32_raw_0_1,67,4,MR4,MR2,0.047819448601236735,0.047819448601236735,0.9521805513987632
matrix_32_raw_0_1,67,4,MR1,MR2,0.05785780836209637,0.05785780836209637,0.9421421916379036
matrix_32_raw_0_1,67,4,MR3,MR2,0.02950228890168587,0.02950228890168587,0.9704977110983142
matrix_32_raw_0_1,68,4,MR3,MR4,-0.044828951125715354,0.044828951125715354,0.9551710488742846
matrix_32_raw_0_1,68,4,MR3,MR2,0.19871696208614112,0.19871696208614112,0.8012830379138589
matrix_32_raw_0_1,68,4,MR4,MR2,0.0913935713287145,0.0913935713287145,0.9086064286712855
matrix_32_raw_0_1,68,4,MR3,MR1,0.04705767643225061,0.04705767643225061,0.9529423235677494
matrix_32_raw_0_1,68,4,MR4,MR1,0.13636621977880015,0.13636621977880015,0.8636337802211999
matrix_32_raw_0_1,68,4,MR2,MR1,0.08103070269722329,0.08103070269722329,0.9189692973027768
matrix_32_raw_0_1,69,4,MR1,MR3,-0.013447495664418314,0.013447495664418314,0.9865525043355817
matrix_32_raw_0_1,69,4,MR1,MR2,0.1622483590154853,0.1622483590154853,0.8377516409845147
matrix_32_raw_0_1,69,4,MR3,MR2,0.13834305302282887,0.13834305302282887,0.8616569469771711
matrix_32_raw_0_1,69,4,MR1,MR4,1.11624673635067e-5,1.11624673635067e-5,0.9999888375326365
matrix_32_raw_0_1,69,4,MR3,MR4,0.033156515881891314,0.033156515881891314,0.9668434841181087
matrix_32_raw_0_1,69,4,MR2,MR4,0.030314853816487262,0.030314853816487262,0.9696851461835128
matrix_32_raw_0_1,70,4,MR3,MR1,-0.08331978810616704,0.08331978810616704,0.916680211893833
matrix_32_raw_0_1,70,4,MR3,MR4,0.06344559998090107,0.06344559998090107,0.936554400019099
matrix_32_raw_0_1,70,4,MR1,MR4,0.06839467119450392,0.06839467119450392,0.9316053288054961
matrix_32_raw_0_1,70,4,MR3,MR2,0.14985044119101407,0.14985044119101407,0.8501495588089859
matrix_32_raw_0_1,70,4,MR1,MR2,0.30406248193936053,0.30406248193936053,0.6959375180606395
matrix_32_raw_0_1,70,4,MR4,MR2,0.19743517283928005,0.19743517283928005,0.80256482716072
matrix_32_raw_0_1,71,4,MR3,MR4,-4.892720044071829e-4,4.892720044071829e-4,0.9995107279955928
matrix_32_raw_0_1,71,4,MR3,MR2,0.07880320857050221,0.07880320857050221,0.9211967914294978
matrix_32_raw_0_1,71,4,MR4,MR2,0.09136301251610092,0.09136301251610092,0.9086369874838991
matrix_32_raw_0_1,71,4,MR3,MR1,0.18208585210803152,0.18208585210803152,0.8179141478919685
matrix_32_raw_0_1,71,4,MR4,MR1,0.0629642397665774,0.0629642397665774,0.9370357602334226
matrix_32_raw_0_1,71,4,MR2,MR1,0.15841988430308035,0.15841988430308035,0.8415801156969196
matrix_32_raw_0_1,72,4,MR3,MR1,-0.0020899744042350674,0.0020899744042350674,0.9979100255957649
matrix_32_raw_0_1,72,4,MR3,MR4,0.09635091280591966,0.09635091280591966,0.9036490871940803
matrix_32_raw_0_1,72,4,MR1,MR4,0.12276300405341876,0.12276300405341876,0.8772369959465812
matrix_32_raw_0_1,72,4,MR3,MR2,-0.01490350267139653,0.01490350267139653,0.9850964973286035
matrix_32_raw_0_1,72,4,MR1,MR2,0.20982371611096898,0.20982371611096898,0.790176283889031
matrix_32_raw_0_1,72,4,MR4,MR2,0.130727911531449,0.130727911531449,0.869272088468551
matrix_32_raw_0_1,73,4,MR1,MR4,-0.10297883513273517,0.10297883513273517,0.8970211648672648
matrix_32_raw_0_1,73,4,MR1,MR2,0.09716381165910691,0.09716381165910691,0.9028361883408931
matrix_32_raw_0_1,73,4,MR4,MR2,0.06341730432740961,0.06341730432740961,0.9365826956725904
matrix_32_raw_0_1,73,4,MR1,MR3,0.31440581231211245,0.31440581231211245,0.6855941876878875
matrix_32_raw_0_1,73,4,MR4,MR3,0.13809393316628937,0.13809393316628937,0.8619060668337106
matrix_32_raw_0_1,73,4,MR2,MR3,0.18756000424081418,0.18756000424081418,0.8124399957591858
matrix_32_raw_0_1,74,4,MR2,MR3,-0.02100700247696514,0.02100700247696514,0.9789929975230348
matrix_32_raw_0_1,74,4,MR2,MR1,0.09904923527697922,0.09904923527697922,0.9009507647230208
matrix_32_raw_0_1,74,4,MR3,MR1,0.06531398681668753,0.06531398681668753,0.9346860131833125
matrix_32_raw_0_1,74,4,MR2,MR4,0.11912097207021727,0.11912097207021727,0.8808790279297827
matrix_32_raw_0_1,74,4,MR3,MR4,0.14199787479058437,0.14199787479058437,0.8580021252094157
matrix_32_raw_0_1,74,4,MR1,MR4,0.22146522388357293,0.22146522388357293,0.7785347761164271
matrix_32_raw_0_1,75,4,MR4,MR2,-0.012627168266405357,0.012627168266405357,0.9873728317335947
matrix_32_raw_0_1,75,4,MR4,MR3,0.12718998594494504,0.12718998594494504,0.872810014055055
matrix_32_raw_0_1,75,4,MR2,MR3,0.09848738598516962,0.09848738598516962,0.9015126140148304
matrix_32_raw_0_1,75,4,MR4,MR1,0.09606111973122226,0.09606111973122226,0.9039388802687778
matrix_32_raw_0_1,75,4,MR2,MR1,0.20543594630949896,0.20543594630949896,0.794564053690501
matrix_32_raw_0_1,75,4,MR3,MR1,0.15270977152104478,0.15270977152104478,0.8472902284789552
matrix_32_raw_0_1,76,4,MR4,MR1,-0.02660178682150496,0.02660178682150496,0.9733982131784951
matrix_32_raw_0_1,76,4,MR4,MR3,0.1291416909944771,0.1291416909944771,0.8708583090055229
matrix_32_raw_0_1,76,4,MR1,MR3,0.10254397419080089,0.10254397419080089,0.8974560258091991
matrix_32_raw_0_1,76,4,MR4,MR2,0.20445792913186736,0.20445792913186736,0.7955420708681327
matrix_32_raw_0_1,76,4,MR1,MR2,0.01604731890355683,0.01604731890355683,0.9839526810964432
matrix_32_raw_0_1,76,4,MR3,MR2,0.21961596045824158,0.21961596045824158,0.7803840395417584
matrix_32_raw_0_1,77,4,MR3,MR4,0.04970943657524957,0.04970943657524957,0.9502905634247504
matrix_32_raw_0_1,77,4,MR3,MR2,0.13740283286815458,0.13740283286815458,0.8625971671318454
matrix_32_raw_0_1,77,4,MR4,MR2,0.16639586720573785,0.16639586720573785,0.8336041327942622
matrix_32_raw_0_1,77,4,MR3,MR1,0.09511843520056197,0.09511843520056197,0.904881564799438
matrix_32_raw_0_1,77,4,MR4,MR1,0.05500216749900832,0.05500216749900832,0.9449978325009917
matrix_32_raw_0_1,77,4,MR2,MR1,0.03904606647665282,0.03904606647665282,0.9609539335233472
matrix_32_raw_0_1,78,4,MR4,MR1,-0.0382302337944329,0.0382302337944329,0.9617697662055671
matrix_32_raw_0_1,78,4,MR4,MR3,0.1265340382903224,0.1265340382903224,0.8734659617096776
matrix_32_raw_0_1,78,4,MR1,MR3,0.0465227975419659,0.0465227975419659,0.9534772024580341
matrix_32_raw_0_1,78,4,MR4,MR2,0.20744977445632568,0.20744977445632568,0.7925502255436743
matrix_32_raw_0_1,78,4,MR1,MR2,0.10699434209314546,0.10699434209314546,0.8930056579068546
matrix_32_raw_0_1,78,4,MR3,MR2,0.19662715905655967,0.19662715905655967,0.8033728409434403
matrix_32_raw_0_1,79,4,MR4,MR1,-0.05556729083245212,0.05556729083245212,0.9444327091675478
matrix_32_raw_0_1,79,4,MR4,MR3,0.15509381834544614,0.15509381834544614,0.8449061816545539
matrix_32_raw_0_1,79,4,MR1,MR3,-0.0065030927272589035,0.0065030927272589035,0.9934969072727411
matrix_32_raw_0_1,79,4,MR4,MR2,0.14495262314407034,0.14495262314407034,0.8550473768559297
matrix_32_raw_0_1,79,4,MR1,MR2,0.06747132773649388,0.06747132773649388,0.9325286722635061
matrix_32_raw_0_1,79,4,MR3,MR2,0.07930957881010632,0.07930957881010632,0.9206904211898936
matrix_32_raw_0_1,80,4,MR1,MR4,-0.013071097715844956,0.013071097715844956,0.9869289022841551
matrix_32_raw_0_1,80,4,MR1,MR3,0.19631843020998097,0.19631843020998097,0.803681569790019
matrix_32_raw_0_1,80,4,MR4,MR3,0.1741869979849561,0.1741869979849561,0.8258130020150439
matrix_32_raw_0_1,80,4,MR1,MR2,0.09950409400213324,0.09950409400213324,0.9004959059978668
matrix_32_raw_0_1,80,4,MR4,MR2,-0.026491022964912802,0.026491022964912802,0.9735089770350872
matrix_32_raw_0_1,80,4,MR3,MR2,0.08374341871519723,0.08374341871519723,0.9162565812848028
matrix_32_raw_0_1,81,4,MR1,MR2,-0.018839406024196436,0.018839406024196436,0.9811605939758036
matrix_32_raw_0_1,81,4,MR1,MR3,0.17610143055506555,0.17610143055506555,0.8238985694449344
matrix_32_raw_0_1,81,4,MR2,MR3,0.09561668353799893,0.09561668353799893,0.9043833164620011
matrix_32_raw_0_1,81,4,MR1,MR4,0.10199735662026518,0.10199735662026518,0.8980026433797348
matrix_32_raw_0_1,81,4,MR2,MR4,0.08050308471917765,0.08050308471917765,0.9194969152808223
matrix_32_raw_0_1,81,4,MR3,MR4,0.18540579309300786,0.18540579309300786,0.8145942069069921
matrix_32_raw_0_1,82,4,MR4,MR2,-0.01047095345811575,0.01047095345811575,0.9895290465418842
matrix_32_raw_0_1,82,4,MR4,MR1,0.13012763314089315,0.13012763314089315,0.8698723668591068
matrix_32_raw_0_1,82,4,MR2,MR1,0.050487565723258694,0.050487565723258694,0.9495124342767413
matrix_32_raw_0_1,82,4,MR4,MR3,0.06295598221206596,0.06295598221206596,0.937044017787934
matrix_32_raw_0_1,82,4,MR2,MR3,0.16118358303751865,0.16118358303751865,0.8388164169624813
matrix_32_raw_0_1,82,4,MR1,MR3,0.14238185820955954,0.14238185820955954,0.8576181417904405
matrix_32_raw_0_1,83,4,MR1,MR3,-0.037928379097064875,0.037928379097064875,0.9620716209029351
matrix_32_raw_0_1,83,4,MR1,MR4,0.09440205077128477,0.09440205077128477,0.9055979492287152
matrix_32_raw_0_1,83,4,MR3,MR4,0.09881103516179462,0.09881103516179462,0.9011889648382054
matrix_32_raw_0_1,83,4,MR1,MR2,0.2138343679534785,0.2138343679534785,0.7861656320465216
matrix_32_raw_0_1,83,4,MR3,MR2,0.05270833722088319,0.05270833722088319,0.9472916627791168
matrix_32_raw_0_1,83,4,MR4,MR2,0.12660668071977707,0.12660668071977707,0.8733933192802229
matrix_32_raw_0_1,84,4,MR3,MR4,-0.006360866721889598,0.006360866721889598,0.9936391332781104
matrix_32_raw_0_1,84,4,MR3,MR2,0.1785820695312101,0.1785820695312101,0.8214179304687899
