analysis_sample,matrix_name,bootstrap_id,n_factors,status,n_bootstrap_draws,n_rows_used,n_rows_dropped,n_unique_participants,n_variable_features,n_constant_features,RMSR,TLI,RMSEA,BIC,mean_abs_factor_correlation,var_abs_factor_correlation,mean_factor_distance,var_factor_distance,warning_flag,warning_message,error_message
COMPLETE,matrix_32_raw_0_1,2,7,ok,1608,1608,0,1005,32,0,0.016479350196835815,0.8936892775942755,0.03948607958657834,-1135.3779881798475,0.15748002448841808,0.011942315097627124,0.842519975511582,0.011942315097627124,FALSE,NA,NA
COMPLETE,matrix_32_raw_0_1,2,8,ok,1608,1608,0,1005,32,0,0.014491326120298843,0.9077840101129875,0.03676676803738593,-1127.8612337280856,0.14159977726084763,0.014819496210339357,0.8584002227391524,0.014819496210339365,FALSE,NA,NA
COMPLETE,matrix_32_raw_0_1,3,2,ok,1608,1608,0,1034,32,0,0.04706236487743358,0.6352599291015845,0.0753924862539449,1194.123597111387,0.09384328627273995,NA,0.90615671372726,NA,FALSE,NA,NA
COMPLETE,matrix_32_raw_0_1,3,3,ok,1608,1608,0,1034,32,0,0.03277555508576602,0.7560114051905363,0.061648045124124376,-109.19283882094214,0.13798458385414727,0.0030094198385084607,0.8620154161458528,0.003009419838508465,FALSE,NA,NA
COMPLETE,matrix_32_raw_0_1,3,4,ok,1608,1608,0,1034,32,0,0.026598029128118084,0.806650833802567,0.05486626550543422,-576.5398386262964,0.15916912846068343,0.013411448496785083,0.8408308715393166,0.013411448496785078,FALSE,NA,NA
COMPLETE,matrix_32_raw_0_1,3,5,ok,1608,1608,0,1034,32,0,0.02081612835326515,0.8613039606929186,0.046458023135979416,-1007.3792515310622,0.1629981559633264,0.013220309026962064,0.8370018440366735,0.013220309026962062,FALSE,NA,NA
COMPLETE,matrix_32_raw_0_1,3,6,ok,1608,1608,0,1034,32,0,0.017668669830065178,0.8928196089651848,0.040830088160966616,-1180.7573326393886,0.1795497636050583,0.014890665357039822,0.8204502363949417,0.014890665357039827,FALSE,NA,NA
COMPLETE,matrix_32_raw_0_1,3,7,ok,1608,1608,0,1034,32,0,0.01562599893619938,0.90836192268172955,0.03774482709962037,-1198.7367305119458,0.17850051831470398,0.015182435110525739,0.8214994816852961,0.015182435110525739,FALSE,NA,NA
COMPLETE,matrix_32_raw_0_1,3,8,ok,1608,1608,0,1034,32,0,0.013528593704084001,0.9206342347099168,0.03511820021031853,-1178.931220306477,0.16098311874513685,0.012749290631319011,0.8390168812548632,0.012749290631319013,FALSE,NA,NA
COMPLETE,matrix_32_raw_0_1,4,2,ok,1608,1608,0,1005,32,0,0.04670315885367783,0.6368449458816187,0.07414461559809463,1064.1986728215975,0.057111545967161954,NA,0.942888454032838,NA,FALSE,NA,NA
