analysis_sample,matrix,matrix_name,d_det,d_hamming,min_common_pct,prototype,cumulative_covered_pct,prototype_label
RENOVISOR,Z_ABS,matrix_32_z_abs,9,4,77.77777777777777,4,29.348333333332583,P4
RENOVISOR,Z_ABS,matrix_32_z_abs,9,4,77.77777777777777,5,31.331666666665864,P5
RENOVISOR,Z_ABS,matrix_32_z_abs,9,4,77.77777777777777,6,33.5369047619039,P6
RENOVISOR,Z_ABS,matrix_32_z_abs,9,4,77.77777777777777,7,36.34309523809429,P7
RENOVISOR,Z_ABS,matrix_32_z_abs,9,4,77.77777777777777,8,37.44547619047522,P8
RENOVISOR,Z_ABS,matrix_32_z_abs,10,4,80,1,12.703333333332978,P1
RENOVISOR,Z_ABS,matrix_32_z_abs,10,4,80,2,24.051428571427913,P2
RENOVISOR,Z_ABS,matrix_32_z_abs,10,4,80,3,24.45880952380885,P3
RENOVISOR,Z_ABS,matrix_32_z_abs,10,4,80,4,27.777619047618277,P4
RENOVISOR,Z_ABS,matrix_32_z_abs,10,4,80,5,29.47119047618966,P5
RENOVISOR,Z_ABS,matrix_32_z_abs,10,4,80,6,31.955476190475306,P6
RENOVISOR,Z_ABS,matrix_32_z_abs,10,4,80,7,32.86809523809432,P7
RENOVISOR,Z_ABS,matrix_32_z_abs,10,4,80,8,33.88357142857049,P8
RENOVISOR,Z_ABS,matrix_32_z_abs,11,4,81.81818181818181,1,10.460238095237791,P1
RENOVISOR,Z_ABS,matrix_32_z_abs,11,4,81.81818181818181,2,21.002380952380346,P2
RENOVISOR,Z_ABS,matrix_32_z_abs,11,4,81.81818181818181,3,21.35619047618986,P3
RENOVISOR,Z_ABS,matrix_32_z_abs,11,4,81.81818181818181,4,25.31190476190402,P4
RENOVISOR,Z_ABS,matrix_32_z_abs,11,4,81.81818181818181,5,26.5361904761897,P5
RENOVISOR,Z_ABS,matrix_32_z_abs,11,4,81.81818181818181,6,27.910476190475368,P6
RENOVISOR,Z_ABS,matrix_32_z_abs,11,4,81.81818181818181,7,28.45523809523726,P7
RENOVISOR,Z_ABS,matrix_32_z_abs,11,4,81.81818181818181,8,28.934761904761057,P8
RENOVISOR,Z_ABS,matrix_32_z_abs,12,6,75,1,13.879761904761464,P1
RENOVISOR,Z_ABS,matrix_32_z_abs,12,6,75,2,14.564523809523346,P2
RENOVISOR,Z_ABS,matrix_32_z_abs,12,6,75,3,28.998571428570493,P3
RENOVISOR,Z_ABS,matrix_32_z_abs,12,6,75,4,34.99666666666553,P4
RENOVISOR,Z_ABS,matrix_32_z_abs,12,6,75,5,38.477380952379704,P5
RENOVISOR,Z_ABS,matrix_32_z_abs,12,6,75,6,39.770714285712984,P6
RENOVISOR,Z_ABS,matrix_32_z_abs,12,6,75,7,40.7038095238082,P7
RENOVISOR,Z_ABS,matrix_32_z_abs,12,6,75,8,47.36333333333178,P8
RENOVISOR,Z_ABS,matrix_32_z_abs,13,6,76.92307692307692,1,13.830952380951931,P1
RENOVISOR,Z_ABS,matrix_32_z_abs,13,6,76.92307692307692,2,14.38547619047572,P2
RENOVISOR,Z_ABS,matrix_32_z_abs,13,6,76.92307692307692,3,26.876904761903887,P3
RENOVISOR,Z_ABS,matrix_32_z_abs,13,6,76.92307692307692,4,32.82428571428463,P4
RENOVISOR,Z_ABS,matrix_32_z_abs,13,6,76.92307692307692,5,34.106904761903635,P5
RENOVISOR,Z_ABS,matrix_32_z_abs,13,6,76.92307692307692,6,40.63642857142721,P6
RENOVISOR,Z_ABS,matrix_32_z_abs,13,6,76.92307692307692,7,43.679999999998536,P7
RENOVISOR,Z_ABS,matrix_32_z_abs,13,6,76.92307692307692,8,44.00357142856995,P8
RENOVISOR,Z_ABS,matrix_32_z_abs,14,6,78.57142857142857,1,13.423809523809064,P1
RENOVISOR,Z_ABS,matrix_32_z_abs,14,6,78.57142857142857,2,19.270714285713613,P2
RENOVISOR,Z_ABS,matrix_32_z_abs,14,6,78.57142857142857,3,29.3933333333323,P3
RENOVISOR,Z_ABS,matrix_32_z_abs,14,6,78.57142857142857,4,29.902619047617993,P4
RENOVISOR,Z_ABS,matrix_32_z_abs,14,6,78.57142857142857,5,32.3876190476179,P5
RENOVISOR,Z_ABS,matrix_32_z_abs,14,6,78.57142857142857,6,34.2745238095226,P6
RENOVISOR,Z_ABS,matrix_32_z_abs,14,6,78.57142857142857,7,39.76880952380811,P7
RENOVISOR,Z_ABS,matrix_32_z_abs,14,6,78.57142857142857,8,40.025714285712866,P8
RENOVISOR,Z_ABS,matrix_32_z_abs,15,6,80,1,12.510238095237671,P1
RENOVISOR,Z_ABS,matrix_32_z_abs,15,6,80,2,13.072619047618604,P2
RENOVISOR,Z_ABS,matrix_32_z_abs,15,6,80,3,22.627619047618296,P3
RENOVISOR,Z_ABS,matrix_32_z_abs,15,6,80,4,27.722857142856206,P4
RENOVISOR,Z_ABS,matrix_32_z_abs,15,6,80,5,28.38452380952285,P5
RENOVISOR,Z_ABS,matrix_32_z_abs,15,6,80,6,33.3733333333322,P6
RENOVISOR,Z_ABS,matrix_32_z_abs,15,6,80,7,36.94428571428444,P7
RENOVISOR,Z_ABS,matrix_32_z_abs,15,6,80,8,37.51857142857014,P8
WHY_EUROPE,RAW,matrix_32_raw_0_1,8,4,75,1,18.553333333333015,P1
WHY_EUROPE,RAW,matrix_32_raw_0_1,8,4,75,2,44.16547619047542,P2
WHY_EUROPE,RAW,matrix_32_raw_0_1,8,4,75,3,57.850476190475185,P3
WHY_EUROPE,RAW,matrix_32_raw_0_1,8,4,75,4,69.05666666666548,P4
WHY_EUROPE,RAW,matrix_32_raw_0_1,8,4,75,5,72.57333333333209,P5
WHY_EUROPE,RAW,matrix_32_raw_0_1,8,4,75,6,72.89904761904636,P6
WHY_EUROPE,RAW,matrix_32_raw_0_1,8,4,75,7,75.12238095237966,P7
WHY_EUROPE,RAW,matrix_32_raw_0_1,8,4,75,8,77.04928571428437,P8
WHY_EUROPE,RAW,matrix_32_raw_0_1,9,4,77.77777777777777,1,18.71238095238054,P1
WHY_EUROPE,RAW,matrix_32_raw_0_1,9,4,77.77777777777777,2,42.021666666665766,P2
WHY_EUROPE,RAW,matrix_32_raw_0_1,9,4,77.77777777777777,3,53.04238095237984,P3
WHY_EUROPE,RAW,matrix_32_raw_0_1,9,4,77.77777777777777,4,62.74452380952251,P4
WHY_EUROPE,RAW,matrix_32_raw_0_1,9,4,77.77777777777777,5,63.0702380952368,P5
WHY_EUROPE,RAW,matrix_32_raw_0_1,9,4,77.77777777777777,6,67.75666666666527,P6
WHY_EUROPE,RAW,matrix_32_raw_0_1,9,4,77.77777777777777,7,72.59619047618898,P7
WHY_EUROPE,RAW,matrix_32_raw_0_1,9,4,77.77777777777777,8,73.37238095237944,P8
WHY_EUROPE,RAW,matrix_32_raw_0_1,10,4,80,1,21.037857142856687,P1
WHY_EUROPE,RAW,matrix_32_raw_0_1,10,4,80,2,39.65095238095154,P2
WHY_EUROPE,RAW,matrix_32_raw_0_1,10,4,80,3,52.46190476190366,P3
WHY_EUROPE,RAW,matrix_32_raw_0_1,10,4,80,4,62.511904761903466,P4
WHY_EUROPE,RAW,matrix_32_raw_0_1,10,4,80,5,65.09547619047484,P5
WHY_EUROPE,RAW,matrix_32_raw_0_1,10,4,80,6,65.42119047618912,P6
WHY_EUROPE,RAW,matrix_32_raw_0_1,10,4,80,7,65.6266666666653,P7
WHY_EUROPE,RAW,matrix_32_raw_0_1,10,4,80,8,66.409761904760515,P8
WHY_EUROPE,RAW,matrix_32_raw_0_1,11,4,81.81818181818181,1,21.07261904761858,P1
WHY_EUROPE,RAW,matrix_32_raw_0_1,11,4,81.81818181818181,2,40.44547619047532,P2
WHY_EUROPE,RAW,matrix_32_raw_0_1,11,4,81.81818181818181,3,51.23880952380844,P3
WHY_EUROPE,RAW,matrix_32_raw_0_1,11,4,81.81818181818181,4,58.6476190476178,P4
WHY_EUROPE,RAW,matrix_32_raw_0_1,11,4,81.81818181818181,5,58.91976190476065,P5
WHY_EUROPE,RAW,matrix_32_raw_0_1,11,4,81.81818181818181,6,59.12523809523683,P6
WHY_EUROPE,RAW,matrix_32_raw_0_1,11,4,81.81818181818181,7,62.958571428570075,P7
WHY_EUROPE,RAW,matrix_32_raw_0_1,11,4,81.81818181818181,8,64.03761904761767,P8
WHY_EUROPE,RAW,matrix_32_raw_0_1,12,6,75,1,42.601190476188975,P1
WHY_EUROPE,RAW,matrix_32_raw_0_1,12,6,75,2,68.87428571428359,P2
WHY_EUROPE,RAW,matrix_32_raw_0_1,12,6,75,3,69.19999999999787,P3
WHY_EUROPE,RAW,matrix_32_raw_0_1,12,6,75,4,69.52571428571214,P4
WHY_EUROPE,RAW,matrix_32_raw_0_1,12,6,75,5,73.91142857142631,P5
WHY_EUROPE,RAW,matrix_32_raw_0_1,12,6,75,6,79.64928571428332,P6
WHY_EUROPE,RAW,matrix_32_raw_0_1,12,6,75,7,80.48666666666425,P7
WHY_EUROPE,RAW,matrix_32_raw_0_1,12,6,75,8,82.23452380952135,P8
WHY_EUROPE,RAW,matrix_32_raw_0_1,13,6,76.92307692307692,1,30.493809523808796,P1
WHY_EUROPE,RAW,matrix_32_raw_0_1,13,6,76.92307692307692,2,64.92119047618873,P2
WHY_EUROPE,RAW,matrix_32_raw_0_1,13,6,76.92307692307692,3,65.19333333333158,P3
WHY_EUROPE,RAW,matrix_32_raw_0_1,13,6,76.92307692307692,4,72.18261904761712,P4
WHY_EUROPE,RAW,matrix_32_raw_0_1,13,6,76.92307692307692,5,78.29523809523604,P5
WHY_EUROPE,RAW,matrix_32_raw_0_1,13,6,76.92307692307692,6,78.61619047618842,P6
WHY_EUROPE,RAW,matrix_32_raw_0_1,13,6,76.92307692307692,7,80.89452380952169,P7
WHY_EUROPE,RAW,matrix_32_raw_0_1,13,6,76.92307692307692,8,81.66404761904548,P8
WHY_EUROPE,RAW,matrix_32_raw_0_1,14,6,78.57142857142857,1,34.12619047618944,P1
WHY_EUROPE,RAW,matrix_32_raw_0_1,14,6,78.57142857142857,2,61.774047619046,P2
WHY_EUROPE,RAW,matrix_32_raw_0_1,14,6,78.57142857142857,3,70.30904761904583,P3
WHY_EUROPE,RAW,matrix_32_raw_0_1,14,6,78.57142857142857,4,70.58119047618868,P4
WHY_EUROPE,RAW,matrix_32_raw_0_1,14,6,78.57142857142857,5,71.12380952380772,P5
WHY_EUROPE,RAW,matrix_32_raw_0_1,14,6,78.57142857142857,6,73.15499999999814,P6
WHY_EUROPE,RAW,matrix_32_raw_0_1,14,6,78.57142857142857,7,79.06309523809325,P7
WHY_EUROPE,RAW,matrix_32_raw_0_1,14,6,78.57142857142857,8,80.41690476190274,P8
WHY_EUROPE,RAW,matrix_32_raw_0_1,15,6,80,1,26.97619047618993,P1
WHY_EUROPE,RAW,matrix_32_raw_0_1,15,6,80,2,56.276428571427424,P2
WHY_EUROPE,RAW,matrix_32_raw_0_1,15,6,80,3,65.35214285714153,P3
WHY_EUROPE,RAW,matrix_32_raw_0_1,15,6,80,4,65.64928571428437,P4
WHY_EUROPE,RAW,matrix_32_raw_0_1,15,6,80,5,66.13833333333199,P5
WHY_EUROPE,RAW,matrix_32_raw_0_1,15,6,80,6,68.79690476190335,P6
WHY_EUROPE,RAW,matrix_32_raw_0_1,15,6,80,7,74.6735714285699,P7
WHY_EUROPE,RAW,matrix_32_raw_0_1,15,6,80,8,76.07428571428416,P8
WHY_EUROPE,POS,matrix_32_pos_0_1,8,4,75,1,55.71357142857085,P1
WHY_EUROPE,POS,matrix_32_pos_0_1,8,4,75,2,65.64809523809454,P2
WHY_EUROPE,POS,matrix_32_pos_0_1,8,4,75,3,68.59880952380878,P3
WHY_EUROPE,POS,matrix_32_pos_0_1,8,4,75,4,73.73738095238014,P4
WHY_EUROPE,POS,matrix_32_pos_0_1,8,4,75,5,77.24571428571342,P5
WHY_EUROPE,POS,matrix_32_pos_0_1,8,4,75,6,81.3135714285705,P6
WHY_EUROPE,POS,matrix_32_pos_0_1,8,4,75,7,83.50380952380856,P7
WHY_EUROPE,POS,matrix_32_pos_0_1,8,4,75,8,86.95642857142755,P8
WHY_EUROPE,POS,matrix_32_pos_0_1,9,4,77.77777777777777,1,55.05142857142796,P1
WHY_EUROPE,POS,matrix_32_pos_0_1,9,4,77.77777777777777,2,65.40999999999926,P2
WHY_EUROPE,POS,matrix_32_pos_0_1,9,4,77.77777777777777,3,71.30690476190392,P3
WHY_EUROPE,POS,matrix_32_pos_0_1,9,4,77.77777777777777,4,76.60833333333242,P4
WHY_EUROPE,POS,matrix_32_pos_0_1,9,4,77.77777777777777,5,77.79809523809432,P5
WHY_EUROPE,POS,matrix_32_pos_0_1,9,4,77.77777777777777,6,81.09785714285616,P6
WHY_EUROPE,POS,matrix_32_pos_0_1,9,4,77.77777777777777,7,82.19023809523709,P7
WHY_EUROPE,POS,matrix_32_pos_0_1,9,4,77.77777777777777,8,82.73452380952281,P8
WHY_EUROPE,POS,matrix_32_pos_0_1,10,4,80,1,35.26952380952319,P1
WHY_EUROPE,POS,matrix_32_pos_0_1,10,4,80,2,56.96761904761813,P2
WHY_EUROPE,POS,matrix_32_pos_0_1,10,4,80,3,69.59619047618939,P3
WHY_EUROPE,POS,matrix_32_pos_0_1,10,4,80,4,75.42904761904644,P4
WHY_EUROPE,POS,matrix_32_pos_0_1,10,4,80,5,78.66404761904641,P5
WHY_EUROPE,POS,matrix_32_pos_0_1,10,4,80,6,80.35452380952258,P6
WHY_EUROPE,POS,matrix_32_pos_0_1,10,4,80,7,80.6719047619035,P7
WHY_EUROPE,POS,matrix_32_pos_0_1,10,4,80,8,81.12142857142732,P8
WHY_EUROPE,POS,matrix_32_pos_0_1,11,4,81.81818181818181,1,41.12785714285637,P1
WHY_EUROPE,POS,matrix_32_pos_0_1,11,4,81.81818181818181,2,58.36738095237991,P2
WHY_EUROPE,POS,matrix_32_pos_0_1,11,4,81.81818181818181,3,70.62095238095117,P3
WHY_EUROPE,POS,matrix_32_pos_0_1,11,4,81.81818181818181,4,78.93642857142721,P4
WHY_EUROPE,POS,matrix_32_pos_0_1,11,4,81.81818181818181,5,80.65857142857004,P5
WHY_EUROPE,POS,matrix_32_pos_0_1,11,4,81.81818181818181,6,83.00571428571286,P6
WHY_EUROPE,POS,matrix_32_pos_0_1,11,4,81.81818181818181,7,84.0973809523795,P7
WHY_EUROPE,POS,matrix_32_pos_0_1,11,4,81.81818181818181,8,84.52785714285568,P8
WHY_EUROPE,POS,matrix_32_pos_0_1,12,6,75,1,65.75309523809496,P1
WHY_EUROPE,POS,matrix_32_pos_0_1,12,6,75,2,86.49380952380895,P2
WHY_EUROPE,POS,matrix_32_pos_0_1,12,6,75,3,89.09261904761843,P3
WHY_EUROPE,POS,matrix_32_pos_0_1,12,6,75,4,92.54357142857076,P4
WHY_EUROPE,POS,matrix_32_pos_0_1,12,6,75,5,93.91357142857076,P5
WHY_EUROPE,POS,matrix_32_pos_0_1,12,6,75,6,94.30428571428504,P6
WHY_EUROPE,POS,matrix_32_pos_0_1,12,6,75,7,94.96095238095168,P7
WHY_EUROPE,POS,matrix_32_pos_0_1,12,6,75,8,95.11285714285644,P8
WHY_EUROPE,POS,matrix_32_pos_0_1,13,6,76.92307692307692,1,54.36547619047515,P1
WHY_EUROPE,POS,matrix_32_pos_0_1,13,6,76.92307692307692,2,88.41642857142685,P2
WHY_EUROPE,POS,matrix_32_pos_0_1,13,6,76.92307692307692,3,91.13857142856966,P3
WHY_EUROPE,POS,matrix_32_pos_0_1,13,6,76.92307692307692,4,92.64285714285536,P4
WHY_EUROPE,POS,matrix_32_pos_0_1,13,6,76.92307692307692,5,93.35761904761723,P5
WHY_EUROPE,POS,matrix_32_pos_0_1,13,6,76.92307692307692,6,93.79309523809344,P6
WHY_EUROPE,POS,matrix_32_pos_0_1,13,6,76.92307692307692,7,94.95333333333151,P7
WHY_EUROPE,POS,matrix_32_pos_0_1,13,6,76.92307692307692,8,95.3330952380934,P8
WHY_EUROPE,POS,matrix_32_pos_0_1,14,6,78.57142857142857,1,55.63904761904664,P1
WHY_EUROPE,POS,matrix_32_pos_0_1,14,6,78.57142857142857,2,88.54261904761742,P2
WHY_EUROPE,POS,matrix_32_pos_0_1,14,6,78.57142857142857,3,90.5580952380936,P3
WHY_EUROPE,POS,matrix_32_pos_0_1,14,6,78.57142857142857,4,90.94523809523643,P4
WHY_EUROPE,POS,matrix_32_pos_0_1,14,6,78.57142857142857,5,93.50642857142688,P5
WHY_EUROPE,POS,matrix_32_pos_0_1,14,6,78.57142857142857,6,93.68690476190304,P6
WHY_EUROPE,POS,matrix_32_pos_0_1,14,6,78.57142857142857,7,93.81380952380782,P7
WHY_EUROPE,POS,matrix_32_pos_0_1,14,6,78.57142857142857,8,94.8283333333316,P8
WHY_EUROPE,POS,matrix_32_pos_0_1,15,6,80,1,57.32333333333285,P1
WHY_EUROPE,POS,matrix_32_pos_0_1,15,6,80,2,91.11261904761788,P2
WHY_EUROPE,POS,matrix_32_pos_0_1,15,6,80,3,92.1159523809512,P3
WHY_EUROPE,POS,matrix_32_pos_0_1,15,6,80,4,92.3947619047607,P4
WHY_EUROPE,POS,matrix_32_pos_0_1,15,6,80,5,93.5338095238083,P5
WHY_EUROPE,POS,matrix_32_pos_0_1,15,6,80,6,95.28857142857018,P6
WHY_EUROPE,POS,matrix_32_pos_0_1,15,6,80,7,95.61738095237968,P7
WHY_EUROPE,POS,matrix_32_pos_0_1,15,6,80,8,95.81928571428446,P8
WHY_EUROPE,EXT,matrix_32_ext_0_1,8,4,75,1,17.528571428571034,P1
WHY_EUROPE,EXT,matrix_32_ext_0_1,8,4,75,2,34.554285714284944,P2
WHY_EUROPE,EXT,matrix_32_ext_0_1,8,4,75,3,55.3738095238083,P3
WHY_EUROPE,EXT,matrix_32_ext_0_1,8,4,75,4,60.86642857142723,P4
WHY_EUROPE,EXT,matrix_32_ext_0_1,8,4,75,5,63.83095238095096,P5
WHY_EUROPE,EXT,matrix_32_ext_0_1,8,4,75,6,67.0154761904747,P6
WHY_EUROPE,EXT,matrix_32_ext_0_1,8,4,75,7,67.70214285714134,P7
WHY_EUROPE,EXT,matrix_32_ext_0_1,8,4,75,8,70.0416666666651,P8
WHY_EUROPE,EXT,matrix_32_ext_0_1,9,4,77.77777777777777,1,23.03238095238046,P1
WHY_EUROPE,EXT,matrix_32_ext_0_1,9,4,77.77777777777777,2,32.641190476189784,P2
WHY_EUROPE,EXT,matrix_32_ext_0_1,9,4,77.77777777777777,3,45.99452380952285,P3
WHY_EUROPE,EXT,matrix_32_ext_0_1,9,4,77.77777777777777,4,51.77238095237988,P4
WHY_EUROPE,EXT,matrix_32_ext_0_1,9,4,77.77777777777777,5,54.69857142857028,P5
WHY_EUROPE,EXT,matrix_32_ext_0_1,9,4,77.77777777777777,6,58.97071428571304,P6
WHY_EUROPE,EXT,matrix_32_ext_0_1,9,4,77.77777777777777,7,60.168333333332065,P7
WHY_EUROPE,EXT,matrix_32_ext_0_1,9,4,77.77777777777777,8,61.547142857141566,P8
WHY_EUROPE,EXT,matrix_32_ext_0_1,10,4,80,1,12.910714285714048,P1
WHY_EUROPE,EXT,matrix_32_ext_0_1,10,4,80,2,35.084523809523155,P2
WHY_EUROPE,EXT,matrix_32_ext_0_1,10,4,80,3,40.8864285714278,P3
WHY_EUROPE,EXT,matrix_32_ext_0_1,10,4,80,4,44.65476190476105,P4
WHY_EUROPE,EXT,matrix_32_ext_0_1,10,4,80,5,49.40166666666572,P5
WHY_EUROPE,EXT,matrix_32_ext_0_1,10,4,80,6,51.56690476190376,P6
WHY_EUROPE,EXT,matrix_32_ext_0_1,10,4,80,7,53.37642857142754,P7
WHY_EUROPE,EXT,matrix_32_ext_0_1,10,4,80,8,55.77238095237987,P8
WHY_EUROPE,EXT,matrix_32_ext_0_1,11,4,81.81818181818181,1,15.977857142856806,P1
WHY_EUROPE,EXT,matrix_32_ext_0_1,11,4,81.81818181818181,2,26.052619047618503,P2
WHY_EUROPE,EXT,matrix_32_ext_0_1,11,4,81.81818181818181,3,32.998095238094535,P3
WHY_EUROPE,EXT,matrix_32_ext_0_1,11,4,81.81818181818181,4,36.08261904761828,P4
WHY_EUROPE,EXT,matrix_32_ext_0_1,11,4,81.81818181818181,5,41.36833333333245,P5
WHY_EUROPE,EXT,matrix_32_ext_0_1,11,4,81.81818181818181,6,42.851666666665736,P6
WHY_EUROPE,EXT,matrix_32_ext_0_1,11,4,81.81818181818181,7,45.89785714285615,P7
WHY_EUROPE,EXT,matrix_32_ext_0_1,11,4,81.81818181818181,8,47.305952380951354,P8
WHY_EUROPE,EXT,matrix_32_ext_0_1,12,6,75,1,21.437857142856657,P1
WHY_EUROPE,EXT,matrix_32_ext_0_1,12,6,75,2,56.47261904761752,P2
WHY_EUROPE,EXT,matrix_32_ext_0_1,12,6,75,3,61.70714285714119,P3
WHY_EUROPE,EXT,matrix_32_ext_0_1,12,6,75,4,63.05761904761736,P4
WHY_EUROPE,EXT,matrix_32_ext_0_1,12,6,75,5,63.41619047618878,P5
WHY_EUROPE,EXT,matrix_32_ext_0_1,12,6,75,6,63.99619047618876,P6
WHY_EUROPE,EXT,matrix_32_ext_0_1,12,6,75,7,69.2376190476172,P7
WHY_EUROPE,EXT,matrix_32_ext_0_1,12,6,75,8,70.11404761904576,P8
WHY_EUROPE,EXT,matrix_32_ext_0_1,13,6,76.92307692307692,1,19.108095238094787,P1
WHY_EUROPE,EXT,matrix_32_ext_0_1,13,6,76.92307692307692,2,45.746904761903686,P2
WHY_EUROPE,EXT,matrix_32_ext_0_1,13,6,76.92307692307692,3,49.76071428571309,P3
WHY_EUROPE,EXT,matrix_32_ext_0_1,13,6,76.92307692307692,4,52.54095238095111,P4
WHY_EUROPE,EXT,matrix_32_ext_0_1,13,6,76.92307692307692,5,54.041904761903446,P5
WHY_EUROPE,EXT,matrix_32_ext_0_1,13,6,76.92307692307692,6,61.33809523809374,P6
WHY_EUROPE,EXT,matrix_32_ext_0_1,13,6,76.92307692307692,7,63.71976190476034,P7
WHY_EUROPE,EXT,matrix_32_ext_0_1,13,6,76.92307692307692,8,64.44499999999842,P8
WHY_EUROPE,EXT,matrix_32_ext_0_1,14,6,78.57142857142857,1,18.582619047618618,P1
WHY_EUROPE,EXT,matrix_32_ext_0_1,14,6,78.57142857142857,2,44.07428571428469,P2
WHY_EUROPE,EXT,matrix_32_ext_0_1,14,6,78.57142857142857,3,47.650238095236965,P3
WHY_EUROPE,EXT,matrix_32_ext_0_1,14,6,78.57142857142857,4,48.80642857142742,P4
WHY_EUROPE,EXT,matrix_32_ext_0_1,14,6,78.57142857142857,5,53.84904761904634,P5
WHY_EUROPE,EXT,matrix_32_ext_0_1,14,6,78.57142857142857,6,57.983333333331935,P6
WHY_EUROPE,EXT,matrix_32_ext_0_1,14,6,78.57142857142857,7,58.80261904761763,P7
WHY_EUROPE,EXT,matrix_32_ext_0_1,14,6,78.57142857142857,8,59.40547619047476,P8
WHY_EUROPE,EXT,matrix_32_ext_0_1,15,6,80,1,16.10761904761867,P1
WHY_EUROPE,EXT,matrix_32_ext_0_1,15,6,80,2,39.01404761904676,P2
WHY_EUROPE,EXT,matrix_32_ext_0_1,15,6,80,3,41.40690476190384,P3
WHY_EUROPE,EXT,matrix_32_ext_0_1,15,6,80,4,44.5897619047609,P4
WHY_EUROPE,EXT,matrix_32_ext_0_1,15,6,80,5,45.68142857142753,P5
WHY_EUROPE,EXT,matrix_32_ext_0_1,15,6,80,6,48.789761904760795,P6
WHY_EUROPE,EXT,matrix_32_ext_0_1,15,6,80,7,53.76357142857019,P7
WHY_EUROPE,EXT,matrix_32_ext_0_1,15,6,80,8,54.75976190476064,P8
WHY_EUROPE,Z_ABS,matrix_32_z_abs,8,4,75,1,1.230476190476153,P1
WHY_EUROPE,Z_ABS,matrix_32_z_abs,8,4,75,2,2.0302380952380332,P2
WHY_EUROPE,Z_ABS,matrix_32_z_abs,8,4,75,3,2.734999999999916,P3
WHY_EUROPE,Z_ABS,matrix_32_z_abs,8,4,75,4,3.7099999999998863,P4
WHY_EUROPE,Z_ABS,matrix_32_z_abs,8,4,75,5,4.609047619047478,P5
WHY_EUROPE,Z_ABS,matrix_32_z_abs,8,4,75,6,6.053333333333149,P6
WHY_EUROPE,Z_ABS,matrix_32_z_abs,8,4,75,7,6.295238095237903,P7
WHY_EUROPE,Z_ABS,matrix_32_z_abs,8,4,75,8,6.6042857142855125,P8
WHY_EUROPE,Z_ABS,matrix_32_z_abs,9,4,77.77777777777777,1,1.3423809523809092,P1
WHY_EUROPE,Z_ABS,matrix_32_z_abs,9,4,77.77777777777777,2,1.844999999999941,P2
WHY_EUROPE,Z_ABS,matrix_32_z_abs,9,4,77.77777777777777,3,2.4523809523808735,P3
WHY_EUROPE,Z_ABS,matrix_32_z_abs,9,4,77.77777777777777,4,3.364999999999892,P4
WHY_EUROPE,Z_ABS,matrix_32_z_abs,9,4,77.77777777777777,5,4.044047619047489,P5
WHY_EUROPE,Z_ABS,matrix_32_z_abs,9,4,77.77777777777777,6,4.651666666666517,P6
WHY_EUROPE,Z_ABS,matrix_32_z_abs,9,4,77.77777777777777,7,5.2692857142855445,P7
WHY_EUROPE,Z_ABS,matrix_32_z_abs,9,4,77.77777777777777,8,6.015476190475996,P8
WHY_EUROPE,Z_ABS,matrix_32_z_abs,10,4,80,1,1.2638095238094829,P1
WHY_EUROPE,Z_ABS,matrix_32_z_abs,10,4,80,2,1.856428571428511,P2
WHY_EUROPE,Z_ABS,matrix_32_z_abs,10,4,80,3,2.730952380952292,P3
WHY_EUROPE,Z_ABS,matrix_32_z_abs,10,4,80,4,3.383809523809413,P4
WHY_EUROPE,Z_ABS,matrix_32_z_abs,10,4,80,5,3.9045238095236816,P5
WHY_EUROPE,Z_ABS,matrix_32_z_abs,10,4,80,6,6.837380952380726,P6
WHY_EUROPE,Z_ABS,matrix_32_z_abs,10,4,80,7,7.014285714285482,P7
WHY_EUROPE,Z_ABS,matrix_32_z_abs,10,4,80,8,7.219761904761666,P8
WHY_EUROPE,Z_ABS,matrix_32_z_abs,11,4,81.81818181818181,1,1.0535714285713942,P1
WHY_EUROPE,Z_ABS,matrix_32_z_abs,11,4,81.81818181818181,2,1.469285714285666,P2
WHY_EUROPE,Z_ABS,matrix_32_z_abs,11,4,81.81818181818181,3,1.851666666666606,P3
WHY_EUROPE,Z_ABS,matrix_32_z_abs,11,4,81.81818181818181,4,2.562857142857059,P4
WHY_EUROPE,Z_ABS,matrix_32_z_abs,11,4,81.81818181818181,5,3.26261904761894,P5
WHY_EUROPE,Z_ABS,matrix_32_z_abs,11,4,81.81818181818181,6,5.411904761904583,P6
WHY_EUROPE,Z_ABS,matrix_32_z_abs,11,4,81.81818181818181,7,5.697142857142669,P7
WHY_EUROPE,Z_ABS,matrix_32_z_abs,11,4,81.81818181818181,8,5.874047619047425,P8
WHY_EUROPE,Z_ABS,matrix_32_z_abs,12,6,75,1,1.6211904761904232,P1
WHY_EUROPE,Z_ABS,matrix_32_z_abs,12,6,75,2,2.455714285714205,P2
WHY_EUROPE,Z_ABS,matrix_32_z_abs,12,6,75,3,3.337142857142748,P3
WHY_EUROPE,Z_ABS,matrix_32_z_abs,12,6,75,4,4.457142857142712,P4
WHY_EUROPE,Z_ABS,matrix_32_z_abs,12,6,75,5,5.584761904761722,P5
WHY_EUROPE,Z_ABS,matrix_32_z_abs,12,6,75,6,5.886666666666473,P6
WHY_EUROPE,Z_ABS,matrix_32_z_abs,12,6,75,7,6.708571428571208,P7
WHY_EUROPE,Z_ABS,matrix_32_z_abs,12,6,75,8,7.498809523809277,P8
WHY_EUROPE,Z_ABS,matrix_32_z_abs,13,6,76.92307692307692,1,2.0269047619046945,P1
