analysis_sample,matrix_name,matrix,h,p,coverage_kmeans,coverage_efa,mean_signature_size_kmeans,mean_signature_size_efa,mean_km_efa_overlap,median_km_efa_overlap,mean_km_efa_jaccard,median_km_efa_jaccard,mean_km_expert_jaccard_hungarian,mean_km_expert_best_jaccard,mean_efa_expert_jaccard_hungarian,mean_efa_expert_best_jaccard,n_km_efa_overlap_ge_50,n_km_expert_jaccard_ge_50,n_efa_expert_jaccard_ge_50
DIEGO,matrix_32_z_abs,Z_ABS,7,4,4.514583333332175,2.13419642857111,10,11.25,42.50992063492063,46.52777777777778,24.176249447147278,22.600619195046438,24.734848484848484,25.303030303030305,24.21833466241361,24.90755772005772,2,0,0
DIEGO,matrix_32_z_abs,Z_ABS,7,5,5.603095238093802,2.839077380951957,9.8,10.8,50.476190476190474,50,30.44000933706816,27.77777777777778,24.40909090909091,25.6969696969697,24.374667729930888,24.926046176046174,3,0,0
DIEGO,matrix_32_z_abs,Z_ABS,7,6,6.38544642856979,3.2624702380947506,10.166666666666666,10.833333333333334,49.007936507936506,45.83333333333333,30.11204481792717,28.125,25.549242424242426,26.96969696969697,23.88365167970431,26.654058087881616,3,0,0
DIEGO,matrix_32_z_abs,Z_ABS,7,7,7.953839285712245,3.977529761904168,10,10.571428571428571,47.56235827664399,50,29.22149629082402,25,24.09715284715285,26.478227654698244,22.691089194848594,26.207680041713655,4,0,0
DIEGO,matrix_32_z_abs,Z_ABS,7,8,8.879404761902483,4.885357142856414,10.125,10.25,48.09704184704185,46.42857142857143,30.83431677326801,31.19047619047619,23.168342074592076,26.05306458247635,19.87364243943191,23.973386703166117,4,0,0
DIEGO,matrix_32_z_abs,Z_ABS,8,4,9.382559523807084,5.270565476189691,10,11.25,42.50992063492063,46.52777777777778,24.176249447147278,22.600619195046438,24.734848484848484,25.303030303030305,24.21833466241361,24.90755772005772,2,0,0
DIEGO,matrix_32_z_abs,Z_ABS,8,5,10.922410714282885,6.733958333332331,10.4,10.8,44.920634920634924,50,27.69000933706816,27.77777777777778,26.03787878787879,26.90909090909091,24.374667729930888,24.926046176046174,3,0,0
DIEGO,matrix_32_z_abs,Z_ABS,8,6,13.928303571424962,7.621874999998865,10.166666666666666,10.833333333333334,46.6931216931217,50,29.02230122818358,27.5,24.262334887334887,26.345811051693406,23.88365167970431,26.654058087881616,4,0,0
DIEGO,matrix_32_z_abs,Z_ABS,8,7,15.655684523805473,8.964345238093907,10.285714285714286,10.571428571428571,45.217480931766644,50,28.481700372456675,26.666666666666668,23.586948765520194,25.878827055297645,22.691089194848594,26.207680041713655,4,0,0
DIEGO,matrix_32_z_abs,Z_ABS,8,8,17.442499999995494,11.19133928571262,10.5,10.25,46.70815295815296,50,30.895752531781945,32.64705882352941,23.614770646020645,26.215402244814012,19.87364243943191,23.973386703166117,5,0,0
RENOVISOR,matrix_32_raw_0_1,RAW,2,4,12.422916666666346,14.297291666666698,10.75,10.25,60.833333333333336,59.16666666666667,47.40117521367521,44.375,38.46927925875294,43.49747474747475,29.570494864612513,36.82539682539682,3,1,0
RENOVISOR,matrix_32_raw_0_1,RAW,2,5,16.32735119047576,16.042797619047654,11.2,9.8,53.282051282051285,58.333333333333336,41.254273504273506,43.75,36.108756740335686,42.49028749028749,31.65639589169001,37.46031746031746,3,1,0
RENOVISOR,matrix_32_raw_0_1,RAW,2,6,18.51752976190428,17.432797619047655,10.666666666666666,9.5,51.76282051282051,50,38.12890934601461,34.941520467836256,33.05585618085618,42.81598031598031,30.50911778852955,35.76238576238576,3,1,0
RENOVISOR,matrix_32_raw_0_1,RAW,2,7,21.29616071428516,19.19571428571433,11.285714285714286,10.142857142857142,50.375457875457876,38.46153846153846,36.08158758534698,27.77777777777778,34.136835386835386,43.842268842268844,30.118926358422158,34.93918779633066,3,2,0
RENOVISOR,matrix_32_raw_0_1,RAW,2,8,26.311607142856456,20.34577380952386,11.375,9.875,48.92628205128205,45.83333333333333,35.53094474969475,32.967032967032964,35.016789787010374,44.611985236985234,28.020727230286052,33.25036075036075,4,2,0
RENOVISOR,matrix_32_raw_0_1,RAW,3,4,21.933571428570815,21.41648809523813,11,9,50.3525641025641,45.41666666666667,39.906657669815566,32.59109311740891,39.22664141414141,42.696192696192696,34.95039682539682,39.517704517704516,2,1,0
RENOVISOR,matrix_32_raw_0_1,RAW,3,5,26.587440476189727,23.51982142857147,10.8,8.8,50.282051282051285,37.5,38.39316239316239,27.77777777777778,35.131313131313135,44.15695415695416,33.414862914862915,37.06870906870907,2,1,0
RENOVISOR,matrix_32_raw_0_1,RAW,3,6,29.329345238094415,26.741279761904817,10.333333333333334,9.666666666666666,48.63247863247863,37.980769230769226,35.38535538535538,25.427350427350426,32.103475228475226,44.204869204869205,32.475348725348724,35.89059089059089,2,1,0
RENOVISOR,matrix_32_raw_0_1,RAW,3,7,34.29779761904665,28.374553571428628,11,9.428571428571429,45.082417582417584,33.333333333333336,32.44069422640851,23.076923076923077,33.4845636819321,45.032745032745034,30.143269428983714,33.82458811030239,3,3,0
RENOVISOR,matrix_32_raw_0_1,RAW,3,8,45.240327380951165,30.125625000000063,11.125,9.25,44.655448717948715,37.5,32.552274114774114,25.427350427350426,34.13537953060012,45.653651903651905,30.221514596514595,33.44266844266844,3,2,0
RENOVISOR,matrix_32_raw_0_1,RAW,4,4,34.98273809523742,28.06830357142855,11,9.25,50.3525641025641,45.41666666666667,39.38034188034188,31.53846153846154,39.22664141414141,42.696192696192696,34.76657329598506,38.96825396825397,2,1,0
RENOVISOR,matrix_32_raw_0_1,RAW,4,5,41.45592261904675,32.97568452380949,11.8,10.2,48.69230769230769,38.46153846153846,36.92692103218419,23.076923076923077,41.381313131313135,44.15695415695416,33.368814192343606,37.17460317460318,2,2,0
RENOVISOR,matrix_32_raw_0_1,RAW,4,6,58.03511904761768,35.90714285714284,11.833333333333334,10,50.2991452991453,45.8974358974359,39.10576752682016,31.53846153846154,41.347172707466825,45.13079513079513,32.5692499221911,35.74074074074074,3,2,0
RENOVISOR,matrix_32_raw_0_1,RAW,4,7,62.10247023809376,37.96333333333333,11.285714285714286,9.714285714285714,46.86813186813187,50,34.66291644863073,23.076923076923077,36.86900517782871,45.032745032745034,30.22375616913432,33.69614512471655,4,2,0
RENOVISOR,matrix_32_raw_0_1,RAW,4,8,64.36627976190323,40.0533630952381,11,9.5,45.710470085470085,44.230769230769226,34.06375787954735,28.03030303030303,34.183456453677046,44.403651903651905,29.845511922717805,33.33028083028083,4,2,0
RENOVISOR,matrix_32_raw_0_1,RAW,5,4,47.1553869047608,34.27604166666696,11,9.5,52.01923076923077,48.75,40.63034188034188,34.03846153846154,39.22664141414141,42.696192696192696,36.23716153127918,38.492063492063494,2,1,0
RENOVISOR,matrix_32_raw_0_1,RAW,5,5,53.35241071428441,41.816369047619375,11.8,10.4,50.02564102564102,38.46153846153846,37.92692103218419,23.076923076923077,41.381313131313135,44.15695415695416,34.545284780578896,36.79365079365079,2,2,0
RENOVISOR,matrix_32_raw_0_1,RAW,5,6,73.48821428571233,43.60526785714318,11.833333333333334,10,48.151709401709404,45.83333333333333,36.114672364672366,28.205128205128204,41.347172707466825,45.13079513079513,31.479536258948023,34.232804232804234,3,2,0
RENOVISOR,matrix_32_raw_0_1,RAW,5,7,76.1009821428551,45.81580357142891,11.285714285714286,9.714285714285714,47.51831501831502,41.666666666666664,34.461451247165535,33.333333333333336,36.86900517782871,45.032745032745034,31.37806404613127,33.73800802372231,3,2,0
RENOVISOR,matrix_32_raw_0_1,RAW,5,8,80.24038690475973,49.70934523809558,10.875,9.5,48.61378205128205,50,33.931182121971595,31.666666666666668,37.26037953060012,44.76079476079476,28.417344501903326,31.18742368742369,5,2,0
RENOVISOR,matrix_32_raw_0_1,RAW,6,4,61.42029761904626,50.24122023809569,11,9.5,45.86538461538461,37.980769230769226,34.645493395493396,22.9020979020979,39.22664141414141,42.696192696192696,38.769841269841265,39.32539682539682,1,1,0
RENOVISOR,matrix_32_raw_0_1,RAW,6,5,66.12958333333182,52.63741071428617,11.8,10.6,50.67948717948718,50,37.49834960361276,23.076923076923077,41.381313131313135,44.15695415695416,34.34920634920635,36.46031746031746,3,2,0
RENOVISOR,matrix_32_raw_0_1,RAW,6,6,83.22345238095026,56.19020833333379,12.166666666666666,10.666666666666666,53.84004884004884,59.82142857142857,39.485519353940404,37.85714285714286,43.307957021192315,45.6209912092265,35.767195767195766,37.526455026455025,4,3,0
RENOVISOR,matrix_32_raw_0_1,RAW,6,7,87.78999999999773,62.93461309523845,12.571428571428571,10.285714285714286,51.86289900575615,57.142857142857146,38.88674768152875,35.714285714285715,40.564615000705224,46.246563893622714,32.76077097505669,34.54648526077097,4,2,0
RENOVISOR,matrix_32_raw_0_1,RAW,6,8,88.87675595237866,65.5630952380956,12,10.625,51.00503663003663,51.904761904761905,37.34670622635019,35.50420168067227,36.744038125617074,44.21574340691988,31.16201963241437,33.9046451914099,4,2,0
RENOVISOR,matrix_32_raw_0_1,RAW,7,4,74.44505952380798,61.86124999999976,11.25,9.5,46.964285714285715,40.17857142857143,35.78185703185703,25.174825174825173,40.89330808080808,42.009379509379514,38.769841269841265,39.32539682539682,1,1,0
RENOVISOR,matrix_32_raw_0_1,RAW,7,5,88.90839285714085,70.32107142857123,11.8,9.2,48.642857142857146,50,37.666666666666664,33.333333333333336,43.30288175876411,44.195738901621255,37.16971916971917,37.614163614163616,3,2,0
RENOVISOR,matrix_32_raw_0_1,RAW,7,6,93.52377976190262,78.69095238095217,12,9,48.22802197802198,48.07692307692308,38.05555555555556,36.66666666666667,42.335734798970094,43.311263899499195,33.75254375254375,34.122914122914125,3,2,0
RENOVISOR,matrix_32_raw_0_1,RAW,7,7,96.40214285714065,80.26883928571408,12.285714285714286,9.857142857142858,50.52197802197802,50,39.047619047619044,40,40.47733312439195,43.373940485285026,32.938688295831156,34.010116867259725,4,2,0
RENOVISOR,matrix_32_raw_0_1,RAW,7,8,96.88187499999776,81.38464285714265,11.75,10.5,54.02815934065934,50,40.54359383306752,36.66666666666667,36.37920494538142,41.70219792462439,32.18673687423687,36.00885225885226,5,2,1
RENOVISOR,matrix_32_raw_0_1,RAW,8,4,83.84327380952189,68.76354166666519,11.5,9.5,46.25,38.75,35.48541434411,24.581939799331103,41.30997474747475,41.83080808080808,38.769841269841265,39.32539682539682,1,1,0
RENOVISOR,matrix_32_raw_0_1,RAW,8,5,94.09065476190278,78.14282738095105,12.2,9.2,47.5,50,37.49843705598181,33.333333333333336,42.2979797979798,43.464646464646464,37.16971916971917,37.614163614163616,3,2,0
RENOVISOR,matrix_32_raw_0_1,RAW,8,6,97.30514880952174,87.01247023809393,12.333333333333334,9,47.27564102564103,48.07692307692308,37.91536421331818,34.31372549019608,41.4983164983165,42.7020202020202,33.75254375254375,34.122914122914125,3,2,0
RENOVISOR,matrix_32_raw_0_1,RAW,8,7,97.90723214285508,88.05324404761775,11.714285714285714,9.857142857142858,50.52197802197802,50,38.34122054618949,33.333333333333336,36.998556998557,40.887445887445885,32.938688295831156,34.010116867259725,4,2,0
RENOVISOR,matrix_32_raw_0_1,RAW,8,8,98.0376785714265,88.73690476190346,11.25,10.5,54.90384615384615,55,40.151438791312934,38.095238095238095,36.77277583527584,40.46401515151515,32.18673687423687,36.00885225885226,6,2,1
RENOVISOR,matrix_32_pos_0_1,POS,2,4,28.935089285713865,10.26360119047636,11,9.75,19.444444444444443,16.666666666666668,14.732142857142858,10.714285714285714,61.14718614718615,61.14718614718615,28.40277777777778,32.291666666666664,0,4,0
RENOVISOR,matrix_32_pos_0_1,POS,2,5,33.785684523809024,11.4610119047621,11.8,9.4,25.666666666666668,33.333333333333336,21.61904761904762,21.428571428571427,54.63203463203463,60.917748917748916,28.17676767676768,31.28787878787879,1,4,0
RENOVISOR,matrix_32_pos_0_1,POS,2,6,38.92589285714228,12.275892857143065,11.833333333333334,9.833333333333334,29.285714285714285,34.523809523809526,22.664835164835164,22.61904761904762,49.6933621933622,61.02120102120102,28.688973063973066,31.281565656565657,1,4,0
RENOVISOR,matrix_32_pos_0_1,POS,2,7,40.88443452380892,13.351666666666894,12.285714285714286,9.857142857142858,35.7936507936508,46.666666666666664,28.157993966817497,33.333333333333336,45.269072664030645,58.31892418358584,28.400072150072152,33.306277056277054,3,4,0
RENOVISOR,matrix_32_pos_0_1,POS,2,8,42.93973214285651,14.07934523809548,12.25,9.625,34.89087301587302,40,27.316816149536738,27.38095238095238,41.49934495329232,58.7213663529453,28.25915404040404,32.552083333333336,3,4,0
RENOVISOR,matrix_32_pos_0_1,POS,3,4,49.16869047618982,15.193630952381191,11.5,9.75,19.444444444444443,16.666666666666668,14.930555555555555,11.11111111111111,61.882480264833205,61.882480264833205,28.40277777777778,32.291666666666664,0,4,0
RENOVISOR,matrix_32_pos_0_1,POS,3,5,57.50327380952304,17.24470238095266,12,9.4,26.03174603174603,28.571428571428573,22.026862026862027,22.22222222222222,54.50598421186657,62.36312706900942,28.17676767676768,31.28787878787879,1,4,0
RENOVISOR,matrix_32_pos_0_1,POS,3,6,60.18672619047539,18.495684523809828,12.5,9.833333333333334,32.38095238095238,40,27.79431216931217,32.589285714285715,49.34322213733979,58.98681641715697,28.688973063973066,31.281565656565657,2,4,0
RENOVISOR,matrix_32_pos_0_1,POS,3,7,63.55217261904677,20.353005952381288,11.857142857142858,9.857142857142858,39.26303854875284,46.666666666666664,30.64331288070784,41.1764705882353,45.46879357803728,58.35233614977091,28.400072150072152,33.306277056277054,3,4,0
RENOVISOR,matrix_32_pos_0_1,POS,3,8,65.48142857142771,21.80377976190513,11.5,9.625,41.0218253968254,44.44444444444444,30.74608262108262,34.72222222222222,40.74673284232108,57.30829413104955,28.25915404040404,32.552083333333336,4,4,0
RENOVISOR,matrix_32_pos_0_1,POS,4,4,64.10351190476119,21.129940476190804,11.5,9.75,19.444444444444443,16.666666666666668,14.930555555555555,11.11111111111111,61.882480264833205,61.882480264833205,28.40277777777778,32.291666666666664,0,4,0
RENOVISOR,matrix_32_pos_0_1,POS,4,5,65.93874999999926,24.21523809523848,12.2,9.8,31.936507936507937,28.571428571428573,23.482905982905983,22.22222222222222,54.21186656480774,57.927036843445514,31.81313131313131,34.92424242424242,1,4,0
RENOVISOR,matrix_32_pos_0_1,POS,4,6,71.82026785714201,27.23744047619093,11.5,9.5,37.26190476190476,30.952380952380956,27.259211376858435,25.42016806722689,48.880259174376825,57.36343979378035,31.056397306397308,33.648989898989896,2,4,0
RENOVISOR,matrix_32_pos_0_1,POS,4,7,78.2525297619038,30.27761904761956,11.714285714285714,9.571428571428571,39.1025641025641,33.333333333333336,29.582232893157265,29.41176470588235,44.961090496804786,57.33192798650561,29.298340548340548,32.13869463869464,3,4,0
RENOVISOR,matrix_32_pos_0_1,POS,4,8,79.87764880952281,31.66279761904816,12.125,10.25,43.57371794871795,41.66666666666667,33.12129588677576,35.294117647058826,40.96268621084798,56.41543698819241,29.802714646464647,33.38451570359465,4,4,0
RENOVISOR,matrix_32_pos_0_1,POS,5,4,72.73910714285647,27.72645833333395,12,10,25,26.666666666666668,19.072420634920633,16.26984126984127,58.10207336523126,58.10207336523126,29.791666666666668,31.875,0,3,0
RENOVISOR,matrix_32_pos_0_1,POS,5,5,78.7433630952373,32.274761904762606,11.2,10,36.77777777777778,33.333333333333336,27.47597995873858,27.77777777777778,51.67557932263815,57.39074960127592,32.92424242424242,34.59090909090909,2,4,0
RENOVISOR,matrix_32_pos_0_1,POS,5,6,81.73291666666584,37.012708333334054,11.833333333333334,9.666666666666666,36.94444444444444,30,27.526279595245114,27.77777777777778,47.675777381659735,56.15895800106327,31.008297258297258,33.371212121212125,2,4,0
RENOVISOR,matrix_32_pos_0_1,POS,5,7,83.41773809523725,40.7496726190484,12.285714285714286,9.714285714285714,38.333333333333336,33.333333333333336,28.976675690519123,21.428571428571427,44.226296579237754,56.70767828662566,29.257111935683366,31.9005994005994,3,4,0
RENOVISOR,matrix_32_pos_0_1,POS,5,8,85.69065476190387,42.17529761904842,12.625,10.375,43.54166666666667,43.333333333333336,33.68792456253757,33.79120879120879,39.461898395721924,55.86921850079745,29.72961523125997,33.176182370261316,4,4,0
RENOVISOR,matrix_32_pos_0_1,POS,6,4,86.18386904761824,40.00782738095341,10,8.75,42.708333333333336,47.91666666666667,32.533936651583716,35.067873303167424,53.96065922381712,53.96065922381712,36.98863636363636,36.98863636363636,2,3,0
RENOVISOR,matrix_32_pos_0_1,POS,6,5,89.74398809523724,47.043035714286766,11,8.6,40.833333333333336,33.333333333333336,31.253034547152197,27.77777777777778,49.45335710041592,53.16852737905369,35.04545454545455,35.04545454545455,2,4,0
RENOVISOR,matrix_32_pos_0_1,POS,6,6,95.1441369047609,48.50595238095347,11.166666666666666,9.666666666666666,47.916666666666664,47.91666666666667,37.08994708994709,37.22222222222222,44.54446425034661,52.64043948254475,35.62685121895648,36.22208931419458,3,4,0
RENOVISOR,matrix_32_pos_0_1,POS,6,7,96.193749999999,54.00419642857257,10.857142857142858,9.571428571428571,47.976190476190474,44.44444444444444,37.21611721611722,33.333333333333336,40.3354815119521,49.20200935238529,31.665120593692023,33.42845750740488,3,4,0
RENOVISOR,matrix_32_pos_0_1,POS,6,8,96.42160714285612,56.63125000000119,11.25,10.125,46.076388888888886,42.22222222222222,34.02809909388857,28.205128205128204,36.480322169660404,49.66940524216066,29.09586940836941,31.593650318979268,3,4,0
RENOVISOR,matrix_32_pos_0_1,POS,7,4,96.45491071428478,50.017142857143504,13,8.75,37.47863247863248,43.333333333333336,31.21527777777778,35.763888888888886,50.07575757575758,50.60207336523126,36.98863636363636,36.98863636363636,2,2,0
RENOVISOR,matrix_32_pos_0_1,POS,7,5,97.59622023809428,59.268273809524814,12.2,8.6,38.871794871794876,44.44444444444444,31.12606837606838,30.76923076923077,43.137529137529135,46.19594440647072,35.04545454545455,35.04545454545455,2,2,0
RENOVISOR,matrix_32_pos_0_1,POS,7,6,98.15330357142764,62.61071428571536,12.666666666666666,9,37.94871794871795,38.888888888888886,29.754968114101242,28.54251012145749,40.751862516568394,48.30054190735305,31.056397306397308,31.585497835497836,2,2,0
RENOVISOR,matrix_32_pos_0_1,POS,7,7,98.47217261904666,71.02535714285834,12.714285714285714,8.857142857142858,39.291819291819294,44.44444444444444,31.42158145309406,30.76923076923077,36.6108401402519,45.91174268750562,29.68099360956504,30.96938775510204,2,2,0
RENOVISOR,matrix_32_pos_0_1,POS,7,8,98.62985119047524,72.48303571428694,12.5,9.5,47.7000777000777,42.22222222222222,37.64946928501495,31.009615384615387,34.7704991087344,44.58453955744977,32.02989718614719,33.76488095238095,3,3,1
RENOVISOR,matrix_32_pos_0_1,POS,8,4,98.03235119047557,58.16107142857165,11.25,8.75,37.638888888888886,47.5,30.952380952380953,33.333333333333336,48.05194805194805,48.05194805194805,36.98863636363636,36.98863636363636,2,3,0
RENOVISOR,matrix_32_pos_0_1,POS,8,5,99.01264880952316,69.13550595238162,11,8.6,39.888888888888886,44.44444444444444,32.24908424908425,30.76923076923077,45.03496503496503,47.67232767232767,35.04545454545455,35.04545454545455,2,3,0
RENOVISOR,matrix_32_pos_0_1,POS,8,6,99.50095238095172,78.0374404761913,11.5,8.5,40.767195767195766,44.44444444444444,33.571069453422396,30.76923076923077,39.380989380989384,45.86729060413271,32.77597402597402,33.75,2,3,0
RENOVISOR,matrix_32_pos_0_1,POS,8,7,99.52535714285648,78.90434523809608,11,9.285714285714286,52.641723356009074,46.666666666666664,40.76565241481208,43.75,39.11227661227661,44.67196337497089,35.71273964131107,36.54761904761905,3,3,1
RENOVISOR,matrix_32_pos_0_1,POS,8,8,99.64461309523745,81.71089285714375,10.625,9.625,52.62400793650794,45.55555555555556,39.228973640738346,37.25961538461539,36.119609557109555,42.934121799253376,32.81114718614719,34.0625,3,3,1
RENOVISOR,matrix_32_ext_0_1,EXT,2,4,22.511607142857184,12.693005952381032,10.5,11,80.23601398601399,82.5,65.41666666666667,67.5,52.873168498168496,58.879662004662,39.01709401709402,46.23931623931624,4,3,1
RENOVISOR,matrix_32_ext_0_1,EXT,2,5,24.044880952380996,13.764345238095324,10.2,10.4,70.65345765345765,77.77777777777777,56.58371040723982,70,44.403797956429536,55.103729603729604,39.64621489621489,45.562881562881564,4,3,1
RENOVISOR,matrix_32_ext_0_1,EXT,2,6,24.89604166666671,15.083839285714385,9.833333333333334,10.5,73.46121471121471,82.63888888888889,57.42374727668845,64.42307692307692,40.199413159939475,53.32718207718207,36.609940984940984,43.52462352462352,5,3,1
RENOVISOR,matrix_32_ext_0_1,EXT,2,7,26.604880952381,15.619880952381054,10.142857142857142,10.142857142857142,66.53818403818404,77.77777777777777,51.741363211951445,53.84615384615385,36.348081742818586,51.66139416139416,35.2760533117676,43.259201116343974,5,3,1
RENOVISOR,matrix_32_ext_0_1,EXT,2,8,27.959613095238147,16.76904761904773,10.625,9.875,60.00662531912532,76.38888888888889,46.52369281045752,50,34.01045387790744,49.668005605505606,31.196771978021978,39.240689865689866,5,3,1
RENOVISOR,matrix_32_ext_0_1,EXT,3,4,29.68217261904774,18.67904761904776,9.5,11,89.0491452991453,90.59829059829059,69.76190476190476,66.66666666666667,55.65996503496503,59.95289432789433,41.337355455002516,46.55067155067155,4,3,1
RENOVISOR,matrix_32_ext_0_1,EXT,3,5,35.130327380952494,21.04187500000016,10,10.4,71.23931623931624,88.88888888888889,56.03174603174603,66.66666666666667,47.38511488511488,56.295648795648795,35.21367521367522,39.462759462759465,4,3,1
RENOVISOR,matrix_32_ext_0_1,EXT,3,6,36.913392857142966,21.687351190476356,10.333333333333334,11.166666666666666,69.55128205128206,83.65384615384616,52.14766714766715,63.333333333333336,42.82092907092907,53.857485107485104,37.17362158538629,41.218966218966216,4,3,2
RENOVISOR,matrix_32_ext_0_1,EXT,3,7,40.0595535714287,23.377470238095416,10.285714285714286,11.285714285714286,72.94871794871796,75,54.14965986394558,60,46.33866133866134,56.05366855366855,33.64881850175968,39.72614686900401,6,4,2
RENOVISOR,matrix_32_ext_0_1,EXT,3,8,40.93255952380965,24.334970238095423,10.875,11,70.24038461538461,75.96153846153845,54.18650793650794,63.333333333333336,43.78293581418581,55.29695998445998,31.94271618903972,38.66662851037851,6,4,2
RENOVISOR,matrix_32_ext_0_1,EXT,4,4,44.26568452380935,26.460535714286,10.75,10.25,67.27335164835165,81.25,52.083333333333336,59.16666666666667,52.81905594405595,59.36126373626374,39.73102061337355,40.68376068376068,3,3,2
RENOVISOR,matrix_32_ext_0_1,EXT,4,5,48.66306547619027,30.28398809523839,11.6,10.8,65.81868131868131,75,51.140350877192986,58.333333333333336,48.26714951714952,55.72430510665805,35.534816490698844,38.26129426129426,4,3,2
RENOVISOR,matrix_32_ext_0_1,EXT,4,6,53.453422619047366,31.12636904761934,11.666666666666666,11.5,64.57112332112332,67.5,48.45029239766082,52.85087719298246,44.98452935952936,51.64525425554837,37.88440589911178,41.688333453039334,5,3,2
RENOVISOR,matrix_32_ext_0_1,EXT,4,7,55.95601190476167,32.97127976190507,11.142857142857142,11,60.27864992150707,58.333333333333336,44.39670605084139,42.10526315789474,47.201625405406915,53.79117031427956,32.88901458019105,38.7940817352582,5,4,2
RENOVISOR,matrix_32_ext_0_1,EXT,4,8,57.95261904761882,33.8753273809527,10.75,10.625,58.993818681318686,57.73809523809524,43.01378446115288,38.55263157894737,43.06216149047032,50.91342787114846,32.31955442433384,39.30196437549379,6,4,2
RENOVISOR,matrix_32_ext_0_1,EXT,5,4,56.63907738095224,35.77202380952433,10.75,10.25,57.1771978021978,69.64285714285714,46.36591478696742,53.684210526315795,53.33867521367522,55.49762737262737,33.60042735042735,34.01709401709402,3,3,1
RENOVISOR,matrix_32_ext_0_1,EXT,5,5,63.663154761904586,36.91247023809576,11,11.2,62.985347985347985,75,46.75708502024292,47.36842105263158,48.385225885225886,50.6481018981019,36.1965811965812,37.21367521367522,4,3,2
RENOVISOR,matrix_32_ext_0_1,EXT,5,6,66.14744047619031,37.782946428571954,11.666666666666666,11.833333333333334,63.5989010989011,70.83333333333334,46.4642375168691,49.392712550607285,44.24259019847255,47.76230713730714,38.497150997150996,40.81531758002346,5,3,2
RENOVISOR,matrix_32_ext_0_1,EXT,5,7,68.74574404761889,40.87916666666722,11.142857142857142,11.285714285714286,59.513343799058084,64.28571428571429,42.69437329587706,46.15384615384615,40.940607012035585,45.334724799010516,33.48425267542915,38.04578241553031,5,3,2
RENOVISOR,matrix_32_ext_0_1,EXT,5,8,71.81148809523793,41.77875000000056,11.625,10.875,57.17834249084249,60.41666666666667,42.82571960203539,44.94949494949495,38.88467537364596,44.81494302266361,32.840387757667166,38.647202470731884,6,3,2
RENOVISOR,matrix_32_ext_0_1,EXT,6,4,68.49913690476183,45.73500000000016,11,8.75,47.7724358974359,50.833333333333336,39.78696741854637,40.526315789473685,54.20673076923077,56.863173591114766,30.90749120160885,32.70757020757021,2,3,1
RENOVISOR,matrix_32_ext_0_1,EXT,6,5,76.54419642857141,47.623392857143024,11.2,10,50.94871794871795,73.33333333333333,41.4202172096909,57.89473684210526,49.61538461538461,51.74053887289181,28.059326294620412,32.83272283272283,3,3,1
RENOVISOR,matrix_32_ext_0_1,EXT,6,6,80.65139880952381,49.02946428571446,10.666666666666666,9.666666666666666,54.90384615384615,67.91666666666666,43.36244652034126,51.67464114832536,46.0279304029304,48.24532085561497,30.32721635662812,34.5034595034595,4,3,1
RENOVISOR,matrix_32_ext_0_1,EXT,6,7,82.6683630952381,51.9900892857145,11.285714285714286,10,56.58424908424908,66.66666666666667,45.41611062287754,57.89473684210526,43.3202127004648,48.49598930481284,31.48926237161531,35.456746801284616,5,3,1
RENOVISOR,matrix_32_ext_0_1,EXT,6,8,83.46788690476191,54.386577380952595,11.75,10.125,55.344551282051285,61.25,43.607837273665446,51.67464114832536,39.66592537364596,46.6006573083779,31.078745600804424,36.49340345112404,6,3,1
RENOVISOR,matrix_32_ext_0_1,EXT,7,4,85.09000000000142,55.544196428571006,10.5,8.75,47.702991452991455,48.611111111111114,38.96825396825397,36.66666666666667,56.12980769230769,56.12980769230769,30.90749120160885,32.70757020757021,2,3,1
RENOVISOR,matrix_32_ext_0_1,EXT,7,5,85.93005952381094,60.020327380952,11.2,9.2,50.543345543345545,50,40.45564892623716,35.294117647058826,49.90384615384615,50.45940170940171,33.05932629462041,34.916056166056165,3,3,1
